date,horizon,fold,model,actual_risk_off,probability,threshold,alert,forward_return,future_mae,baseline_exposure
2019-03-28,20,0,multiclass_probability_sum,0,0.5009183399969701,0.49,1,-0.003403616822799927,-0.021262521697871975,
2019-03-29,20,0,multiclass_probability_sum,0,0.5431021560083107,0.49,1,-0.0023069944799077734,-0.01900152895368352,
2019-04-01,20,0,multiclass_probability_sum,0,0.4761211491611441,0.49,0,-0.01466396068414377,-0.02689273880145155,
2019-04-02,20,0,multiclass_probability_sum,1,0.5221330302395228,0.49,1,-0.028647176024827494,-0.028647176024827494,
2019-04-03,20,0,multiclass_probability_sum,1,0.5233720565285267,0.49,1,-0.027704885215544834,-0.027704885215544834,
2019-04-04,20,0,multiclass_probability_sum,1,0.5292933021063794,0.49,1,-0.036833478637647875,-0.036833478637647875,
2019-04-05,20,0,multiclass_probability_sum,1,0.518346804718469,0.49,1,-0.04364753609020824,-0.04364753609020824,
2019-04-08,20,0,multiclass_probability_sum,1,0.4907551264388579,0.49,1,-0.04616969826955311,-0.05200264453858076,
2019-04-09,20,0,multiclass_probability_sum,1,0.5390090582259994,0.49,1,-0.03075711624255034,-0.042858756937800675,
2019-04-10,20,0,multiclass_probability_sum,0,0.5537912640738869,0.49,1,-0.01701928356887639,-0.036190001667458734,
2019-04-11,20,0,multiclass_probability_sum,0,0.5402165218551512,0.49,1,-0.010511977466419494,-0.04029599058527876,
2019-04-12,20,0,multiclass_probability_sum,0,0.5605561687136237,0.49,1,-0.007362472563163788,-0.03719773278016744,
2019-04-16,20,0,multiclass_probability_sum,0,0.5666567190908858,0.49,1,-0.0007063701570803637,-0.03135098616084908,
2019-04-17,20,0,multiclass_probability_sum,0,0.5986464639432603,0.49,1,0.015343063192532069,-0.02614902703460707,
2019-04-18,20,0,multiclass_probability_sum,0,0.6131703840037742,0.49,1,0.024624176643222914,-0.01601659956993887,
2019-04-19,20,0,multiclass_probability_sum,0,0.5801419436272067,0.49,1,0.01802109292856459,-0.020071549098384066,
2019-04-22,20,0,multiclass_probability_sum,0,0.563537037478036,0.49,1,0.017295165188918448,-0.01970924338085979,
2019-04-23,20,0,multiclass_probability_sum,0,0.5572675480221851,0.49,1,0.0020949115776473766,-0.0219224344841608,
2019-04-24,20,0,multiclass_probability_sum,0,0.529979468734735,0.49,1,-0.0018237149404701958,-0.031095112581470474,
2019-04-25,20,0,multiclass_probability_sum,0,0.5440958907224946,0.49,1,-0.0021889605016105975,-0.028235112169633415,
2019-04-26,20,0,multiclass_probability_sum,0,0.5139520938547134,0.49,1,-0.008302715824406072,-0.03387550444501092,
2019-05-02,20,0,multiclass_probability_sum,0,0.5279041593720543,0.49,1,-0.009405359295388887,-0.032711134043714715,
2019-05-03,20,0,multiclass_probability_sum,0,0.5503374882963054,0.49,1,-0.014746753830931983,-0.02824537768724655,
2019-05-06,20,0,multiclass_probability_sum,0,0.5741597835948463,0.49,1,-0.012077187814464822,-0.012077187814464822,
2019-05-07,20,0,multiclass_probability_sum,0,0.576970194216874,0.49,1,-0.006706089929227731,-0.01164910785094423,
2019-05-08,20,0,multiclass_probability_sum,0,0.6025088531154437,0.49,1,0.00019972354123654819,-0.005006096801877058,
2019-05-09,20,0,multiclass_probability_sum,0,0.609063936021284,0.49,1,0.0012663439182393392,-0.0005703783664362699,
2019-05-10,20,0,multiclass_probability_sum,0,0.5863309590767247,0.49,1,0.0059974117793444815,-0.00640332463546395,
2019-05-13,20,0,multiclass_probability_sum,0,0.5544913611553167,0.49,1,0.004538270758571721,-0.012672019061686622,
2019-05-14,20,0,multiclass_probability_sum,0,0.5244864522661676,0.49,1,-0.0033931577997764646,-0.0197410964650186,
2019-05-15,20,0,multiclass_probability_sum,1,0.5300156946664611,0.49,1,-0.02225181327321052,-0.03035439148529555,
2019-05-16,20,0,multiclass_probability_sum,1,0.5321933957267102,0.49,1,-0.02659872143402485,-0.030405638583439917,
2019-05-17,20,0,multiclass_probability_sum,1,0.5128529846384415,0.49,1,-0.023699485962902042,-0.031214994370204897,
2019-05-20,20,0,multiclass_probability_sum,1,0.4848141720808367,0.49,0,-0.04155544953781099,-0.04206246859357543,
2019-05-21,20,0,multiclass_probability_sum,1,0.5206775354605295,0.49,1,-0.04381366969584617,-0.04381366969584617,
2019-05-22,20,0,multiclass_probability_sum,1,0.5160969530678647,0.49,1,-0.03526667926683431,-0.04126553550963306,
2019-05-23,20,0,multiclass_probability_sum,1,0.5115348691311452,0.49,1,-0.024235308575192974,-0.04017730205246241,
2019-05-24,20,0,multiclass_probability_sum,0,0.5525611275467136,0.49,1,-0.01122739514091981,-0.02719023954449249,
2019-05-27,20,0,multiclass_probability_sum,0,0.5343548897787713,0.49,1,-0.01268341400751953,-0.03244429112368448,
2019-05-28,20,0,multiclass_probability_sum,0,0.5502706170152372,0.49,1,-0.01228711249989959,-0.029219045150707192,
2019-05-29,20,0,multiclass_probability_sum,0,0.5531156414950895,0.49,1,-0.01285581784393675,-0.028745682103289087,
2019-05-30,20,0,multiclass_probability_sum,1,0.559310515622384,0.49,1,-0.027432502717672363,-0.027432502717672363,
2019-05-31,20,0,multiclass_probability_sum,0,0.5748800117206004,0.49,1,-0.010409451943424842,-0.017625351825661176,
2019-06-03,20,0,multiclass_probability_sum,0,0.5925276414654326,0.49,1,0.020020751558894285,-0.003556349602910216,
2019-06-04,20,0,multiclass_probability_sum,0,0.541670924711755,0.49,1,0.011311368081104486,-0.008499367524626801,
2019-06-05,20,0,multiclass_probability_sum,0,0.5517027158951964,0.49,1,0.009394357195599288,-0.008762169946023994,
2019-06-06,20,0,multiclass_probability_sum,0,0.5599890167270913,0.49,1,0.025849194599525394,-0.005393071887585847,
2019-06-07,20,0,multiclass_probability_sum,0,0.53413546599767,0.49,1,0.017646117317804345,-0.01595708601771863,
2019-06-10,20,0,multiclass_probability_sum,0,0.5121709627760751,0.49,1,0.0035765231852384212,-0.020766639423168518,
2019-06-11,20,0,multiclass_probability_sum,0,0.5318891390991443,0.49,1,0.007228997055534427,-0.01990428826815241,
2019-06-12,20,0,multiclass_probability_sum,0,0.5645907769260012,0.49,1,0.02021004350952242,-0.011658927814995286,
2019-06-13,20,0,multiclass_probability_sum,0,0.5426417696334471,0.49,1,0.029607442848981105,-0.007363266752325355,
2019-06-14,20,0,multiclass_probability_sum,0,0.5330306092077141,0.49,1,0.02259286044266944,-0.011071858010213096,
2019-06-17,20,0,multiclass_probability_sum,0,0.5472502515151608,0.49,1,0.02665462986410589,-0.004063368658674628,
2019-06-18,20,0,multiclass_probability_sum,0,0.5574158170340615,0.49,1,0.03956655906465657,-0.0009538344866621582,
2019-06-19,20,0,multiclass_probability_sum,0,0.5392493578056297,0.49,1,0.03403597247229007,-0.00695269072946088,
2019-06-20,20,0,multiclass_probability_sum,0,0.5137483961585115,0.49,1,0.017435061822101347,-0.016895827963931614,
2019-06-21,20,0,multiclass_probability_sum,0,0.5142434314470927,0.49,1,0.02383787689585791,-0.016916678890234862,
2019-06-24,20,0,multiclass_probability_sum,0,0.5020064088149815,0.49,1,0.01973440429655077,-0.0207147116028272,
2019-06-25,20,0,multiclass_probability_sum,0,0.5211818068611869,0.49,1,0.030090647808194284,-0.0178857671374698,
2019-06-26,20,0,multiclass_probability_sum,0,0.5210963034572763,0.49,1,0.030070967855582786,-0.016843698746014463,
2019-06-27,20,0,multiclass_probability_sum,0,0.5612087296143382,0.49,1,0.05350955981660503,0.007215899882236328,
2019-06-28,20,0,multiclass_probability_sum,0,0.5271621916854786,0.49,1,0.04468424450876656,0.010940627259386904,
2019-07-01,20,0,multiclass_probability_sum,0,0.47701632669838256,0.49,0,0.032933128278814804,-0.005420574020181379,
2019-07-02,20,0,multiclass_probability_sum,0,0.5332119219743854,0.49,1,0.024682977943776628,-0.001654208464108109,
2019-07-03,20,0,multiclass_probability_sum,0,0.536271094965425,0.49,1,0.03204085463525454,0.006186635466783984,
2019-07-04,20,0,multiclass_probability_sum,0,0.4843216534722511,0.49,0,0.024716675683803712,-0.006899103878704171,
2019-07-05,20,0,multiclass_probability_sum,0,0.4885650144451473,0.49,0,0.016029309254069923,-0.009260040727115981,
2019-07-08,20,0,multiclass_probability_sum,0,0.5320150368194464,0.49,1,0.007012145257107346,0.0027901227152799146,
2019-07-09,20,0,multiclass_probability_sum,0,0.49337159361733385,0.49,1,-0.004592335574122841,-0.004592335574122841,
2019-07-10,20,0,multiclass_probability_sum,0,0.49144777400009354,0.49,1,-0.007960528328810895,-0.009328021574953538,
2019-07-11,20,0,multiclass_probability_sum,0,0.4932413733121428,0.49,1,-0.0034700398712623924,-0.01442975985174241,
2019-07-12,20,0,multiclass_probability_sum,0,0.5308819240446152,0.49,1,-0.0010873245709010061,-0.01112376870331856,
2019-07-15,20,0,multiclass_probability_sum,0,0.5262080701742403,0.49,1,0.0028544458349634583,-0.008177048773216549,
2019-07-16,20,0,multiclass_probability_sum,0,0.48367204292317245,0.49,0,-0.01568063982375659,-0.017979443801754702,
2019-07-17,20,0,multiclass_probability_sum,0,0.49710072381033343,0.49,1,-0.013999859704565746,-0.018447713452186966,
2019-07-18,20,0,multiclass_probability_sum,0,0.5374019266121854,0.49,1,0.003405903784895885,-0.011789940036469056,
2019-07-19,20,0,multiclass_probability_sum,0,0.4992583589317913,0.49,1,-0.0023849089445449113,-0.018213606036528794,
2019-07-22,20,0,multiclass_probability_sum,0,0.5073968377783719,0.49,1,-0.0010290005849197044,-0.01790816614981403,
2019-07-23,20,0,multiclass_probability_sum,0,0.481643164026341,0.49,0,-0.004852780110896147,-0.025435465196099967,
2019-07-24,20,0,multiclass_probability_sum,0,0.5043967028217091,0.49,1,0.006021835938840579,-0.02437371685203324,
2019-07-25,20,0,multiclass_probability_sum,0,0.477870315743514,0.49,0,0.0023190336713990733,-0.030968610067041064,
2019-07-26,20,0,multiclass_probability_sum,0,0.5076582094583446,0.49,1,-0.0009064357554858315,-0.029359194641438796,
2019-07-29,20,0,multiclass_probability_sum,1,0.4701910727634941,0.49,0,-0.015206116848071697,-0.03396927969105533,
2019-07-30,20,0,multiclass_probability_sum,0,0.5286393412378754,0.49,1,-0.009404953138723878,-0.021952763799943823,
2019-07-31,20,0,multiclass_probability_sum,0,0.5034915104353455,0.49,1,-0.0146275691831264,-0.027656432027313653,
2019-08-01,20,0,multiclass_probability_sum,1,0.4600671900008112,0.49,0,-0.019029106870918973,-0.03341799242135085,
2019-08-02,20,0,multiclass_probability_sum,0,0.5246068933784812,0.49,1,-0.007128566609590218,-0.027091562840029063,
2019-08-05,20,0,multiclass_probability_sum,0,0.5389628858867215,0.49,1,0.006361064414175718,-0.008814358115950334,
2019-08-06,20,0,multiclass_probability_sum,0,0.5358997445412491,0.49,1,0.01340740077155723,0.0013674932461426568,
2019-08-07,20,0,multiclass_probability_sum,0,0.5268806821471526,0.49,1,0.01118031741507729,0.0009313107318555851,
2019-08-08,20,0,multiclass_probability_sum,0,0.5030050118624274,0.49,1,-0.00119015875990205,-0.008660916002481898,
2019-08-09,20,0,multiclass_probability_sum,0,0.5333740691035949,0.49,1,-0.0002258193659966304,-0.0077376401544193545,
2019-08-12,20,0,multiclass_probability_sum,0,0.5218391193961454,0.49,1,-0.00519129236290615,-0.008732690630181707,
2019-08-13,20,0,multiclass_probability_sum,0,0.5542628204180255,0.49,1,0.002561799618121973,0.0021490497696231656,
2019-08-14,20,0,multiclass_probability_sum,0,0.5357939782516841,0.49,1,0.007362576832462625,0.0004127498484988585,
2019-08-15,20,0,multiclass_probability_sum,0,0.48857136203603624,0.49,0,0.007973193871194455,-0.010335240225244824,
2019-08-16,20,0,multiclass_probability_sum,0,0.4739433301037705,0.49,0,0.010010947322681447,-0.010968093495863791,
2019-08-19,20,0,multiclass_probability_sum,0,0.4815934468913036,0.49,0,0.01588691346764021,-0.012018561968774068,
2019-08-20,20,0,multiclass_probability_sum,0,0.46653342819959687,0.49,0,0.010586919907391995,-0.015722081489083668,
2019-08-21,20,0,multiclass_probability_sum,0,0.4576272285590902,0.49,0,0.002731638471239634,-0.025534949194753777,
2019-08-22,20,0,multiclass_probability_sum,0,0.4739940655856999,0.49,0,-0.006943004918480505,-0.02842704014231994,
2019-08-23,20,0,multiclass_probability_sum,0,0.5302514794506541,0.49,1,-0.006773860700850078,-0.023592155289832883,
2019-08-26,20,0,multiclass_probability_sum,0,0.5431881359619593,0.49,1,0.005327230623868615,-0.013902559246863446,
2019-08-27,20,0,multiclass_probability_sum,0,0.5582945445740479,0.49,1,0.01070225938355022,-0.007687207065099888,
2019-08-28,20,0,multiclass_probability_sum,0,0.5457056175327346,0.49,1,0.013709494653723314,-0.008168259248067179,
2019-08-29,20,0,multiclass_probability_sum,0,0.5234743261784958,0.49,1,0.019480182694388205,-0.0095282819543117,
2019-08-30,20,0,multiclass_probability_sum,0,0.5221124070833854,0.49,1,0.012622477774764659,-0.015102392634318701,
2019-09-03,20,0,multiclass_probability_sum,0,0.5468733189739323,0.49,1,0.020445897806396704,-0.010314818934005938,
2019-09-04,20,0,multiclass_probability_sum,0,0.5409799030908593,0.49,1,0.013774966138574454,-0.008546797175437177,
2019-09-05,20,0,multiclass_probability_sum,0,0.557653682833749,0.49,1,0.015904948224733054,-0.007687207065099888,
2019-09-06,20,0,multiclass_probability_sum,0,0.5538626206710328,0.49,1,0.013774196069643417,-0.004908957624457802,
2019-09-09,20,0,multiclass_probability_sum,0,0.5168481163516959,0.49,1,0.009166173076892128,-0.00495002117030078,
2019-09-10,20,0,multiclass_probability_sum,0,0.545922712712432,0.49,1,0.01834126820699308,-0.0009795986491536375,
2019-09-11,20,0,multiclass_probability_sum,0,0.533819519893428,0.49,1,0.018926139996944067,0.00694982698396375,
2019-09-12,20,0,multiclass_probability_sum,0,0.5134576445561068,0.49,1,0.011520665251187211,0.007166367263228878,
2019-09-13,20,0,multiclass_probability_sum,0,0.4700884997856405,0.49,0,0.004668891688416335,-0.00419223984924644,
2019-09-16,20,0,multiclass_probability_sum,0,0.4973167121875868,0.49,1,0.0037409984993754387,-0.006862846571352442,
2019-09-17,20,0,multiclass_probability_sum,0,0.4528954364727258,0.49,0,-0.0037089383603675636,-0.013789281189221448,
2019-09-18,20,0,multiclass_probability_sum,0,0.4956208903109582,0.49,1,-0.0006936032967891672,-0.012192807149282826,
2019-09-19,20,0,multiclass_probability_sum,0,0.4821912184375179,0.49,0,-0.007327957418859179,-0.014150393418800658,
2019-09-20,20,0,multiclass_probability_sum,0,0.5328035091244097,0.49,1,-0.0011719777453319577,-0.007367840976646597,
2019-09-23,20,0,multiclass_probability_sum,0,0.5458419989587351,0.49,1,-0.0022241301804010833,-0.002702100341789909,
2019-09-24,20,0,multiclass_probability_sum,0,0.522390999836801,0.49,1,-0.000951744599311199,-0.005113595623539197,
2019-09-25,20,0,multiclass_probability_sum,0,0.5245579077675773,0.49,1,0.000496179931094838,-0.004273272201457231,
2019-09-26,20,0,multiclass_probability_sum,0,0.5094675863558975,0.49,1,0.0028724791086700095,-0.007761559654597735,
2019-09-27,20,0,multiclass_probability_sum,0,0.4910129985427366,0.49,1,-0.0012735597712173708,-0.014892270401507134,
2019-09-30,20,0,multiclass_probability_sum,0,0.5086592281552333,0.49,1,-8.027937225833665e-05,-0.013608676161890565,
2019-10-01,20,0,multiclass_probability_sum,0,0.4586801164406714,0.49,0,-0.0037284679316605357,-0.016644522493209732,
2019-10-02,20,0,multiclass_probability_sum,0,0.5279084502967165,0.49,1,0.009738641684204477,-0.008205569066818796,
2019-10-03,20,0,multiclass_probability_sum,0,0.4953479893879952,0.49,1,0.006397948775387942,-0.009475961042640094,
2019-10-04,20,0,multiclass_probability_sum,0,0.5396770069473351,0.49,1,0.027957371522973378,-0.004566959446908403,
2019-10-07,20,0,multiclass_probability_sum,0,0.5379812832626509,0.49,1,0.03923675349983921,0.00047797016138885837,
2019-10-08,20,0,multiclass_probability_sum,0,0.49580627126189714,0.49,1,0.03589843671437548,-0.004726702447565098,
2019-10-09,20,0,multiclass_probability_sum,0,0.5087833153087082,0.49,1,0.03684946467368815,-0.0043319755883622635,
2019-10-10,20,0,multiclass_probability_sum,0,0.5077185412773795,0.49,1,0.036446131641403194,-0.00387632782656924,
2019-10-11,20,0,multiclass_probability_sum,0,0.47455343138531303,0.49,0,0.030434303964423207,-0.008383161376273785,
2019-10-14,20,0,multiclass_probability_sum,0,0.4633834668946263,0.49,0,0.023062027300659454,-0.010125874909338915,
2019-10-15,20,0,multiclass_probability_sum,0,0.47440719564888056,0.49,0,0.025138294365005955,-0.009602372667464984,
2019-10-16,20,0,multiclass_probability_sum,0,0.46185406872290063,0.49,0,0.018244553829684738,-0.01102123369110477,
2019-10-17,20,0,multiclass_probability_sum,0,0.4992645328367781,0.49,1,0.022457140188817885,-0.006344465838552557,
2019-10-18,20,0,multiclass_probability_sum,0,0.4898425082670191,0.49,0,0.020838776717216387,-0.0057178930699256225,
2019-10-21,20,0,multiclass_probability_sum,0,0.5190535890623901,0.49,1,0.01948241055097286,0.003683880862839207,
2019-10-22,20,0,multiclass_probability_sum,0,0.4841044162647671,0.49,0,0.021208087145676114,0.0006076011083239475,
2019-10-23,20,0,multiclass_probability_sum,0,0.48891369815082764,0.49,0,0.012844997692152495,0.0058645866307156,
2019-10-24,20,0,multiclass_probability_sum,0,0.4600652324194524,0.49,0,-0.005763355662051321,-0.005763355662051321,
2019-10-25,20,0,multiclass_probability_sum,1,0.4500424869472023,0.49,0,-0.019034687191467826,-0.019034687191467826,
2019-10-28,20,0,multiclass_probability_sum,1,0.47358293349817937,0.49,0,-0.02040794051907282,-0.02040794051907282,
2019-10-29,20,0,multiclass_probability_sum,1,0.47867778038456926,0.49,0,-0.019345041743642023,-0.019795598290989695,
2019-10-30,20,0,multiclass_probability_sum,1,0.4591211472092016,0.49,0,-0.022961404106937134,-0.024823754480463905,
2019-10-31,20,0,multiclass_probability_sum,1,0.4748669327782922,0.49,0,-0.028876529686085554,-0.028876529686085554,
2019-11-01,20,0,multiclass_probability_sum,1,0.44041097939243545,0.49,0,-0.0451560347740516,-0.04552695083793924,
2019-11-04,20,0,multiclass_probability_sum,1,0.46333070821036093,0.49,0,-0.06372314987852101,-0.06372314987852101,
2019-11-05,20,0,multiclass_probability_sum,1,0.46098409812005314,0.49,0,-0.07173777313257965,-0.07173777313257965,
2019-11-06,20,0,multiclass_probability_sum,1,0.4683268526061012,0.49,0,-0.059299773654135655,-0.07229407423268945,
2019-11-07,20,0,multiclass_probability_sum,1,0.4839152705821352,0.49,0,-0.06116735571280441,-0.07143509343861161,
2019-11-08,20,0,multiclass_probability_sum,1,0.4854334915085474,0.49,0,-0.05936134903933681,-0.06993009931133606,
2019-11-11,20,0,multiclass_probability_sum,1,0.5137670739306202,0.49,1,-0.05114060070243183,-0.06430053618063745,
2019-11-12,20,0,multiclass_probability_sum,1,0.4950161731135535,0.49,1,-0.05867357396587948,-0.06585330100311007,
2019-11-13,20,0,multiclass_probability_sum,1,0.5164156272321265,0.49,1,-0.05165869581470659,-0.060378421491428545,
2019-11-14,20,0,multiclass_probability_sum,1,0.5123933465497211,0.49,1,-0.04457255691277613,-0.0599142399980095,
2019-11-15,20,0,multiclass_probability_sum,1,0.5149907456062428,0.49,1,-0.044385160106518,-0.05766930375778117,
2019-11-18,20,0,multiclass_probability_sum,1,0.5389617933139218,0.49,1,-0.042197689834292985,-0.05059504452161208,
2019-11-19,20,0,multiclass_probability_sum,1,0.49631754862470434,0.49,1,-0.05537549309111586,-0.0560046019791544,
2019-11-20,20,0,multiclass_probability_sum,1,0.5314445647692615,0.49,1,-0.0506643708252021,-0.0506643708252021,
2019-11-21,20,0,multiclass_probability_sum,1,0.5454079998395016,0.49,1,-0.036733248769640806,-0.03792060410171401,
2019-11-22,20,0,multiclass_probability_sum,1,0.5304482230756311,0.49,1,-0.022098004449058774,-0.02763394443931946,
2019-11-25,20,0,multiclass_probability_sum,1,0.5343125587964951,0.49,1,-0.01748177056395988,-0.026170377271056977,
2019-11-26,20,0,multiclass_probability_sum,1,0.5303489708529143,0.49,1,-0.01850574852397862,-0.02662093381840462,
2019-11-27,20,0,multiclass_probability_sum,1,0.5310631941965914,0.49,1,-0.017792320173038584,-0.028032727644583803,
2019-11-28,20,0,multiclass_probability_sum,0,0.545933139818775,0.49,1,-0.012234597756595312,-0.02004730113244007,
2019-11-29,20,0,multiclass_probability_sum,0,0.528118694013616,0.49,1,-0.007486101984022797,-0.020418217196327627,
2019-12-02,20,0,multiclass_probability_sum,0,0.5448770445028572,0.49,1,0.005944912901398243,-0.008563524621815647,
2019-12-03,20,0,multiclass_probability_sum,0,0.5490960122395074,0.49,1,0.00789799448219189,-0.0024152571912474463,
2019-12-04,20,0,multiclass_probability_sum,0,0.5026261404010327,0.49,1,0.0007968663911221969,-0.0154095577698012,
2019-12-05,20,0,multiclass_probability_sum,0,0.5273621784036729,0.49,1,0.0019394222039348507,-0.012682994917054598,
2019-12-06,20,0,multiclass_probability_sum,0,0.5216002161370106,0.49,1,-0.008096535229210621,-0.012984007463246674,
2019-12-09,20,0,multiclass_probability_sum,0,0.49449522831060444,0.49,1,-0.007460007375027002,-0.015575192669453064,
2019-12-10,20,0,multiclass_probability_sum,0,0.541560518343442,0.49,1,-0.011858012071671517,-0.011858012071671517,
2019-12-11,20,0,multiclass_probability_sum,0,0.5085188499825177,0.49,1,-0.0016962120272963719,-0.013398010711162983,
2019-12-12,20,0,multiclass_probability_sum,0,0.4940109058697829,0.49,1,0.0003820912831569795,-0.02001996811967432,
2019-12-13,20,0,multiclass_probability_sum,0,0.5361751426973014,0.49,1,-0.0003519632338276393,-0.01796242868570413,
2019-12-16,20,0,multiclass_probability_sum,0,0.5545093457100359,0.49,1,0.005735132159278753,-0.01307563972175996,
2019-12-17,20,0,multiclass_probability_sum,0,0.5617489760879361,0.49,1,0.01408232099019604,-0.005307393922479388,
2019-12-18,20,0,multiclass_probability_sum,0,0.5742689482767135,0.49,1,0.02407877674229779,-0.0022630278431935848,
2019-12-19,20,0,multiclass_probability_sum,0,0.550869950493715,0.49,1,0.027652676929890565,-0.003450383175266673,
2019-12-20,20,0,multiclass_probability_sum,0,0.548636305124779,0.49,1,0.02296694301866631,-0.0077989678334543355,
2019-12-23,20,0,multiclass_probability_sum,0,0.5265143004267729,0.49,1,0.02769217963978047,-0.010951634550290749,
2019-12-24,20,0,multiclass_probability_sum,0,0.5207181111722935,0.49,1,0.033412667521402754,-0.010378213137619656,
2019-12-25,20,0,multiclass_probability_sum,0,0.5017348468640744,0.49,1,-0.001395470156159926,-0.012503435314738784,
2019-12-26,20,0,multiclass_probability_sum,1,0.5295504504426682,0.49,1,-0.02318580443682919,-0.02318580443682919,
2019-12-27,20,0,multiclass_probability_sum,1,0.47817153330895956,0.49,0,-0.03740028315112539,-0.03740028315112539,
2019-12-30,20,0,multiclass_probability_sum,1,0.4879983462838975,0.49,0,-0.03795357645339801,-0.03897660546203451,
2019-12-31,20,0,multiclass_probability_sum,1,0.5024731377184605,0.49,1,-0.03718696539080122,-0.03718696539080122,
2020-01-02,20,0,multiclass_probability_sum,1,0.4662491690814463,0.49,0,-0.029531699254017642,-0.0430801378782855,
2020-01-03,20,0,multiclass_probability_sum,1,0.4893219340930864,0.49,0,-0.025595739062891847,-0.04149613083835147,
2020-01-06,20,0,multiclass_probability_sum,1,0.5429336336648543,0.49,1,-0.026568999174803952,-0.03176118595139813,
2020-01-07,20,0,multiclass_probability_sum,1,0.5162585991252568,0.49,1,-0.025572410896054644,-0.03498889901178817,
2020-01-08,20,0,multiclass_probability_sum,0,0.5493504442504218,0.49,1,-0.011978984157330745,-0.02461068587416849,
2020-01-09,20,0,multiclass_probability_sum,1,0.5142667871677153,0.49,1,-0.023083742437944792,-0.03631248455803503,
2020-01-10,20,0,multiclass_probability_sum,1,0.48730658962773876,0.49,0,-0.03262635988612694,-0.04501274527699979,
2020-01-13,20,0,multiclass_probability_sum,1,0.4994097689369694,0.49,1,-0.032697679300589505,-0.042221151326044946,
2020-01-14,20,0,multiclass_probability_sum,1,0.49302860040875485,0.49,1,-0.04124219654664014,-0.043421457755207345,
2020-01-15,20,0,multiclass_probability_sum,1,0.45710970107149607,0.49,0,-0.040927075350765944,-0.04400040078684389,
2020-01-16,20,0,multiclass_probability_sum,1,0.45432503871875457,0.49,0,-0.03784099600407702,-0.050952490459659744,
2020-01-17,20,0,multiclass_probability_sum,1,0.45556942012676105,0.49,0,-0.04798912445981898,-0.05571374597932573,
2020-01-20,20,0,multiclass_probability_sum,1,0.4569240137434356,0.49,0,-0.08005462917217106,-0.08005462917217106,
2020-01-21,20,0,multiclass_probability_sum,1,0.4328631340963568,0.49,0,-0.08094964138289742,-0.08793253251012165,
2020-01-22,20,0,multiclass_probability_sum,1,0.42908969995659274,0.49,0,-0.10127167395974397,-0.10127167395974397,
2020-01-30,20,0,multiclass_probability_sum,1,0.5026563186650846,0.49,1,-0.06583576270024019,-0.06858875845930046,
2020-01-31,20,0,multiclass_probability_sum,1,0.48941639311060736,0.49,0,-0.059870198045988476,-0.059870198045988476,
2020-02-03,20,0,multiclass_probability_sum,1,0.475384575454296,0.49,0,-0.04823921376607366,-0.05077513116815243,
2020-02-04,20,0,multiclass_probability_sum,1,0.47209516221203274,0.49,0,-0.04229899127534261,-0.05179816017678885,
2020-02-05,20,0,multiclass_probability_sum,1,0.4846579895235038,0.49,0,-0.04026369079528272,-0.04836958538961088,
2020-02-06,20,0,multiclass_probability_sum,1,0.4546571983787545,0.49,0,-0.04939181122966478,-0.06191802401387862,
2020-02-07,20,0,multiclass_probability_sum,1,0.46471022355056724,0.49,0,-0.05383929673474806,-0.06426997716507049,
2020-02-10,20,0,multiclass_probability_sum,1,0.48764698871188805,0.49,0,-0.10795084539177008,-0.10795084539177008,
2020-02-11,20,0,multiclass_probability_sum,1,0.4691335278138161,0.49,0,-0.10977226211459891,-0.11217514673090936,
2020-02-12,20,0,multiclass_probability_sum,1,0.4495238809417686,0.49,0,-0.1447092124293791,-0.1447092124293791,
2020-02-13,20,0,multiclass_probability_sum,1,0.4564130584763786,0.49,0,-0.1985897656160261,-0.1985897656160261,
2020-02-14,20,0,multiclass_probability_sum,1,0.48436749121476375,0.49,0,-0.20750562299895964,-0.20750562299895964,
2020-02-17,20,0,multiclass_probability_sum,1,0.4813039093422604,0.49,0,-0.22308471504216587,-0.22308471504216587,
2020-02-18,20,0,multiclass_probability_sum,1,0.5178154211831882,0.49,1,-0.2185256483624878,-0.2185256483624878,
2020-02-19,20,0,multiclass_probability_sum,1,0.5073614729872364,0.49,1,-0.21690203395133387,-0.21941971258999862,
2020-02-20,20,0,multiclass_probability_sum,1,0.4657269123791371,0.49,0,-0.2564211653722282,-0.2564211653722282,
2020-02-21,20,0,multiclass_probability_sum,1,0.5248405773077081,0.49,1,-0.27361704319779195,-0.27361704319779195,
2020-02-24,20,0,multiclass_probability_sum,1,0.47932123042131497,0.49,0,-0.30392384099123926,-0.30392384099123926,
2020-02-25,20,0,multiclass_probability_sum,1,0.4430275163698463,0.49,0,-0.32203974799631657,-0.32203974799631657,
2020-02-26,20,0,multiclass_probability_sum,1,0.49878110333746134,0.49,1,-0.26085307946127,-0.30686478188842115,
2020-02-27,20,0,multiclass_probability_sum,1,0.4885191537273491,0.49,0,-0.2578854176360755,-0.30961777764748144,
2020-02-28,20,0,multiclass_probability_sum,1,0.4910186711064449,0.49,1,-0.23697158879310576,-0.2913653039253633,
2020-03-02,20,0,multiclass_probability_sum,1,0.4834271190213367,0.49,0,-0.28928514163463015,-0.29390122132744195,
2020-03-03,20,0,multiclass_probability_sum,1,0.473032341078455,0.49,0,-0.29584078135592223,-0.3008644728268095,
