date,strategy,equity
2020-10-16,baseline_no_overlay,1.132965361519836
2020-10-19,baseline_no_overlay,1.1331612263397735
2020-10-20,baseline_no_overlay,1.1335216684430747
2020-10-21,baseline_no_overlay,1.1306368894492156
2020-10-22,baseline_no_overlay,1.1358176474394117
2020-10-23,baseline_no_overlay,1.1418194315456305
2020-10-26,baseline_no_overlay,1.1361611798559847
2020-10-27,baseline_no_overlay,1.1340030264964787
2020-10-28,baseline_no_overlay,1.121873245903752
2020-10-29,baseline_no_overlay,1.1209327291354176
2020-10-30,baseline_no_overlay,1.124047894037075
2020-11-02,baseline_no_overlay,1.1281663452001403
2020-11-03,baseline_no_overlay,1.1290510837474828
2020-11-04,baseline_no_overlay,1.1312424459033528
2020-11-05,baseline_no_overlay,1.1301739019141475
2020-11-06,baseline_no_overlay,1.130399855726326
2020-11-09,baseline_no_overlay,1.1371386351712816
2020-11-10,baseline_no_overlay,1.1370424887376125
2020-11-11,baseline_no_overlay,1.1371733864379154
2020-11-12,baseline_no_overlay,1.1406589498711472
2020-11-13,baseline_no_overlay,1.1442845496626641
2020-11-16,baseline_no_overlay,1.1361182051276073
2020-11-17,baseline_no_overlay,1.1446884148612912
2020-11-18,baseline_no_overlay,1.1470328175585145
2020-11-19,baseline_no_overlay,1.152047754602926
2020-11-20,baseline_no_overlay,1.155519989121486
2020-11-23,baseline_no_overlay,1.1576957780991528
2020-11-24,baseline_no_overlay,1.1584993242796258
2020-11-25,baseline_no_overlay,1.1606773380397453
2020-11-26,baseline_no_overlay,1.1637298034983259
2020-11-27,baseline_no_overlay,1.1659652554588722
2020-11-30,baseline_no_overlay,1.162220568403755
2020-12-01,baseline_no_overlay,1.164950719158244
2020-12-02,baseline_no_overlay,1.167751090900593
2020-12-03,baseline_no_overlay,1.170402446074852
2020-12-04,baseline_no_overlay,1.1712385135928585
2020-12-07,baseline_no_overlay,1.1753655398807543
2020-12-08,baseline_no_overlay,1.1749609327504196
2020-12-09,baseline_no_overlay,1.1795594681202524
2020-12-10,baseline_no_overlay,1.1753179438170749
2020-12-11,baseline_no_overlay,1.1818881742085576
2020-12-14,baseline_no_overlay,1.190727082628803
2020-12-15,baseline_no_overlay,1.186038021254781
2020-12-16,baseline_no_overlay,1.1916614104066974
2020-12-17,baseline_no_overlay,1.183961123093135
2020-12-18,baseline_no_overlay,1.191224847743035
2020-12-21,baseline_no_overlay,1.1977835079751662
2020-12-22,baseline_no_overlay,1.1989682214755062
2020-12-23,baseline_no_overlay,1.1966072063477031
