scope,date,horizon,fold,model,recall,precision,false_positive_rate
rolling,2017-05-11,20,0,multiclass_probability_sum,0.0,0.0,0.22857142857142856
rolling,2017-05-12,20,0,multiclass_probability_sum,0.0,0.0,0.2222222222222222
rolling,2017-05-15,20,0,multiclass_probability_sum,0.0,0.0,0.21621621621621623
rolling,2017-05-16,20,0,multiclass_probability_sum,0.0,0.0,0.21052631578947367
rolling,2017-05-17,20,0,multiclass_probability_sum,0.0,0.0,0.20512820512820512
rolling,2017-05-18,20,0,multiclass_probability_sum,0.0,0.0,0.2
rolling,2017-05-19,20,0,multiclass_probability_sum,0.0,0.0,0.1951219512195122
rolling,2017-05-22,20,0,multiclass_probability_sum,0.0,0.0,0.19047619047619047
rolling,2017-05-23,20,0,multiclass_probability_sum,0.0,0.0,0.18604651162790697
rolling,2017-05-24,20,0,multiclass_probability_sum,0.0,0.0,0.18181818181818182
rolling,2017-05-25,20,0,multiclass_probability_sum,0.0,0.0,0.2
rolling,2017-05-26,20,0,multiclass_probability_sum,0.0,0.0,0.1956521739130435
rolling,2017-05-29,20,0,multiclass_probability_sum,0.0,0.0,0.19148936170212766
rolling,2017-05-30,20,0,multiclass_probability_sum,0.0,0.0,0.20833333333333334
rolling,2017-05-31,20,0,multiclass_probability_sum,0.0,0.0,0.22448979591836735
rolling,2017-06-01,20,0,multiclass_probability_sum,0.0,0.0,0.22
rolling,2017-06-02,20,0,multiclass_probability_sum,0.0,0.0,0.23529411764705882
rolling,2017-06-05,20,0,multiclass_probability_sum,0.0,0.0,0.25
rolling,2017-06-06,20,0,multiclass_probability_sum,0.0,0.0,0.24528301886792453
rolling,2017-06-07,20,0,multiclass_probability_sum,0.0,0.0,0.24074074074074073
rolling,2017-06-08,20,0,multiclass_probability_sum,0.0,0.0,0.23636363636363636
rolling,2017-06-09,20,0,multiclass_probability_sum,0.0,0.0,0.25
rolling,2017-06-12,20,0,multiclass_probability_sum,0.0,0.0,0.24561403508771928
rolling,2017-06-13,20,0,multiclass_probability_sum,0.0,0.0,0.2413793103448276
rolling,2017-06-14,20,0,multiclass_probability_sum,0.0,0.0,0.23728813559322035
rolling,2017-06-15,20,0,multiclass_probability_sum,0.0,0.0,0.23333333333333334
rolling,2017-06-16,20,0,multiclass_probability_sum,0.0,0.0,0.22950819672131148
rolling,2017-06-19,20,0,multiclass_probability_sum,0.0,0.0,0.22580645161290322
rolling,2017-06-20,20,0,multiclass_probability_sum,0.0,0.0,0.2222222222222222
rolling,2017-06-21,20,0,multiclass_probability_sum,0.0,0.0,0.21875
rolling,2017-06-22,20,0,multiclass_probability_sum,0.0,0.0,0.23076923076923078
rolling,2017-06-23,20,0,multiclass_probability_sum,0.0,0.0,0.22727272727272727
rolling,2017-06-26,20,0,multiclass_probability_sum,0.0,0.0,0.22727272727272727
rolling,2017-06-27,20,0,multiclass_probability_sum,0.0,0.0,0.23880597014925373
rolling,2017-06-28,20,0,multiclass_probability_sum,0.0,0.0,0.25
rolling,2017-06-29,20,0,multiclass_probability_sum,0.0,0.0,0.2463768115942029
rolling,2017-06-30,20,0,multiclass_probability_sum,0.0,0.0,0.24285714285714285
rolling,2017-07-03,20,0,multiclass_probability_sum,0.0,0.0,0.2535211267605634
rolling,2017-07-04,20,0,multiclass_probability_sum,0.0,0.0,0.25
rolling,2017-07-05,20,0,multiclass_probability_sum,0.0,0.0,0.2465753424657534
rolling,2017-07-06,20,0,multiclass_probability_sum,0.0,0.0,0.2465753424657534
rolling,2017-07-07,20,0,multiclass_probability_sum,0.0,0.0,0.25675675675675674
rolling,2017-07-10,20,0,multiclass_probability_sum,0.0,0.0,0.26666666666666666
rolling,2017-07-11,20,0,multiclass_probability_sum,0.0,0.0,0.27631578947368424
rolling,2017-07-12,20,0,multiclass_probability_sum,0.0,0.0,0.2857142857142857
rolling,2017-07-13,20,0,multiclass_probability_sum,0.0,0.0,0.28205128205128205
rolling,2017-07-14,20,0,multiclass_probability_sum,0.0,0.0,0.2911392405063291
rolling,2017-07-17,20,0,multiclass_probability_sum,0.0,0.0,0.3
rolling,2017-07-18,20,0,multiclass_probability_sum,0.0,0.0,0.30864197530864196
rolling,2017-07-19,20,0,multiclass_probability_sum,0.0,0.0,0.3170731707317073
rolling,2017-07-20,20,0,multiclass_probability_sum,0.0,0.0,0.3253012048192771
rolling,2017-07-21,20,0,multiclass_probability_sum,0.0,0.0,0.3333333333333333
rolling,2017-07-24,20,0,multiclass_probability_sum,0.0,0.0,0.3411764705882353
rolling,2017-07-25,20,0,multiclass_probability_sum,0.0,0.0,0.3488372093023256
rolling,2017-07-26,20,0,multiclass_probability_sum,0.0,0.0,0.3448275862068966
rolling,2017-07-27,20,0,multiclass_probability_sum,0.0,0.0,0.3522727272727273
rolling,2017-07-28,20,0,multiclass_probability_sum,0.0,0.0,0.34831460674157305
rolling,2017-07-31,20,0,multiclass_probability_sum,0.0,0.0,0.34444444444444444
rolling,2017-08-01,20,0,multiclass_probability_sum,0.0,0.0,0.34444444444444444
rolling,2017-08-02,20,0,multiclass_probability_sum,0.0,0.0,0.3516483516483517
rolling,2017-08-03,20,0,multiclass_probability_sum,0.0,0.0,0.358695652173913
rolling,2017-08-04,20,0,multiclass_probability_sum,0.0,0.0,0.3548387096774194
rolling,2017-08-07,20,0,multiclass_probability_sum,0.0,0.0,0.3548387096774194
rolling,2017-08-08,20,0,multiclass_probability_sum,0.1,0.029411764705882353,0.3548387096774194
rolling,2017-08-09,20,0,multiclass_probability_sum,0.1,0.02857142857142857,0.3617021276595745
rolling,2017-08-10,20,0,multiclass_probability_sum,0.1,0.027777777777777776,0.3684210526315789
rolling,2017-08-11,20,0,multiclass_probability_sum,0.1,0.02702702702702703,0.375
rolling,2017-08-14,20,0,multiclass_probability_sum,0.1,0.02631578947368421,0.38144329896907214
rolling,2017-08-15,20,0,multiclass_probability_sum,0.1,0.02564102564102564,0.3877551020408163
rolling,2017-08-16,20,0,multiclass_probability_sum,0.1,0.025,0.3939393939393939
rolling,2017-08-17,20,0,multiclass_probability_sum,0.1,0.024390243902439025,0.4
rolling,2017-08-18,20,0,multiclass_probability_sum,0.1,0.023809523809523808,0.40594059405940597
rolling,2017-08-21,20,0,multiclass_probability_sum,0.1,0.023255813953488372,0.4117647058823529
rolling,2017-08-22,20,0,multiclass_probability_sum,0.1,0.022727272727272728,0.4174757281553398
rolling,2017-08-23,20,0,multiclass_probability_sum,0.1,0.022222222222222223,0.4230769230769231
rolling,2017-08-24,20,0,multiclass_probability_sum,0.1,0.021739130434782608,0.42857142857142855
rolling,2017-08-25,20,0,multiclass_probability_sum,0.1,0.02127659574468085,0.4339622641509434
rolling,2017-08-28,20,0,multiclass_probability_sum,0.1,0.02127659574468085,0.42990654205607476
rolling,2017-08-29,20,0,multiclass_probability_sum,0.1,0.020833333333333332,0.4351851851851852
rolling,2017-08-30,20,0,multiclass_probability_sum,0.1,0.020833333333333332,0.43119266055045874
rolling,2017-08-31,20,0,multiclass_probability_sum,0.1,0.020833333333333332,0.42727272727272725
rolling,2017-09-01,20,0,multiclass_probability_sum,0.1,0.020833333333333332,0.42727272727272725
rolling,2017-09-05,20,0,multiclass_probability_sum,0.1,0.020833333333333332,0.42727272727272725
rolling,2017-09-06,20,0,multiclass_probability_sum,0.1,0.020833333333333332,0.42727272727272725
rolling,2017-09-07,20,0,multiclass_probability_sum,0.1,0.02127659574468085,0.41818181818181815
rolling,2017-09-08,20,0,multiclass_probability_sum,0.1,0.020833333333333332,0.42727272727272725
rolling,2017-09-11,20,0,multiclass_probability_sum,0.1,0.02040816326530612,0.43636363636363634
rolling,2017-09-12,20,0,multiclass_probability_sum,0.1,0.02,0.44545454545454544
rolling,2017-09-13,20,0,multiclass_probability_sum,0.1,0.0196078431372549,0.45454545454545453
rolling,2017-09-14,20,0,multiclass_probability_sum,0.1111111111111111,0.019230769230769232,0.4594594594594595
rolling,2017-09-15,20,0,multiclass_probability_sum,0.125,0.018867924528301886,0.4642857142857143
rolling,2017-09-18,20,0,multiclass_probability_sum,0.14285714285714285,0.018867924528301886,0.46017699115044247
rolling,2017-09-19,20,0,multiclass_probability_sum,0.14285714285714285,0.018518518518518517,0.4690265486725664
rolling,2017-09-20,20,0,multiclass_probability_sum,0.14285714285714285,0.01818181818181818,0.4778761061946903
rolling,2017-09-21,20,0,multiclass_probability_sum,0.14285714285714285,0.017857142857142856,0.48672566371681414
rolling,2017-09-22,20,0,multiclass_probability_sum,0.14285714285714285,0.017543859649122806,0.49557522123893805
rolling,2017-09-25,20,0,multiclass_probability_sum,0.14285714285714285,0.017241379310344827,0.504424778761062
rolling,2017-09-26,20,0,multiclass_probability_sum,0.14285714285714285,0.01694915254237288,0.5132743362831859
rolling,2017-09-27,20,0,multiclass_probability_sum,0.14285714285714285,0.016666666666666666,0.5221238938053098
rolling,2017-09-28,20,0,multiclass_probability_sum,0.16666666666666666,0.016666666666666666,0.5175438596491229
rolling,2017-09-29,20,0,multiclass_probability_sum,0.2,0.016666666666666666,0.5130434782608696
rolling,2017-10-02,20,0,multiclass_probability_sum,0.2,0.016666666666666666,0.5130434782608696
rolling,2017-10-03,20,0,multiclass_probability_sum,0.2,0.016666666666666666,0.5130434782608696
rolling,2017-10-04,20,0,multiclass_probability_sum,0.2,0.01694915254237288,0.5043478260869565
rolling,2017-10-05,20,0,multiclass_probability_sum,0.2,0.017241379310344827,0.4956521739130435
rolling,2017-10-06,20,0,multiclass_probability_sum,0.2,0.017241379310344827,0.4956521739130435
rolling,2017-10-09,20,0,multiclass_probability_sum,0.2,0.017241379310344827,0.4956521739130435
rolling,2017-10-10,20,0,multiclass_probability_sum,0.2,0.017543859649122806,0.48695652173913045
rolling,2017-10-11,20,0,multiclass_probability_sum,0.2,0.017857142857142856,0.4782608695652174
rolling,2017-10-12,20,0,multiclass_probability_sum,0.2,0.01818181818181818,0.46956521739130436
rolling,2017-10-13,20,0,multiclass_probability_sum,0.2,0.018518518518518517,0.4608695652173913
rolling,2017-10-16,20,0,multiclass_probability_sum,0.2,0.018518518518518517,0.4608695652173913
rolling,2017-10-17,20,0,multiclass_probability_sum,0.2,0.018518518518518517,0.4608695652173913
rolling,2017-10-18,20,0,multiclass_probability_sum,0.2,0.018518518518518517,0.4608695652173913
rolling,2017-10-19,20,0,multiclass_probability_sum,0.2,0.018518518518518517,0.4608695652173913
rolling,2017-10-20,20,0,multiclass_probability_sum,0.2,0.018518518518518517,0.4608695652173913
rolling,2017-10-23,20,0,multiclass_probability_sum,0.2,0.01818181818181818,0.46956521739130436
rolling,2017-10-24,20,0,multiclass_probability_sum,0.2,0.01818181818181818,0.46956521739130436
rolling,2017-10-25,20,0,multiclass_probability_sum,0.2,0.01818181818181818,0.46956521739130436
rolling,2017-10-26,20,0,multiclass_probability_sum,0.2,0.01818181818181818,0.46956521739130436
rolling,2017-10-27,20,0,multiclass_probability_sum,0.2,0.01818181818181818,0.46956521739130436
rolling,2017-10-30,20,0,multiclass_probability_sum,0.2,0.01818181818181818,0.46956521739130436
rolling,2017-10-31,20,0,multiclass_probability_sum,0.2,0.017857142857142856,0.4782608695652174
rolling,2017-11-01,20,0,multiclass_probability_sum,0.2,0.017857142857142856,0.4782608695652174
rolling,2017-11-02,20,0,multiclass_probability_sum,0.2,0.017543859649122806,0.48695652173913045
rolling,2017-11-03,20,0,multiclass_probability_sum,0.2,0.017241379310344827,0.4956521739130435
rolling,2017-11-06,20,0,multiclass_probability_sum,0.2,0.017241379310344827,0.4956521739130435
rolling,2017-11-07,20,0,multiclass_probability_sum,0.2,0.01694915254237288,0.5043478260869565
rolling,2017-11-08,20,0,multiclass_probability_sum,0.2,0.01694915254237288,0.5043478260869565
rolling,2017-11-09,20,0,multiclass_probability_sum,0.2,0.016666666666666666,0.5130434782608696
rolling,2017-11-10,20,0,multiclass_probability_sum,0.2,0.016666666666666666,0.5130434782608696
rolling,2017-11-13,20,0,multiclass_probability_sum,0.2,0.016666666666666666,0.5130434782608696
rolling,2017-11-14,20,0,multiclass_probability_sum,0.2,0.01639344262295082,0.5217391304347826
rolling,2017-11-15,20,0,multiclass_probability_sum,0.2,0.01639344262295082,0.5217391304347826
rolling,2017-11-16,20,0,multiclass_probability_sum,0.2,0.016666666666666666,0.5130434782608696
rolling,2017-11-17,20,0,multiclass_probability_sum,0.2,0.01639344262295082,0.5217391304347826
rolling,2017-11-20,20,0,multiclass_probability_sum,0.2,0.016666666666666666,0.5130434782608696
rolling,2017-11-21,20,0,multiclass_probability_sum,0.2,0.01694915254237288,0.5043478260869565
rolling,2017-11-22,20,0,multiclass_probability_sum,0.2,0.01694915254237288,0.5043478260869565
rolling,2017-11-23,20,0,multiclass_probability_sum,0.2,0.01694915254237288,0.5043478260869565
rolling,2017-11-24,20,0,multiclass_probability_sum,0.2,0.01694915254237288,0.5043478260869565
rolling,2017-11-27,20,0,multiclass_probability_sum,0.2,0.017241379310344827,0.4956521739130435
rolling,2017-11-28,20,0,multiclass_probability_sum,0.2,0.017241379310344827,0.4956521739130435
rolling,2017-11-29,20,0,multiclass_probability_sum,0.2,0.017241379310344827,0.4956521739130435
rolling,2017-11-30,20,0,multiclass_probability_sum,0.2,0.017241379310344827,0.4956521739130435
rolling,2017-12-01,20,0,multiclass_probability_sum,0.16666666666666666,0.017241379310344827,0.5
rolling,2017-12-04,20,0,multiclass_probability_sum,0.14285714285714285,0.017241379310344827,0.504424778761062
rolling,2017-12-05,20,0,multiclass_probability_sum,0.14285714285714285,0.01694915254237288,0.5132743362831859
rolling,2017-12-06,20,0,multiclass_probability_sum,0.14285714285714285,0.016666666666666666,0.5221238938053098
rolling,2017-12-07,20,0,multiclass_probability_sum,0.14285714285714285,0.01639344262295082,0.5309734513274337
rolling,2017-12-08,20,0,multiclass_probability_sum,0.14285714285714285,0.01639344262295082,0.5309734513274337
rolling,2017-12-11,20,0,multiclass_probability_sum,0.14285714285714285,0.016129032258064516,0.5398230088495575
rolling,2017-12-12,20,0,multiclass_probability_sum,0.16666666666666666,0.016129032258064516,0.5350877192982456
rolling,2017-12-13,20,0,multiclass_probability_sum,0.16666666666666666,0.016129032258064516,0.5350877192982456
rolling,2017-12-14,20,0,multiclass_probability_sum,0.16666666666666666,0.016129032258064516,0.5350877192982456
rolling,2017-12-15,20,0,multiclass_probability_sum,0.16666666666666666,0.015873015873015872,0.543859649122807
rolling,2017-12-18,20,0,multiclass_probability_sum,0.16666666666666666,0.015873015873015872,0.543859649122807
rolling,2017-12-19,20,0,multiclass_probability_sum,0.16666666666666666,0.015873015873015872,0.543859649122807
rolling,2017-12-20,20,0,multiclass_probability_sum,0.16666666666666666,0.015873015873015872,0.543859649122807
rolling,2017-12-21,20,0,multiclass_probability_sum,0.16666666666666666,0.015625,0.5526315789473685
rolling,2017-12-22,20,0,multiclass_probability_sum,0.2,0.015625,0.5478260869565217
rolling,2017-12-25,20,0,multiclass_probability_sum,0.2,0.015873015873015872,0.5391304347826087
rolling,2017-12-26,20,0,multiclass_probability_sum,0.2,0.016129032258064516,0.5304347826086957
rolling,2017-12-27,20,0,multiclass_probability_sum,0.2,0.01639344262295082,0.5217391304347826
rolling,2017-12-28,20,0,multiclass_probability_sum,0.2,0.016666666666666666,0.5130434782608696
rolling,2017-12-29,20,0,multiclass_probability_sum,0.2,0.016666666666666666,0.5130434782608696
rolling,2018-01-02,20,0,multiclass_probability_sum,0.2,0.01694915254237288,0.5043478260869565
rolling,2018-01-03,20,0,multiclass_probability_sum,0.2,0.017241379310344827,0.4956521739130435
rolling,2018-01-04,20,0,multiclass_probability_sum,0.2,0.017543859649122806,0.48695652173913045
rolling,2018-01-05,20,0,multiclass_probability_sum,0.2,0.017857142857142856,0.4782608695652174
rolling,2018-01-08,20,0,multiclass_probability_sum,0.2,0.01818181818181818,0.46956521739130436
rolling,2018-01-09,20,0,multiclass_probability_sum,0.2,0.018518518518518517,0.4608695652173913
rolling,2018-01-10,20,0,multiclass_probability_sum,0.16666666666666666,0.018867924528301886,0.45614035087719296
rolling,2018-01-11,20,0,multiclass_probability_sum,0.16666666666666666,0.019230769230769232,0.4473684210526316
rolling,2018-01-12,20,0,multiclass_probability_sum,0.16666666666666666,0.019230769230769232,0.4473684210526316
rolling,2018-01-15,20,0,multiclass_probability_sum,0.14285714285714285,0.0196078431372549,0.4424778761061947
rolling,2018-01-16,20,0,multiclass_probability_sum,0.125,0.0196078431372549,0.44642857142857145
rolling,2018-01-17,20,0,multiclass_probability_sum,0.125,0.0196078431372549,0.44642857142857145
rolling,2018-01-18,20,0,multiclass_probability_sum,0.14285714285714285,0.0196078431372549,0.4424778761061947
rolling,2018-01-19,20,0,multiclass_probability_sum,0.14285714285714285,0.02,0.4336283185840708
rolling,2018-01-22,20,0,multiclass_probability_sum,0.125,0.02040816326530612,0.42857142857142855
rolling,2018-01-25,20,0,multiclass_probability_sum,0.1111111111111111,0.02040816326530612,0.43243243243243246
rolling,2018-01-26,20,0,multiclass_probability_sum,0.1111111111111111,0.02040816326530612,0.43243243243243246
rolling,2018-01-29,20,0,multiclass_probability_sum,0.0,0.0,0.43243243243243246
rolling,2018-01-30,20,0,multiclass_probability_sum,0.0,0.0,0.42727272727272725
rolling,2018-01-31,20,0,multiclass_probability_sum,0.0,0.0,0.42201834862385323
rolling,2018-02-01,20,0,multiclass_probability_sum,0.0,0.0,0.4166666666666667
rolling,2018-02-02,20,0,multiclass_probability_sum,0.0,0.0,0.411214953271028
rolling,2018-02-05,20,0,multiclass_probability_sum,0.0,0.0,0.40186915887850466
rolling,2018-02-06,20,0,multiclass_probability_sum,0.0,0.0,0.3925233644859813
rolling,2018-02-07,20,0,multiclass_probability_sum,0.0,0.0,0.38317757009345793
rolling,2018-02-08,20,0,multiclass_probability_sum,0.0,0.0,0.37383177570093457
rolling,2018-02-09,20,0,multiclass_probability_sum,0.0,0.0,0.3644859813084112
rolling,2018-02-12,20,0,multiclass_probability_sum,0.0,0.0,0.35514018691588783
rolling,2018-02-13,20,0,multiclass_probability_sum,0.0,0.0,0.34579439252336447
rolling,2018-02-21,20,0,multiclass_probability_sum,0.0,0.0,0.3364485981308411
rolling,2018-02-22,20,0,multiclass_probability_sum,0.0,0.0,0.32710280373831774
rolling,2018-02-23,20,0,multiclass_probability_sum,0.0,0.0,0.32710280373831774
rolling,2018-02-26,20,0,multiclass_probability_sum,0.0,0.0,0.3177570093457944
rolling,2018-02-27,20,0,multiclass_probability_sum,0.0,0.0,0.3177570093457944
rolling,2018-02-28,20,0,multiclass_probability_sum,0.0,0.0,0.3177570093457944
rolling,2018-03-01,20,0,multiclass_probability_sum,0.0,0.0,0.3177570093457944
rolling,2018-03-02,20,0,multiclass_probability_sum,0.0,0.0,0.3177570093457944
rolling,2018-03-05,20,0,multiclass_probability_sum,0.0,0.0,0.3177570093457944
rolling,2018-03-06,20,0,multiclass_probability_sum,0.0,0.0,0.3177570093457944
rolling,2018-03-07,20,0,multiclass_probability_sum,0.0,0.0,0.308411214953271
rolling,2018-03-08,20,0,multiclass_probability_sum,0.0,0.0,0.29906542056074764
rolling,2018-03-09,20,0,multiclass_probability_sum,0.0,0.0,0.2897196261682243
rolling,2018-03-12,20,0,multiclass_probability_sum,0.0,0.0,0.2803738317757009
rolling,2018-03-13,20,0,multiclass_probability_sum,0.0,0.0,0.27102803738317754
rolling,2018-03-14,20,0,multiclass_probability_sum,0.0,0.0,0.2616822429906542
rolling,2018-03-15,20,0,multiclass_probability_sum,0.0,0.0,0.2616822429906542
rolling,2018-03-16,20,0,multiclass_probability_sum,0.0,0.0,0.2523364485981308
rolling,2018-03-19,20,0,multiclass_probability_sum,0.0,0.0,0.24299065420560748
rolling,2018-03-20,20,0,multiclass_probability_sum,0.0,0.0,0.2336448598130841
rolling,2018-03-21,20,0,multiclass_probability_sum,0.0,0.0,0.22429906542056074
rolling,2018-03-22,20,0,multiclass_probability_sum,0.0,0.0,0.2169811320754717
rolling,2018-03-23,20,0,multiclass_probability_sum,0.0,0.0,0.2169811320754717
rolling,2018-03-26,20,0,multiclass_probability_sum,0.06666666666666667,0.043478260869565216,0.20952380952380953
rolling,2018-03-27,20,0,multiclass_probability_sum,0.0625,0.043478260869565216,0.21153846153846154
rolling,2018-03-28,20,0,multiclass_probability_sum,0.11764705882352941,0.08333333333333333,0.21359223300970873
rolling,2018-03-29,20,0,multiclass_probability_sum,0.16666666666666666,0.12,0.21568627450980393
rolling,2018-03-30,20,0,multiclass_probability_sum,0.21052631578947367,0.16,0.2079207920792079
rolling,2018-04-02,20,0,multiclass_probability_sum,0.2,0.16,0.21
rolling,2018-04-03,20,0,multiclass_probability_sum,0.23809523809523808,0.19230769230769232,0.21212121212121213
rolling,2018-04-04,20,0,multiclass_probability_sum,0.2727272727272727,0.2222222222222222,0.21428571428571427
rolling,2018-04-05,20,0,multiclass_probability_sum,0.30434782608695654,0.25,0.21649484536082475
rolling,2018-04-06,20,0,multiclass_probability_sum,0.3333333333333333,0.27586206896551724,0.21875
rolling,2018-04-09,20,0,multiclass_probability_sum,0.36,0.3,0.22105263157894736
rolling,2018-04-10,20,0,multiclass_probability_sum,0.38461538461538464,0.3225806451612903,0.22340425531914893
rolling,2018-04-11,20,0,multiclass_probability_sum,0.4074074074074074,0.34375,0.22580645161290322
rolling,2018-04-12,20,0,multiclass_probability_sum,0.39285714285714285,0.34375,0.22826086956521738
rolling,2018-04-13,20,0,multiclass_probability_sum,0.41379310344827586,0.36363636363636365,0.23076923076923078
rolling,2018-04-16,20,0,multiclass_probability_sum,0.43333333333333335,0.38235294117647056,0.23333333333333334
rolling,2018-04-17,20,0,multiclass_probability_sum,0.45161290322580644,0.4,0.23595505617977527
rolling,2018-04-18,20,0,multiclass_probability_sum,0.46875,0.4166666666666667,0.23863636363636365
rolling,2018-04-19,20,0,multiclass_probability_sum,0.48484848484848486,0.4444444444444444,0.22988505747126436
rolling,2018-04-20,20,0,multiclass_probability_sum,0.47058823529411764,0.4444444444444444,0.23255813953488372
rolling,2018-04-23,20,0,multiclass_probability_sum,0.45714285714285713,0.4444444444444444,0.23529411764705882
rolling,2018-04-24,20,0,multiclass_probability_sum,0.4444444444444444,0.4444444444444444,0.23809523809523808
rolling,2018-04-26,20,0,multiclass_probability_sum,0.43243243243243246,0.4444444444444444,0.24096385542168675
rolling,2018-04-27,20,0,multiclass_probability_sum,0.42105263157894735,0.4444444444444444,0.24390243902439024
rolling,2018-05-02,20,0,multiclass_probability_sum,0.41025641025641024,0.45714285714285713,0.2345679012345679
rolling,2018-05-03,20,0,multiclass_probability_sum,0.4,0.45714285714285713,0.2375
rolling,2018-05-04,20,0,multiclass_probability_sum,0.4,0.47058823529411764,0.225
rolling,2018-05-07,20,0,multiclass_probability_sum,0.3902439024390244,0.48484848484848486,0.21518987341772153
rolling,2018-05-08,20,0,multiclass_probability_sum,0.38095238095238093,0.48484848484848486,0.21794871794871795
rolling,2018-05-09,20,0,multiclass_probability_sum,0.37209302325581395,0.5,0.2077922077922078
rolling,2018-05-10,20,0,multiclass_probability_sum,0.37209302325581395,0.5,0.2077922077922078
rolling,2018-05-11,20,0,multiclass_probability_sum,0.37209302325581395,0.5161290322580645,0.19480519480519481
rolling,2018-05-14,20,0,multiclass_probability_sum,0.36363636363636365,0.5333333333333333,0.18421052631578946
rolling,2018-05-15,20,0,multiclass_probability_sum,0.35555555555555557,0.5333333333333333,0.18666666666666668
rolling,2018-05-16,20,0,multiclass_probability_sum,0.3695652173913043,0.5666666666666667,0.17567567567567569
rolling,2018-05-17,20,0,multiclass_probability_sum,0.3695652173913043,0.5666666666666667,0.17567567567567569
rolling,2018-05-18,20,0,multiclass_probability_sum,0.3695652173913043,0.5666666666666667,0.17567567567567569
rolling,2018-05-21,20,0,multiclass_probability_sum,0.3695652173913043,0.5666666666666667,0.17567567567567569
rolling,2018-05-22,20,0,multiclass_probability_sum,0.3695652173913043,0.5483870967741935,0.1891891891891892
rolling,2018-05-23,20,0,multiclass_probability_sum,0.3695652173913043,0.5483870967741935,0.1891891891891892
rolling,2018-05-24,20,0,multiclass_probability_sum,0.3695652173913043,0.5483870967741935,0.1891891891891892
rolling,2018-05-25,20,0,multiclass_probability_sum,0.3695652173913043,0.53125,0.20270270270270271
rolling,2018-05-28,20,0,multiclass_probability_sum,0.3695652173913043,0.53125,0.20270270270270271
rolling,2018-05-29,20,0,multiclass_probability_sum,0.3695652173913043,0.53125,0.20270270270270271
rolling,2018-05-30,20,0,multiclass_probability_sum,0.3695652173913043,0.53125,0.20270270270270271
rolling,2018-05-31,20,0,multiclass_probability_sum,0.3695652173913043,0.53125,0.20270270270270271
rolling,2018-06-01,20,0,multiclass_probability_sum,0.3695652173913043,0.53125,0.20270270270270271
rolling,2018-06-04,20,0,multiclass_probability_sum,0.3695652173913043,0.53125,0.20270270270270271
rolling,2018-06-05,20,0,multiclass_probability_sum,0.3695652173913043,0.53125,0.20270270270270271
rolling,2018-06-06,20,0,multiclass_probability_sum,0.3617021276595745,0.5483870967741935,0.1917808219178082
rolling,2018-06-07,20,0,multiclass_probability_sum,0.3541666666666667,0.5666666666666667,0.18055555555555555
rolling,2018-06-08,20,0,multiclass_probability_sum,0.3469387755102041,0.5862068965517241,0.16901408450704225
rolling,2018-06-11,20,0,multiclass_probability_sum,0.34,0.6071428571428571,0.15714285714285714
rolling,2018-06-12,20,0,multiclass_probability_sum,0.3333333333333333,0.6296296296296297,0.14492753623188406
rolling,2018-06-13,20,0,multiclass_probability_sum,0.3269230769230769,0.6296296296296297,0.14705882352941177
rolling,2018-06-14,20,0,multiclass_probability_sum,0.32075471698113206,0.6538461538461539,0.13432835820895522
rolling,2018-06-15,20,0,multiclass_probability_sum,0.3148148148148148,0.68,0.12121212121212122
rolling,2018-06-18,20,0,multiclass_probability_sum,0.32727272727272727,0.72,0.1076923076923077
rolling,2018-06-19,20,0,multiclass_probability_sum,0.3392857142857143,0.7307692307692307,0.109375
rolling,2018-06-20,20,0,multiclass_probability_sum,0.3392857142857143,0.76,0.09375
rolling,2018-06-21,20,0,multiclass_probability_sum,0.3392857142857143,0.7307692307692307,0.109375
rolling,2018-06-22,20,0,multiclass_probability_sum,0.3333333333333333,0.76,0.09523809523809523
rolling,2018-06-25,20,0,multiclass_probability_sum,0.3275862068965517,0.76,0.0967741935483871
rolling,2018-06-26,20,0,multiclass_probability_sum,0.3220338983050847,0.76,0.09836065573770492
rolling,2018-06-27,20,0,multiclass_probability_sum,0.31666666666666665,0.76,0.1
rolling,2018-06-28,20,0,multiclass_probability_sum,0.31666666666666665,0.76,0.1
rolling,2018-06-29,20,0,multiclass_probability_sum,0.31666666666666665,0.76,0.1
rolling,2018-07-02,20,0,multiclass_probability_sum,0.31666666666666665,0.76,0.1
rolling,2018-07-03,20,0,multiclass_probability_sum,0.31666666666666665,0.76,0.1
rolling,2018-07-04,20,0,multiclass_probability_sum,0.31666666666666665,0.76,0.1
rolling,2018-07-05,20,0,multiclass_probability_sum,0.31666666666666665,0.7307692307692307,0.11666666666666667
rolling,2018-07-06,20,0,multiclass_probability_sum,0.31666666666666665,0.7307692307692307,0.11666666666666667
rolling,2018-07-09,20,0,multiclass_probability_sum,0.31666666666666665,0.7307692307692307,0.11666666666666667
rolling,2018-07-10,20,0,multiclass_probability_sum,0.31666666666666665,0.7307692307692307,0.11666666666666667
rolling,2018-07-11,20,0,multiclass_probability_sum,0.3220338983050847,0.7037037037037037,0.13114754098360656
rolling,2018-07-12,20,0,multiclass_probability_sum,0.3220338983050847,0.7037037037037037,0.13114754098360656
rolling,2018-07-13,20,0,multiclass_probability_sum,0.3220338983050847,0.7037037037037037,0.13114754098360656
rolling,2018-07-16,20,0,multiclass_probability_sum,0.3275862068965517,0.7037037037037037,0.12903225806451613
