date,horizon,fold,evaluation_scope,actual_class,predicted_class,raw_prob_bull,prob_bull,raw_prob_sideway,prob_sideway,raw_prob_bear,prob_bear,raw_prob_stress,prob_stress,raw_baseline_risk_off_probability,baseline_risk_off_probability,raw_candidate_risk_off_probability,candidate_risk_off_probability,baseline_risk_off_threshold,candidate_risk_off_threshold,baseline_risk_off_alert,candidate_risk_off_alert,baseline_temperature,candidate_temperature,actual_risk_off,forward_return,future_mae
2017-03-28,20,0,nested_purged_development_oos,Bear,Bull,0.3722449013496358,0.2982746752097564,0.19044675498120403,0.22560223067268076,0.18026340729302298,0.2204952419164037,0.2570449363761371,0.25562785220115913,0.4373083436691601,0.4761230941175628,0.8083114828358008,0.617675121523,0.49,0.62,0,0,2.4,3.0,1,-0.012901599229970945,-0.016372208376640208
2017-03-29,20,0,nested_purged_development_oos,Sideway,Bull,0.38812176440647445,0.3040315859060692,0.21488675371274205,0.23764903670295673,0.16588607647424883,0.21335501022714967,0.23110540540653474,0.24496436716382422,0.3969914818807836,0.4583193773909739,0.7326746378845388,0.5832376080184964,0.49,0.62,0,0,2.4,3.0,0,-0.005483660227073459,-0.01805307949120649
2017-03-30,20,0,nested_purged_development_oos,Sideway,Bull,0.42820950375486566,0.318931785795297,0.2131323747753004,0.23847614290700314,0.1521704539648206,0.20724241871592256,0.20648766750501338,0.23534965258177726,0.358658121469834,0.44259207129769984,0.74240640424894,0.5873055906824574,0.49,0.62,0,0,2.4,3.0,0,-0.008504549764059552,-0.022747306191615753
2017-03-31,20,0,nested_purged_development_oos,Sideway,Bull,0.34595645691442134,0.28780478811783117,0.21830001294347465,0.2375626430963141,0.20861851595860073,0.23311457951164277,0.22712501418350317,0.2415179892742119,0.4357435301421039,0.4746325687858547,0.7691174548873279,0.598954686741091,0.49,0.62,0,0,2.4,3.0,0,-0.0038422906791098967,-0.02060371229391333
2017-04-03,20,0,nested_purged_development_oos,Sideway,Bull,0.35698966898739665,0.292092622540105,0.2196346675689666,0.23857381347689954,0.19107377558516658,0.22512022811501073,0.23230188785847022,0.24421333586798477,0.4233756634436368,0.4693335639829955,0.8084044663141581,0.6177223683343551,0.49,0.62,0,0,2.4,3.0,0,-0.0004984768865333976,-0.0207006188967898
2017-04-04,20,0,nested_purged_development_oos,Sideway,Bull,0.3988621319008468,0.3086673610407703,0.250044173281222,0.25409035548533704,0.1482769063718365,0.2043753458152145,0.2028167884460948,0.23286693765867816,0.3510936948179313,0.43724228347389266,0.7163386810595787,0.5765900561514155,0.49,0.62,0,0,2.4,3.0,0,-0.005733531847760569,-0.023134046527927766
2017-04-05,20,0,nested_purged_development_oos,Sideway,Bull,0.3283145348425547,0.28275071527810536,0.2400306133900853,0.24815741947024944,0.14900285280659514,0.2034451040492235,0.2826519989607649,0.26564676120242176,0.43165485176736007,0.46909186525164526,0.7390989028918498,0.585913379701361,0.49,0.62,0,0,2.4,3.0,0,-0.006046839682971941,-0.021862766232900864
2017-04-07,20,0,nested_purged_development_oos,Sideway,Bull,0.4328250782524762,0.3211485982241868,0.21678770226186359,0.2407633023646568,0.13734839853090883,0.19906841440068945,0.2130388209547514,0.2390196850104669,0.3503872194856602,0.43808809941115634,0.7409223110698392,0.5866796409065306,0.49,0.62,0,0,2.4,3.0,0,-0.008054882660650534,-0.028381667189401216
2017-04-10,20,0,nested_purged_development_oos,Stress,Bull,0.4120590849855772,0.3127859202502797,0.23039483492356214,0.24549597769177367,0.17490480082758397,0.21886759244340598,0.18264127926327678,0.22285050961454075,0.35754608009086075,0.4417181020579467,0.7484670277812052,0.5898836359860484,0.49,0.62,0,0,2.4,3.0,1,-0.007646958552369185,-0.031015738762205963
2017-04-11,20,0,nested_purged_development_oos,Stress,Bull,0.4352174293893876,0.32159654646999325,0.2288429630275734,0.2460317057033783,0.1575661481001067,0.21060078024337336,0.17837345948293237,0.22177096758325512,0.3359396075830391,0.43237174782662846,0.7082200149777793,0.57336286060861,0.49,0.62,0,0,2.4,3.0,1,-0.008706932615436674,-0.03301409694160374
2017-04-12,20,0,nested_purged_development_oos,Sideway,Bull,0.3585570237734722,0.2932331572124752,0.1824905016560455,0.2213080726020593,0.19320284997497544,0.22663106986639675,0.26574962459550683,0.25882770031906877,0.45895247457048227,0.4854587701854655,0.7987305894496327,0.6128860133274475,0.49,0.62,0,0,2.4,3.0,0,-0.0002894655246098968,-0.025120637695305433
2017-04-13,20,0,nested_purged_development_oos,Sideway,Bull,0.3101704476190442,0.2748350856070765,0.20121588630003126,0.22949044673021265,0.20059239660091485,0.2291938861993777,0.28802126948000967,0.26648058146333314,0.4886136660809245,0.49567446766271084,0.875445820776427,0.657009897075314,0.49,0.62,1,1,2.4,3.0,0,0.0013795959972505922,-0.023424003657726924
2017-04-14,20,0,nested_purged_development_oos,Sideway,Stress,0.31447359856334567,0.27799932074759914,0.18171233784091878,0.2212044343414224,0.17388764965149073,0.21718456769031247,0.3299264139442449,0.28361167722066605,0.5038140635957356,0.5007962449109785,0.8756272066977888,0.657134917745026,0.49,0.62,1,1,2.4,3.0,0,0.009116919633703919,-0.015245416345282042
2017-04-17,20,0,nested_purged_development_oos,Bull,Stress,0.25219158013730053,0.25310783426937267,0.20716138102789547,0.23319174765890024,0.1798998819590062,0.21987745976851736,0.3607471568757978,0.2938229583032097,0.5406470388348039,0.5137004180717271,0.8907134518966212,0.6680436030204235,0.49,0.62,1,1,2.4,3.0,0,0.022768241508309816,-0.0045826040250256765
2017-04-18,20,0,nested_purged_development_oos,Bull,Bull,0.3662935341196678,0.2955146227095129,0.20902729672319353,0.23392036811995448,0.1957388175748213,0.22760520381453628,0.2289403515823174,0.24295980535599626,0.4246791691571387,0.47056500917053257,0.9126113572474138,0.6861070357898555,0.49,0.62,0,1,2.4,3.0,0,0.01672808647734972,-0.010333938473448524
2017-04-19,20,0,nested_purged_development_oos,Bull,Bull,0.3813267962534954,0.30106017926569745,0.19564133405458256,0.22797541786779021,0.2178689653360131,0.2384299650729638,0.20516290435590886,0.23253443779354857,0.42303186969192197,0.47096440286651237,0.886098837340718,0.6645935283318029,0.49,0.62,0,1,2.4,3.0,0,0.023508758826397212,-0.012904310776367712
2017-04-20,20,0,nested_purged_development_oos,Bull,Stress,0.2733676577906614,0.25994460971734307,0.2023680594187432,0.22933059487923987,0.2491617865359484,0.2500940980989809,0.27510249625464706,0.2606306973044361,0.5242642827905954,0.5107247954034171,0.897243723090973,0.6731182490996167,0.49,0.62,1,1,2.4,3.0,0,0.04317098606703919,-0.007153751006242704
2017-04-21,20,0,nested_purged_development_oos,Bull,Stress,0.2990847142841528,0.2711953333974311,0.1858786146565773,0.222440339586469,0.19912441479175558,0.22891267214370828,0.31591225626751435,0.27745165487239154,0.51503667105927,0.5063643270160998,0.9125016374538342,0.6860083199227233,0.49,0.62,1,1,2.4,3.0,0,0.03925256552241183,-0.006802891044886987
2017-04-24,20,0,nested_purged_development_oos,Bull,Stress,0.25396111746390626,0.2542177724398582,0.18837192401783717,0.2244620727766404,0.1866535677347393,0.2236066352248815,0.3710133907835173,0.29771351955861997,0.5576669585182565,0.5213201547835015,0.9047290927598972,0.6792448677684555,0.49,0.62,1,1,2.4,3.0,0,0.045940604951117285,-0.002554748490722803
2017-04-25,20,0,nested_purged_development_oos,Bull,Stress,0.27340324923407117,0.2613506295533169,0.20675314552902233,0.23262715342936502,0.18192836364580237,0.22055345203748258,0.33791524159110414,0.2854687649798356,0.5198436052369065,0.5060222170173182,0.9080808426992125,0.6821076415561738,0.49,0.62,1,1,2.4,3.0,0,0.04737724468021973,0.0034706091466691637
2017-04-26,20,0,nested_purged_development_oos,Bull,Bull,0.3515036610595552,0.290224820053156,0.20372454462351663,0.23122343224626166,0.19199895979201592,0.22558227742045703,0.2527728345249122,0.25296947028012545,0.44477179431692815,0.4785517477005825,0.9149887123190317,0.6882697398303926,0.49,0.62,0,1,2.4,3.0,0,0.045926403004442215,0.00909881011746366
2017-04-27,20,0,nested_purged_development_oos,Bull,Bull,0.4209953734878118,0.31571921663398644,0.1989581035920982,0.23103058556120387,0.19568949902858385,0.22944147846790514,0.18435702389150627,0.22380871933690447,0.3800465229200901,0.4532501978048096,0.8375449728671482,0.6333675958668027,0.49,0.62,0,1,2.4,3.0,0,0.04064054811274515,0.001673337163423305
2017-04-28,20,0,nested_purged_development_oos,Bull,Bull,0.4305448564698733,0.3192924172117411,0.19961047780569965,0.23178784537886976,0.17606730019451577,0.21997858097922882,0.19377736552991134,0.22894115643016022,0.3698446657244271,0.44891973740938906,0.8046351490097968,0.6158191752385536,0.49,0.62,0,0,2.4,3.0,0,0.028134883211028517,0.0015731701223726357
2017-05-03,20,0,nested_purged_development_oos,Bull,Bull,0.4572362625495294,0.32946296633936467,0.205496449839803,0.23609300947225165,0.18336945145443448,0.22514772905386113,0.15389783615623312,0.20929629513452247,0.3372672876106676,0.43444402418838357,0.6904806446633741,0.5664681942320018,0.49,0.62,0,0,2.4,3.0,0,0.02508777346767372,-0.0009454950648745226
2017-05-04,20,0,nested_purged_development_oos,Bull,Bull,0.4532370910389518,0.32798863561414604,0.21071617729373526,0.23837679572041415,0.1576881831108996,0.21125459964660712,0.17835854855641334,0.2223799690188327,0.3360467316673129,0.4336345686654398,0.695601645147681,0.5684377331170265,0.49,0.62,0,0,2.4,3.0,0,0.027026825715300153,-0.004386215460327544
2017-05-05,20,0,nested_purged_development_oos,Bull,Bull,0.3606560955904454,0.2935268308607836,0.21541812778980668,0.23680627695853512,0.1874920753864055,0.223495348499172,0.23643370123334234,0.2461715436815092,0.42392577661974784,0.4696668921806812,0.741601863757195,0.5869660016763323,0.49,0.62,0,0,2.4,3.0,0,0.025789571686293138,-0.0015845881302382454
2017-05-08,20,0,nested_purged_development_oos,Bull,Bull,0.3599469160702991,0.29349091447794484,0.24185501977431398,0.24868137792149272,0.17514108441673207,0.21739037850005288,0.22305697973865488,0.24043732910050944,0.39819806415538694,0.45782770760056235,0.7276727737769706,0.5811791254433306,0.49,0.62,0,0,2.4,3.0,0,0.03368869203077069,0.0045108579788218
2017-05-09,20,0,nested_purged_development_oos,Bull,Bull,0.42305751515815304,0.317698059526632,0.24642969998335418,0.2536414592275382,0.14459018016140449,0.203113741289148,0.18592260469708827,0.22554673995668173,0.3305127848584928,0.4286604812458297,0.6709789776623886,0.5591070166679268,0.49,0.62,0,0,2.4,3.0,0,0.039640867690061865,0.003041995681085968
2017-05-10,20,0,nested_purged_development_oos,Bull,Bull,0.3878622133289395,0.3041135382786204,0.2290859071225012,0.2442040130581518,0.15894804461322334,0.2097054915031703,0.224103834935336,0.24197695716005746,0.38305187954855935,0.45168244866322776,0.6946631630238144,0.5680755765454527,0.49,0.62,0,0,2.4,3.0,0,0.03945645351715847,0.00093838411633024
2017-05-11,20,0,nested_purged_development_oos,Bull,Bull,0.38835995733040296,0.3040908666770381,0.23042503346041132,0.2446487770164287,0.1669685469214048,0.21392102422449696,0.21424646228778088,0.2373393320820362,0.3812150092091857,0.45126035630653316,0.5906543416093447,0.5305179386324527,0.49,0.62,0,0,2.4,3.0,0,0.034088663187102027,5.517165281878687e-05
2017-05-12,20,0,nested_purged_development_oos,Bull,Bull,0.37654328775188445,0.2998353658917685,0.24533513401101284,0.25081867680757985,0.16797596756457525,0.21419678968124062,0.2101456106725274,0.235149167619411,0.3781215782371027,0.44934595730065163,0.48650790660173154,0.49550166484803515,0.49,0.62,0,0,2.4,3.0,0,0.03301793399015503,-0.0004688361917097426
2017-05-15,20,0,nested_purged_development_oos,Bull,Bull,0.3690533508718838,0.29823652417414365,0.2705400833175825,0.2620415684436354,0.13990977580657685,0.19908736904823346,0.2204967900039569,0.24063453833398737,0.36040656581053376,0.43972190738222083,0.37772166997318823,0.4584932515893798,0.49,0.62,0,0,2.4,3.0,0,0.03487118781200823,-0.0004412636759916707
2017-05-16,20,0,nested_purged_development_oos,Bull,Bull,0.3172164262788899,0.2800044777054182,0.28269344173118915,0.26687936990859923,0.12206651416390656,0.1880826235810468,0.27802361782601437,0.2650335288049358,0.40009013198992094,0.4531161523859826,0.5687293657222242,0.5230394125515091,0.49,0.62,0,0,2.4,3.0,0,0.04300489913401364,0.0026996889718125046
2017-05-17,20,0,nested_purged_development_oos,Bull,Bull,0.3534823546493118,0.2932907850961054,0.2641667331869193,0.25977324075516606,0.1240232632298493,0.18957082826375482,0.2583276489339195,0.25736514588497383,0.3823509121637688,0.44693597414872865,0.6307960368863273,0.5445179118025346,0.49,0.62,0,0,2.4,3.0,0,0.045129535413786594,-0.00028882058253710576
2017-05-18,20,0,nested_purged_development_oos,Bull,Stress,0.2923091386491337,0.2701278156920461,0.2659687256790298,0.25970544081797287,0.12990264186988834,0.1926677990021389,0.3118194938019482,0.27749894448784224,0.4417221356718365,0.4701667434899811,0.7097946873715149,0.5739850805684864,0.49,0.62,0,0,2.4,3.0,0,0.04515542989019079,0.009351044651966725
2017-05-19,20,0,nested_purged_development_oos,Bull,Bull,0.4023236172475291,0.3094833409506275,0.21583058800597746,0.23875064540978866,0.15522654033605998,0.20811336161733152,0.22661925441043346,0.24365265202225223,0.38184579474649344,0.45176601363958374,0.7052789903416454,0.572205379166946,0.49,0.62,0,0,2.4,3.0,0,0.03668491571612807,0.005436125479712309
2017-05-22,20,0,nested_purged_development_oos,Bull,Bull,0.42374825790587034,0.31706277587764814,0.18233987158158904,0.22312640785635415,0.17056002382807817,0.21700303527900244,0.2233518466844625,0.24280778098699524,0.3939118705125407,0.4598108162659977,0.8581488701329499,0.645656265525328,0.49,0.62,0,1,2.4,3.0,0,0.030089699633637643,-0.008475541990804582
2017-05-23,20,0,nested_purged_development_oos,Bull,Bull,0.3614940587723203,0.2941328116146889,0.17406234963788839,0.21691770791464923,0.21700864167303652,0.23779355775106548,0.24743494991675477,0.25115592271959625,0.4644435915897913,0.4889494804706617,0.9193589597649857,0.6923700527028898,0.49,0.62,0,1,2.4,3.0,0,0.03587055833233459,-0.004206261484821539
2017-05-24,20,0,nested_purged_development_oos,Bull,Bull,0.3974944093003306,0.30730194908994857,0.17499607468993053,0.21832619662952168,0.19996417659845742,0.2308026570255236,0.22754533941128155,0.24356919725500614,0.42750951600973897,0.47437185428052975,0.9023778670497944,0.6772821861687489,0.49,0.62,0,1,2.4,3.0,0,0.03267515796998809,-0.0066461583593629865
2017-05-25,20,0,nested_purged_development_oos,Bull,Bull,0.3337050937510465,0.28374069947038194,0.18616034152204855,0.22248809268820896,0.21005525061856725,0.2339695981487059,0.2700793141083378,0.2598016096927032,0.4801345647269051,0.49377120784140915,0.8798446783858218,0.6600805912613472,0.49,0.62,1,1,2.4,3.0,0,0.032345795966205265,-0.0055280495977424226
2017-05-26,20,0,nested_purged_development_oos,Bull,Bull,0.3359479691214825,0.28405516815070414,0.21712345309853473,0.236819336960519,0.20948772326760906,0.23331290473332406,0.23744085451237373,0.24581259015545276,0.4469285777799828,0.4791254948887768,0.8113735952877222,0.6192391551960772,0.49,0.62,0,0,2.4,3.0,0,0.03385626384121915,-0.0075478170686343465
2017-05-29,20,0,nested_purged_development_oos,Bull,Bull,0.34972865708914447,0.2896332352751514,0.21749116239465183,0.23762623828943477,0.1815440853957232,0.220395605361048,0.2512360951204805,0.25234492107436585,0.4327801805162037,0.47274052643541387,0.7627831510398669,0.5961221293703368,0.49,0.62,0,0,2.4,3.0,0,0.03459723369758668,-0.011360772294400927
2017-05-30,20,0,nested_purged_development_oos,Bull,Stress,0.28931731732747384,0.2670148817763976,0.17869126189577808,0.2184435217289591,0.23068524798303935,0.2429709662858776,0.30130617279370875,0.27157063020876565,0.5319914207767481,0.5145415964946433,0.8141808182590428,0.6206880041346556,0.49,0.62,1,1,2.4,3.0,0,0.0389231717239137,-0.00052844455610758
2017-05-31,20,0,nested_purged_development_oos,Bull,Bull,0.28418888680859805,0.26433198337591063,0.1946332232497247,0.2257635538967085,0.2586448371521566,0.2541596961029678,0.26253305278952066,0.25574476662441314,0.5211778899416772,0.509904462727381,0.8480105799239602,0.6394614379072097,0.49,0.62,1,1,2.4,3.0,0,0.04144309134514971,0.001340891283983128
2017-06-01,20,0,nested_purged_development_oos,Bull,Bull,0.3134381441333365,0.2763666786206523,0.296188706537827,0.2699246928530403,0.19980135430922685,0.22908944903264786,0.19057179501960966,0.22461917949365948,0.3903731493288365,0.45370862852630733,0.5748425843130535,0.5251152407588289,0.49,0.62,0,0,2.4,3.0,0,0.03958099832677824,-0.004038881359096297
2017-06-02,20,0,nested_purged_development_oos,Bull,Stress,0.2621786904157637,0.25657810253227353,0.20497347952758846,0.2315677311925522,0.19409745915179602,0.22636656512034,0.33875037090485177,0.28548760115483435,0.5328478300566478,0.5118541662751743,0.7459693480862801,0.5888168683897975,0.49,0.62,1,0,2.4,3.0,0,0.04971722324580763,0.006314532214239113
2017-06-05,20,0,nested_purged_development_oos,Bull,Bull,0.2976506585238552,0.27000564381523895,0.21630700348120824,0.23637836861903777,0.1925081885985255,0.22517257383698713,0.29353414939641115,0.26844341372873615,0.4860423379949367,0.4936159875657233,0.7520043628450036,0.5914050903921638,0.49,0.62,1,0,2.4,3.0,0,0.04650167444847444,0.008344487580150882
2017-06-06,20,0,nested_purged_development_oos,Bull,Bull,0.3858238320571899,0.3031123164898965,0.221909860987796,0.24072160104909363,0.16821643172720172,0.21447992682935962,0.22404987522781245,0.2416861556316503,0.3922663069550142,0.4561660824610099,0.7284266638934163,0.5814880340301648,0.49,0.62,0,0,2.4,3.0,0,0.031741211363711726,-0.002118546057961942
2017-06-07,20,0,nested_purged_development_oos,Bull,Bull,0.37757794131845934,0.2998284876120876,0.2268407942976373,0.24247703967805348,0.18224496911211144,0.22134002263499433,0.213336295271792,0.23635445007486464,0.3955812643839034,0.45769447270985897,0.7120864669146607,0.5748938178849422,0.49,0.62,0,0,2.4,3.0,0,0.0324618196102433,-0.004976127566144698
2017-06-08,20,0,nested_purged_development_oos,Bull,Bull,0.3215270253529379,0.2786747096254746,0.2289628619070096,0.24191290770572796,0.20038824171535308,0.22884268636993563,0.24912187102469951,0.25056969629886183,0.4495101127400526,0.4794123826687975,0.7146481193471675,0.5759140778067161,0.49,0.62,0,0,2.4,3.0,0,0.04243907249102904,-0.000546721352418587
2017-06-09,20,0,nested_purged_development_oos,Bull,Stress,0.2645618602289949,0.25688122799075214,0.2409073891793633,0.24704926770781113,0.1891260772930277,0.22335333593765344,0.30540467329861415,0.27271616836378326,0.49453075059164187,0.4960695043014367,0.7460537379684065,0.5888528118106005,0.49,0.62,1,0,2.4,3.0,0,0.034104718003584104,0.0018256813061350763
2017-06-12,20,0,nested_purged_development_oos,Bull,Bull,0.28651168702615426,0.2652092529817256,0.2560754373494657,0.2530847621764599,0.19642548152602124,0.22660967999475845,0.2609873940983588,0.25509630484705603,0.45741287562438004,0.4817059848418145,0.7400740920266216,0.5863228072485072,0.49,0.62,0,0,2.4,3.0,0,0.02038748833789258,0.007692447646013735
2017-06-13,20,0,nested_purged_development_oos,Bull,Bull,0.3696379063009512,0.2970378673771866,0.2379979824508088,0.2472542738678514,0.17668962706038568,0.21839509573910582,0.21567448418785434,0.2373127630158562,0.39236411124824,0.455707858754962,0.6879455545824773,0.5654990965528621,0.49,0.62,0,0,2.4,3.0,0,0.016341067961293126,0.004850219727989682
2017-06-14,20,0,nested_purged_development_oos,Bull,Bull,0.3391169457455733,0.2856674074345603,0.22102629940224125,0.23900118368437986,0.18267124841547594,0.2207552226838313,0.2571855064367096,0.25457618619722855,0.43985675485218556,0.47533140888105985,0.7019606133949975,0.5709064865244357,0.49,0.62,0,0,2.4,3.0,0,0.01746040943861787,-0.00026292610613291357
2017-06-15,20,0,nested_purged_development_oos,Bull,Bull,0.3311182804671261,0.2836074964424254,0.2380283877849559,0.24716484789186474,0.15306556646052566,0.20563183444342545,0.2777877652873924,0.26359582122228437,0.43085333174791807,0.4692276556657098,0.6722033549636881,0.5595631114405636,0.49,0.62,0,0,2.4,3.0,0,0.023043901794419574,0.0008805304779039211
2017-06-16,20,0,nested_purged_development_oos,Bull,Bull,0.35714718738872764,0.2934231979091258,0.2616699655321069,0.2577540792420855,0.1471093144016982,0.20276430488437353,0.2340735326774673,0.24605841796441524,0.3811828470791655,0.44882272284878877,0.49749769384109144,0.49916589175700643,0.49,0.62,0,0,2.4,3.0,0,0.021263570497402684,0.006625055327531917
2017-06-19,20,0,nested_purged_development_oos,Sideway,Bull,0.3717383632173992,0.29756726363198954,0.21809672221399026,0.23828134877982735,0.18896493059994643,0.2244631640406036,0.22119998396866414,0.23968822354757943,0.4101649145686106,0.46415138758818303,0.5817783300577236,0.5274787760901735,0.49,0.62,0,0,2.4,3.0,0,0.0027087935091146946,-0.0006913960604945375
2017-06-20,20,0,nested_purged_development_oos,Sideway,Bull,0.35635913964323845,0.2917785179336521,0.2278831784088063,0.24218475400636397,0.19753431732489365,0.22818359592207682,0.2182233646230617,0.23785313213790715,0.41575768194795537,0.466036728059984,0.601216340699395,0.5341580258414861,0.49,0.62,0,0,2.4,3.0,0,-0.0006512621690580479,-0.0022029742532085135
2017-06-21,20,0,nested_purged_development_oos,Sideway,Bull,0.3348334274148311,0.2841969703251573,0.22216202437514532,0.23954468197178805,0.17833553180456924,0.2185864436012206,0.2646690164054544,0.2576719041018341,0.44300454821002366,0.4762583477030547,0.5421024334816331,0.5140637452040064,0.49,0.62,0,0,2.4,3.0,0,0.005056194198191486,-0.0014474707654033993
2017-06-22,20,0,nested_purged_development_oos,Sideway,Stress,0.2689132753674849,0.258894849597659,0.22242315069156912,0.23920851678460497,0.19014485996392336,0.2240802372074008,0.3185187139770226,0.2778163964103352,0.508663573940946,0.501896633617736,0.5436805641912819,0.5145932536838573,0.49,0.62,1,0,2.4,3.0,0,0.0027497068885404628,0.00033923515845335294
2017-06-23,20,0,nested_purged_development_oos,Sideway,Bull,0.34628165147890555,0.28896446395126474,0.22420082631666335,0.24109099614170287,0.1611170127309044,0.21008307783045296,0.2684005094735268,0.2598614620765794,0.4295175222044312,0.46994453990703233,0.47918880187595675,0.4930593696567036,0.49,0.62,0,0,2.4,3.0,0,-0.009341161549617805,-0.009341161549617805
2017-06-26,20,0,nested_purged_development_oos,Bear,Bull,0.35419766984699025,0.29212059269205937,0.21738106577459657,0.23835202478474865,0.1566286517201512,0.2079247248751442,0.2717926126582621,0.2616026576480478,0.4284212643784133,0.46952738252319204,0.48474636397704746,0.4949140518138732,0.49,0.62,0,0,2.4,3.0,1,-0.0166816289185349,-0.0166816289185349
2017-06-27,20,0,nested_purged_development_oos,Sideway,Stress,0.24456843919959928,0.24967448872013387,0.18400948486157342,0.22176384939836286,0.21366957070464188,0.2360116529151739,0.35775250523418545,0.2925500089663294,0.5714220759388273,0.5285616618815032,0.6684675806866065,0.5581738760464513,0.49,0.62,1,0,2.4,3.0,0,-0.0003127484094870101,-0.010175239206568643
2017-06-28,20,0,nested_purged_development_oos,Sideway,Bull,0.30659039177665015,0.27308308172187,0.21486411232450434,0.23548523838394494,0.2064444649034773,0.2315954847687048,0.27210103099536825,0.2598361951254802,0.47854549589884554,0.491431679894185,0.6760819669082415,0.5610130810396899,0.49,0.62,1,0,2.4,3.0,0,0.006273839052725626,-0.012166714271696924
2017-06-29,20,0,nested_purged_development_oos,Sideway,Bull,0.3254477785231245,0.28091601004331024,0.20681593921978325,0.23256049741633059,0.18144819379625848,0.22021972476031226,0.2862880884608338,0.26630376778004694,0.4677362822570923,0.4865234925403592,0.5610116613706948,0.5204276931256595,0.49,0.62,0,0,2.4,3.0,0,-0.0003239915790531232,-0.015684393896404997
