model,horizon,n_obs,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,mcc,brier,log_loss,ece,recall_bull,recall_sideway,recall_bear,recall_stress,fold,evaluation_scope
multiclass_ebm_baseline,20,497,0.17706237424547283,0.2283051801801802,0.21569685799949828,0.2283051801801802,0.16274499167497303,0.16590475291256832,-0.028808594825986904,0.7784609203225579,1.4435841159265308,0.1364410770255528,0.10666666666666667,0.10666666666666667,0.14583333333333334,0.5540540540540541,0,nested_purged_development_oos
multiclass_ebm_baseline,20,497,0.3682092555331992,0.302344682023706,0.3066941166265627,0.302344682023706,0.29812511837132283,0.38746935038968944,0.08684580163951128,0.7336867651388292,1.3548242142686395,0.06159846805234054,0.4637096774193548,0.3082706766917293,0.17073170731707318,0.26666666666666666,1,nested_purged_development_oos
multiclass_ebm_baseline,20,497,0.20321931589537223,0.1536187414138191,0.16163573575238024,0.1536187414138191,0.15440580787362707,0.20747832381146925,-0.11937605363777885,0.7816992980172904,1.438414947521154,0.14060949262709826,0.35051546391752575,0.14465408805031446,0.01818181818181818,0.10112359550561797,2,nested_purged_development_oos
multiclass_ebm_baseline,40,495,0.1919191919191919,0.17874049503108866,0.17008536127787308,0.17874049503108866,0.15086962836549808,0.20117849580205022,-0.1016209018709447,0.7975049124835734,1.4919849644264842,0.17385459791838023,0.1946564885496183,0.1504424778761062,0.0,0.3698630136986301,0,nested_purged_development_oos
multiclass_ebm_baseline,40,495,0.45656565656565656,0.4101411073042835,0.36954652784949077,0.4101411073042835,0.34220522955516136,0.47269641151735464,0.24177951903911424,0.683561120630795,1.2541043405124124,0.13654074258188315,0.4963768115942029,0.4782608695652174,0.018867924528301886,0.6470588235294118,1,nested_purged_development_oos
multiclass_ebm_baseline,40,495,0.22626262626262628,0.18632603107929258,0.24530165601594173,0.18632603107929258,0.19583005641975829,0.2476579580330143,-0.07356620671780122,0.845157981211944,1.5671610664751223,0.2246798455095777,0.24324324324324326,0.31097560975609756,0.016666666666666666,0.1744186046511628,2,nested_purged_development_oos
multiclass_ebm_baseline,60,493,0.2231237322515213,0.2069020052518501,0.27296024792895884,0.2069020052518501,0.19094421725201077,0.2681599286349433,-0.0031717926988357554,0.7762612577578992,1.4388043960307983,0.1096289607483114,0.3008474576271186,0.14193548387096774,0.25806451612903225,0.1267605633802817,0,nested_purged_development_oos
multiclass_ebm_baseline,60,493,0.5233265720081136,0.5161845234983533,0.40801714006983336,0.5161845234983533,0.39107814909742283,0.5421997155582844,0.38626744846627026,0.6587486392422376,1.2086901142085182,0.17251823440620945,0.5304054054054054,0.7045454545454546,0.0,0.8297872340425532,1,nested_purged_development_oos
multiclass_ebm_baseline,60,493,0.18052738336713997,0.1573811738239671,0.2108201053510783,0.1573811738239671,0.15723201042797344,0.19542218821753843,-0.1435033941845568,0.8817260862464412,1.638016824067104,0.2982332978436121,0.18446601941747573,0.18471337579617833,0.024390243902439025,0.23595505617977527,2,nested_purged_development_oos
