horizon,fold,model_kind,feature_group,feature,importance
40,1,ebm,base_plus_downside_price,distance_from_low_10,0.023799183623964208
40,1,ebm,base_plus_downside_price,up_ratio_10,0.02352793869118019
40,1,ebm,base_plus_downside_price,ema_slope_20,0.023262668096774297
40,1,ebm,base_plus_downside_price,upside_vol_60,0.02315723154218937
40,1,ebm,base_plus_downside_price,egarch_log_variance,0.02304068639260052
40,1,ebm,base_plus_downside_price,egarch_negative_shock,0.022911333161549773
40,1,ebm,base_plus_downside_price,sma_slope_20,0.02267523644027805
40,1,ebm,base_plus_downside_price,distance_from_low_2,0.022424939266447445
40,1,ebm,base_plus_downside_price,drawdown_from_high_10,0.02235285967813289
40,1,ebm,base_plus_downside_price,downside_log_price_slope_60,0.022067746429191362
40,1,ebm,base_plus_downside_price,egarch_sigma,0.021868109637344355
40,1,ebm,base_plus_downside_price,ema_slope_10,0.021783841312579114
40,1,ebm,base_plus_downside_price,volatility_60,0.021369415131239803
40,1,ebm,base_plus_downside_price,downside_return_q01_20,0.021059746826533207
40,1,ebm,base_plus_downside_price,hmm_prob_state_3,0.020756127733321018
40,1,ebm,base_plus_downside_price,upside_vol_5,0.02029297689480063
40,1,ebm,base_plus_downside_price,bollinger_bandwidth,0.019600816670271456
40,1,ebm,base_plus_downside_price,downside_lpm2_5,0.019185914703946507
40,1,ebm,base_plus_downside_price,downside_return_q10_20,0.019105869547073096
40,1,ebm,base_plus_downside_price,downside_vol_40,0.018670518600339903
40,1,ebm,base_plus_downside_price,sma_distance_20,0.017863834206913606
40,1,ebm,base_plus_downside_price,candle_body,0.017508591346683332
40,1,ebm,base_plus_downside_price,downside_return_acceleration,0.01716946364953657
40,1,ebm,base_plus_downside_price,downside_cumulative_negative_return_10,0.017144756991399022
40,1,ebm,base_plus_downside_price,downside_cumulative_negative_return_20,0.01709902909768845
40,1,ebm,base_plus_downside_price,upside_vol_20,0.016911163594543976
40,1,ebm,base_plus_downside_price,sma_slope_5,0.016855878192324623
40,1,ebm,base_plus_downside_price,sma_slope_50,0.01674195051470573
40,1,ebm,base_plus_downside_price,ma_cross_50,0.01652491688371456
40,1,ebm,base_plus_downside_price,sma_distance_10,0.016337225617304205
40,1,ebm,base_plus_downside_price,log_return_40,0.01595496795897386
40,1,ebm,base_plus_downside_price,signed_streak,0.015949947520973794
40,1,ebm,base_plus_downside_price,volume_zscore,0.015463810364397444
40,1,ebm,base_plus_downside_price,downside_return_q05_20,0.015446123425677399
40,1,ebm,base_plus_downside_price,log_return_10,0.015128702924949507
40,1,ebm,base_plus_downside_price,downside_negative_volume_shock,0.014707418675169113
40,1,ebm,base_plus_downside_price,sma_slope_10,0.014429179338949903
40,1,ebm,base_plus_downside_price,egarch_volatility_change,0.01427781932551712
40,1,ebm,base_plus_downside_price,drawdown_from_high_5,0.01415058628088429
40,1,ebm,base_plus_downside_price,ma_cross_5,0.013766619258975744
40,1,ebm,base_plus_downside_price,downside_lpm2_10,0.01374822489197852
40,1,ebm,base_plus_downside_price,downside_negative_gap,0.013270456079933162
40,1,ebm,base_plus_downside_price,ema_distance_5,0.012655941949181798
40,1,ebm,base_plus_downside_price,distance_from_low_60,0.012412559510887548
40,1,ebm,base_plus_downside_price,return_volume_interaction,0.011394601215069487
40,1,ebm,base_plus_downside_price,downside_vol_10,0.010951674136993142
40,1,ebm,base_plus_downside_price,downside_log_price_slope_5,0.010857559869920163
40,1,ebm,base_plus_downside_price,log_return_5,0.010840109421360718
40,1,ebm,base_plus_downside_price,ret_1,0.01050003312923851
40,1,ebm,base_plus_downside_price,distance_from_low_40,0.010334255555169026
40,1,ebm,base_plus_downside_price,downside_cumulative_negative_return_5,0.008400843386278733
40,1,ebm,base_plus_downside_price,day_of_week,0.00821606183128003
40,1,ebm,base_plus_downside_price,downside_negative_return_streak,0.008163608442472214
40,1,ebm,base_plus_downside_price,log_return_2,0.007906604990007018
40,1,ebm,base_plus_downside_price,distance_from_low_5,0.007128003281446961
40,1,ebm,base_plus_downside_price,egarch_standardized_residual,0.0069198610404427215
40,1,ebm,base_plus_downside_price,egarch_tail_risk_score,0.0060030995079205195
40,1,ebm,base_plus_downside_price,sma_distance_5,0.005290919066507621
40,1,ebm,base_plus_downside_price,is_month_start,0.003591636964900849
40,1,ebm,base_plus_downside_price,is_month_end,0.0030461689357789345
40,2,hist_gradient_boosting,base,sma_distance_200,0.2193666239118104
40,2,hist_gradient_boosting,base,sma_slope_200,0.04882950428882782
40,2,hist_gradient_boosting,base,vol_of_vol_60,0.04108404506040009
40,2,hist_gradient_boosting,base,upside_vol_40,0.04033579459252401
40,2,hist_gradient_boosting,base,month,0.03497373356089195
40,2,hist_gradient_boosting,base,hmm_prob_state_1,0.02590189470539217
40,2,hist_gradient_boosting,base,sma_slope_20,0.023816509981768652
40,2,hist_gradient_boosting,base,drawdown_from_high_60,0.022181933064896908
40,2,hist_gradient_boosting,base,log_return_40,0.0215098260369877
40,2,hist_gradient_boosting,base,sma_slope_100,0.01756182820583929
40,2,hist_gradient_boosting,base,drawdown_from_high_40,0.014072424011944418
40,2,hist_gradient_boosting,base,sma_distance_50,0.01289833092830539
40,2,hist_gradient_boosting,base,downside_vol_40,0.012322565787678985
40,2,hist_gradient_boosting,base,parkinson_volatility,0.010859832418785187
40,2,hist_gradient_boosting,base,up_ratio_40,0.010475640569803435
40,2,hist_gradient_boosting,base,distance_from_low_60,0.009465700410155709
40,2,hist_gradient_boosting,base,downside_vol_60,0.008852560542307764
40,2,hist_gradient_boosting,base,up_ratio_5,0.007547917692153794
40,2,hist_gradient_boosting,base,log_return_60,0.006320800774818558
40,2,hist_gradient_boosting,base,hmm_expected_volatility,0.0062374634313627775
40,2,hist_gradient_boosting,base,sma_distance_100,0.004492851857758162
40,2,hist_gradient_boosting,base,ema_slope_50,0.004187849975705427
40,2,hist_gradient_boosting,base,macd,0.003919616603539233
40,2,hist_gradient_boosting,base,up_ratio_10,0.0037464869811666413
40,2,hist_gradient_boosting,base,ma_cross_200,0.003228785866496109
40,2,hist_gradient_boosting,base,macd_signal,0.002658257942782516
40,2,hist_gradient_boosting,base,up_ratio_60,0.0017482410050503328
40,2,hist_gradient_boosting,base,volatility_10,0.001488324139174213
40,2,hist_gradient_boosting,base,hmm_prob_state_3,0.00139197345942621
40,2,hist_gradient_boosting,base,log_volume,0.0006310079955907932
40,2,hist_gradient_boosting,base,ret_1,0.000620539514305074
40,2,hist_gradient_boosting,base,egarch_tail_risk_score,4.123585119830686e-05
40,2,hist_gradient_boosting,base,upside_vol_5,1.8896679876312383e-05
40,2,hist_gradient_boosting,base,obv_zscore,5.89942968398649e-06
40,2,hist_gradient_boosting,base,log_return_5,0.0
40,2,hist_gradient_boosting,base,log_return_10,0.0
40,2,hist_gradient_boosting,base,distance_from_low_5,0.0
40,2,hist_gradient_boosting,base,drawdown_from_high_5,0.0
40,2,hist_gradient_boosting,base,up_ratio_20,0.0
40,2,hist_gradient_boosting,base,drawdown_from_high_2,0.0
40,2,hist_gradient_boosting,base,distance_from_low_2,0.0
40,2,hist_gradient_boosting,base,log_return_2,0.0
40,2,hist_gradient_boosting,base,up_ratio_2,0.0
40,2,hist_gradient_boosting,base,egarch_volatility_percentile,0.0
40,2,hist_gradient_boosting,base,is_month_start,0.0
40,2,hist_gradient_boosting,base,ma_cross_50,0.0
40,2,hist_gradient_boosting,base,sma_slope_50,0.0
40,2,hist_gradient_boosting,base,sma_slope_10,0.0
40,2,hist_gradient_boosting,base,ema_slope_10,0.0
40,2,hist_gradient_boosting,base,ema_slope_20,0.0
40,2,hist_gradient_boosting,base,ma_cross_20,0.0
40,2,hist_gradient_boosting,base,sma_distance_10,0.0
40,2,hist_gradient_boosting,base,ma_cross_5,0.0
40,2,hist_gradient_boosting,base,sma_slope_5,0.0
40,2,hist_gradient_boosting,base,ema_distance_5,0.0
40,2,hist_gradient_boosting,base,sma_distance_5,0.0
40,2,hist_gradient_boosting,base,signed_streak,0.0
40,2,hist_gradient_boosting,base,ma_cross_10,0.0
40,2,hist_gradient_boosting,base,sma_distance_20,0.0
40,2,hist_gradient_boosting,base,drawdown_from_high_10,0.0
40,2,hist_gradient_boosting,base,log_return_20,0.0
40,2,hist_gradient_boosting,base,distance_from_low_20,0.0
40,2,hist_gradient_boosting,base,distance_from_low_10,0.0
40,2,hist_gradient_boosting,base,upside_vol_20,0.0
40,2,hist_gradient_boosting,base,downside_vol_20,0.0
40,2,hist_gradient_boosting,base,vol_of_vol_10,0.0
40,2,hist_gradient_boosting,base,volatility_20,0.0
40,2,hist_gradient_boosting,base,hl_range,0.0
40,2,hist_gradient_boosting,base,volatility_40,0.0
40,2,hist_gradient_boosting,base,ewma_volatility,0.0
40,2,hist_gradient_boosting,base,bollinger_bandwidth,0.0
40,2,hist_gradient_boosting,base,vol_of_vol_5,0.0
40,2,hist_gradient_boosting,base,ma_cross_100,0.0
40,2,hist_gradient_boosting,base,downside_vol_5,0.0
40,2,hist_gradient_boosting,base,macd_hist,0.0
40,2,hist_gradient_boosting,base,egarch_volatility_change,0.0
40,2,hist_gradient_boosting,base,egarch_negative_shock,0.0
40,2,hist_gradient_boosting,base,quarter,0.0
40,2,hist_gradient_boosting,base,day_of_week,0.0
40,2,hist_gradient_boosting,base,hmm_entropy,0.0
40,2,hist_gradient_boosting,base,hmm_prob_state_2,0.0
40,2,hist_gradient_boosting,base,hmm_state_duration,0.0
40,2,hist_gradient_boosting,base,is_month_end,0.0
40,2,hist_gradient_boosting,base,return_volume_interaction,0.0
40,2,hist_gradient_boosting,base,volume_change,0.0
40,2,hist_gradient_boosting,base,volume_ratio_20,0.0
40,2,hist_gradient_boosting,base,volume_zscore,0.0
40,2,hist_gradient_boosting,base,lower_shadow,0.0
40,2,hist_gradient_boosting,base,upper_shadow,0.0
40,2,hist_gradient_boosting,base,close_position_hl,0.0
40,2,hist_gradient_boosting,base,candle_body,0.0
40,2,hist_gradient_boosting,base,egarch_standardized_residual,0.0
40,2,hist_gradient_boosting,base,egarch_log_variance,0.0
40,2,hist_gradient_boosting,base,distance_from_low_40,-3.3107702542278794e-05
40,2,hist_gradient_boosting,base,atr_14,-0.0010493415369553505
40,2,hist_gradient_boosting,base,volatility_5,-0.0014213940421632376
40,2,hist_gradient_boosting,base,drawdown_from_high_20,-0.0014994380680968256
40,2,hist_gradient_boosting,base,egarch_sigma,-0.002738807668005716
40,2,hist_gradient_boosting,base,hmm_expected_return,-0.0028465495506208027
40,2,hist_gradient_boosting,base,upside_vol_60,-0.003095224322890555
40,2,hist_gradient_boosting,base,upside_vol_10,-0.0031257276210790996
40,2,hist_gradient_boosting,base,downside_vol_10,-0.003408801467106204
40,2,hist_gradient_boosting,base,vol_of_vol_20,-0.004234465963624645
40,2,hist_gradient_boosting,base,volatility_60,-0.011095315769054093
40,2,hist_gradient_boosting,base,hmm_prob_state_0,-0.015052174678129027
40,2,hist_gradient_boosting,base,ema_distance_200,-0.023030071671024777
40,2,hist_gradient_boosting,base,vol_of_vol_40,-0.03384931079316256
60,0,hist_gradient_boosting,base,sma_slope_100,0.10803529078577395
60,0,hist_gradient_boosting,base,month,0.057770629801473905
60,0,hist_gradient_boosting,base,obv_zscore,0.0422052142918341
60,0,hist_gradient_boosting,base,up_ratio_40,0.03467863050615794
60,0,hist_gradient_boosting,base,downside_vol_60,0.03321492971868567
60,0,hist_gradient_boosting,base,sma_slope_200,0.032256519588722055
60,0,hist_gradient_boosting,base,downside_vol_40,0.028062772545691284
60,0,hist_gradient_boosting,base,ma_cross_200,0.026999701280008837
60,0,hist_gradient_boosting,base,sma_distance_50,0.024443587209840523
60,0,hist_gradient_boosting,base,sma_distance_200,0.020281595127024765
60,0,hist_gradient_boosting,base,ema_distance_200,0.01882400777719201
60,0,hist_gradient_boosting,base,drawdown_from_high_60,0.01750104318389356
60,0,hist_gradient_boosting,base,macd_signal,0.016720104330134655
60,0,hist_gradient_boosting,base,distance_from_low_40,0.014708086826710487
60,0,hist_gradient_boosting,base,hmm_expected_return,0.008488385876740057
60,0,hist_gradient_boosting,base,macd,0.00794490836156031
60,0,hist_gradient_boosting,base,parkinson_volatility,0.006772421247819405
60,0,hist_gradient_boosting,base,hmm_prob_state_1,0.004804043765724575
60,0,hist_gradient_boosting,base,vol_of_vol_60,0.004427029888003586
60,0,hist_gradient_boosting,base,log_return_40,0.0035275924907722245
60,0,hist_gradient_boosting,base,volatility_40,0.002576049109737688
60,0,hist_gradient_boosting,base,volatility_60,0.0021828291106185116
60,0,hist_gradient_boosting,base,log_return_10,0.0018095239288511422
60,0,hist_gradient_boosting,base,sma_slope_20,0.0011857085559749958
60,0,hist_gradient_boosting,base,sma_distance_10,0.0009487776876235809
60,0,hist_gradient_boosting,base,bollinger_bandwidth,0.0003509232659029138
60,0,hist_gradient_boosting,base,ema_slope_20,0.00034496451747606516
60,0,hist_gradient_boosting,base,sma_slope_50,0.00032403389435425867
60,0,hist_gradient_boosting,base,up_ratio_60,0.00020923342173162496
60,0,hist_gradient_boosting,base,ewma_volatility,0.00012454857248750395
60,0,hist_gradient_boosting,base,drawdown_from_high_2,0.0
60,0,hist_gradient_boosting,base,distance_from_low_5,0.0
60,0,hist_gradient_boosting,base,up_ratio_5,0.0
60,0,hist_gradient_boosting,base,log_return_5,0.0
60,0,hist_gradient_boosting,base,ret_1,0.0
60,0,hist_gradient_boosting,base,drawdown_from_high_5,0.0
60,0,hist_gradient_boosting,base,up_ratio_20,0.0
60,0,hist_gradient_boosting,base,drawdown_from_high_20,0.0
60,0,hist_gradient_boosting,base,distance_from_low_20,0.0
60,0,hist_gradient_boosting,base,distance_from_low_2,0.0
60,0,hist_gradient_boosting,base,up_ratio_2,0.0
60,0,hist_gradient_boosting,base,log_return_2,0.0
60,0,hist_gradient_boosting,base,egarch_sigma,0.0
60,0,hist_gradient_boosting,base,ma_cross_50,0.0
60,0,hist_gradient_boosting,base,sma_distance_20,0.0
60,0,hist_gradient_boosting,base,ma_cross_20,0.0
60,0,hist_gradient_boosting,base,ma_cross_5,0.0
60,0,hist_gradient_boosting,base,sma_slope_10,0.0
60,0,hist_gradient_boosting,base,ema_slope_10,0.0
60,0,hist_gradient_boosting,base,ma_cross_10,0.0
60,0,hist_gradient_boosting,base,ema_distance_5,0.0
60,0,hist_gradient_boosting,base,sma_slope_5,0.0
60,0,hist_gradient_boosting,base,sma_distance_5,0.0
60,0,hist_gradient_boosting,base,log_return_20,0.0
60,0,hist_gradient_boosting,base,log_return_60,0.0
60,0,hist_gradient_boosting,base,drawdown_from_high_40,0.0
60,0,hist_gradient_boosting,base,distance_from_low_60,0.0
60,0,hist_gradient_boosting,base,signed_streak,0.0
60,0,hist_gradient_boosting,base,drawdown_from_high_10,0.0
60,0,hist_gradient_boosting,base,distance_from_low_10,0.0
60,0,hist_gradient_boosting,base,up_ratio_10,0.0
60,0,hist_gradient_boosting,base,downside_vol_5,0.0
60,0,hist_gradient_boosting,base,hl_range,0.0
60,0,hist_gradient_boosting,base,upside_vol_5,0.0
60,0,hist_gradient_boosting,base,volume_change,0.0
60,0,hist_gradient_boosting,base,return_volume_interaction,0.0
60,0,hist_gradient_boosting,base,close_position_hl,0.0
60,0,hist_gradient_boosting,base,lower_shadow,0.0
60,0,hist_gradient_boosting,base,atr_14,0.0
60,0,hist_gradient_boosting,base,downside_vol_10,0.0
60,0,hist_gradient_boosting,base,vol_of_vol_5,0.0
60,0,hist_gradient_boosting,base,downside_vol_20,0.0
60,0,hist_gradient_boosting,base,macd_hist,0.0
60,0,hist_gradient_boosting,base,ma_cross_100,0.0
60,0,hist_gradient_boosting,base,egarch_volatility_change,0.0
60,0,hist_gradient_boosting,base,is_month_start,0.0
60,0,hist_gradient_boosting,base,hmm_prob_state_0,0.0
60,0,hist_gradient_boosting,base,is_month_end,0.0
60,0,hist_gradient_boosting,base,hmm_prob_state_2,0.0
60,0,hist_gradient_boosting,base,hmm_prob_state_3,0.0
60,0,hist_gradient_boosting,base,hmm_entropy,0.0
60,0,hist_gradient_boosting,base,hmm_expected_volatility,0.0
60,0,hist_gradient_boosting,base,egarch_tail_risk_score,0.0
60,0,hist_gradient_boosting,base,egarch_log_variance,0.0
60,0,hist_gradient_boosting,base,volume_ratio_20,0.0
60,0,hist_gradient_boosting,base,volume_zscore,0.0
60,0,hist_gradient_boosting,base,day_of_week,0.0
60,0,hist_gradient_boosting,base,quarter,0.0
60,0,hist_gradient_boosting,base,upper_shadow,0.0
60,0,hist_gradient_boosting,base,candle_body,0.0
60,0,hist_gradient_boosting,base,egarch_negative_shock,0.0
60,0,hist_gradient_boosting,base,egarch_volatility_percentile,-0.00017810823155656186
60,0,hist_gradient_boosting,base,vol_of_vol_10,-0.00023917702269732333
60,0,hist_gradient_boosting,base,volatility_10,-0.0006257908052302863
60,0,hist_gradient_boosting,base,hmm_state_duration,-0.0007349719220872686
60,0,hist_gradient_boosting,base,volatility_20,-0.0010869518495623676
60,0,hist_gradient_boosting,base,egarch_standardized_residual,-0.0011821012522447716
60,0,hist_gradient_boosting,base,log_volume,-0.0034160155532521053
60,0,hist_gradient_boosting,base,upside_vol_60,-0.003552159935555188
60,0,hist_gradient_boosting,base,upside_vol_40,-0.004060470108869341
60,0,hist_gradient_boosting,base,vol_of_vol_20,-0.004106670143223412
60,0,hist_gradient_boosting,base,sma_distance_100,-0.0057661405976787705
60,0,hist_gradient_boosting,base,volatility_5,-0.006118529582109011
60,0,hist_gradient_boosting,base,upside_vol_10,-0.008846143720185717
60,0,hist_gradient_boosting,base,vol_of_vol_40,-0.016128380445391166
60,0,hist_gradient_boosting,base,upside_vol_20,-0.01926066326928577
60,1,hist_gradient_boosting,base,sma_slope_100,0.1191001701660977
60,1,hist_gradient_boosting,base,drawdown_from_high_60,0.05896074431284565
60,1,hist_gradient_boosting,base,month,0.04828628944484825
60,1,hist_gradient_boosting,base,up_ratio_40,0.047175890825395805
60,1,hist_gradient_boosting,base,ma_cross_200,0.04231665819125269
60,1,hist_gradient_boosting,base,sma_slope_200,0.03896320664992459
60,1,hist_gradient_boosting,base,obv_zscore,0.03190691210630153
60,1,hist_gradient_boosting,base,sma_distance_50,0.02581334828347459
60,1,hist_gradient_boosting,base,vol_of_vol_60,0.02241804699751937
60,1,hist_gradient_boosting,base,macd_signal,0.018781219374710334
60,1,hist_gradient_boosting,base,downside_vol_40,0.018129046602930077
60,1,hist_gradient_boosting,base,volatility_40,0.014491482343474471
60,1,hist_gradient_boosting,base,up_ratio_60,0.011739167853787147
60,1,hist_gradient_boosting,base,parkinson_volatility,0.010996337673440382
60,1,hist_gradient_boosting,base,macd,0.008516848271730326
60,1,hist_gradient_boosting,base,sma_distance_200,0.006099031809358668
60,1,hist_gradient_boosting,base,ema_distance_200,0.004601315424947405
60,1,hist_gradient_boosting,base,volatility_60,0.0043541554578732655
60,1,hist_gradient_boosting,base,macd_hist,0.003633266314970962
60,1,hist_gradient_boosting,base,hmm_expected_return,0.0025813988199543947
60,1,hist_gradient_boosting,base,log_return_40,0.002236418826555564
60,1,hist_gradient_boosting,base,upside_vol_10,0.0015998475942683443
60,1,hist_gradient_boosting,base,ma_cross_100,0.001051674422769655
60,1,hist_gradient_boosting,base,downside_vol_20,0.0010320797436662588
60,1,hist_gradient_boosting,base,sma_slope_20,0.0010233145778587027
60,1,hist_gradient_boosting,base,volume_ratio_20,0.0003907611792916543
60,1,hist_gradient_boosting,base,sma_slope_10,0.00024480654698399995
60,1,hist_gradient_boosting,base,bollinger_bandwidth,0.0001548604398232678
60,1,hist_gradient_boosting,base,drawdown_from_high_5,0.0
60,1,hist_gradient_boosting,base,distance_from_low_5,0.0
60,1,hist_gradient_boosting,base,log_return_10,0.0
60,1,hist_gradient_boosting,base,distance_from_low_2,0.0
60,1,hist_gradient_boosting,base,drawdown_from_high_2,0.0
60,1,hist_gradient_boosting,base,log_return_20,0.0
60,1,hist_gradient_boosting,base,distance_from_low_20,0.0
60,1,hist_gradient_boosting,base,drawdown_from_high_20,0.0
60,1,hist_gradient_boosting,base,up_ratio_20,0.0
60,1,hist_gradient_boosting,base,up_ratio_5,0.0
60,1,hist_gradient_boosting,base,log_return_5,0.0
60,1,hist_gradient_boosting,base,up_ratio_2,0.0
60,1,hist_gradient_boosting,base,ret_1,0.0
60,1,hist_gradient_boosting,base,log_return_2,0.0
60,1,hist_gradient_boosting,base,egarch_negative_shock,0.0
60,1,hist_gradient_boosting,base,ma_cross_50,0.0
60,1,hist_gradient_boosting,base,sma_slope_50,0.0
60,1,hist_gradient_boosting,base,ma_cross_20,0.0
60,1,hist_gradient_boosting,base,sma_distance_20,0.0
60,1,hist_gradient_boosting,base,ema_slope_20,0.0
60,1,hist_gradient_boosting,base,ema_slope_10,0.0
60,1,hist_gradient_boosting,base,ma_cross_10,0.0
60,1,hist_gradient_boosting,base,ema_distance_5,0.0
60,1,hist_gradient_boosting,base,sma_slope_5,0.0
60,1,hist_gradient_boosting,base,sma_distance_10,0.0
60,1,hist_gradient_boosting,base,ma_cross_5,0.0
60,1,hist_gradient_boosting,base,sma_distance_5,0.0
60,1,hist_gradient_boosting,base,distance_from_low_40,0.0
60,1,hist_gradient_boosting,base,distance_from_low_60,0.0
60,1,hist_gradient_boosting,base,signed_streak,0.0
60,1,hist_gradient_boosting,base,drawdown_from_high_10,0.0
60,1,hist_gradient_boosting,base,distance_from_low_10,0.0
60,1,hist_gradient_boosting,base,up_ratio_10,0.0
60,1,hist_gradient_boosting,base,log_return_60,0.0
60,1,hist_gradient_boosting,base,drawdown_from_high_40,0.0
60,1,hist_gradient_boosting,base,downside_vol_10,0.0
60,1,hist_gradient_boosting,base,vol_of_vol_5,0.0
60,1,hist_gradient_boosting,base,volatility_10,0.0
60,1,hist_gradient_boosting,base,hl_range,0.0
60,1,hist_gradient_boosting,base,upper_shadow,0.0
60,1,hist_gradient_boosting,base,lower_shadow,0.0
60,1,hist_gradient_boosting,base,upside_vol_5,0.0
60,1,hist_gradient_boosting,base,volatility_5,0.0
60,1,hist_gradient_boosting,base,downside_vol_5,0.0
60,1,hist_gradient_boosting,base,ewma_volatility,0.0
60,1,hist_gradient_boosting,base,volatility_20,0.0
60,1,hist_gradient_boosting,base,egarch_volatility_change,0.0
60,1,hist_gradient_boosting,base,is_month_end,0.0
60,1,hist_gradient_boosting,base,hmm_prob_state_3,0.0
60,1,hist_gradient_boosting,base,hmm_prob_state_1,0.0
60,1,hist_gradient_boosting,base,hmm_entropy,0.0
60,1,hist_gradient_boosting,base,hmm_expected_volatility,0.0
60,1,hist_gradient_boosting,base,egarch_sigma,0.0
60,1,hist_gradient_boosting,base,close_position_hl,0.0
60,1,hist_gradient_boosting,base,return_volume_interaction,0.0
60,1,hist_gradient_boosting,base,volume_change,0.0
60,1,hist_gradient_boosting,base,atr_14,0.0
60,1,hist_gradient_boosting,base,volume_zscore,0.0
60,1,hist_gradient_boosting,base,day_of_week,0.0
60,1,hist_gradient_boosting,base,quarter,0.0
60,1,hist_gradient_boosting,base,is_month_start,0.0
60,1,hist_gradient_boosting,base,candle_body,0.0
60,1,hist_gradient_boosting,base,egarch_tail_risk_score,0.0
60,1,hist_gradient_boosting,base,egarch_volatility_percentile,0.0
60,1,hist_gradient_boosting,base,egarch_log_variance,0.0
60,1,hist_gradient_boosting,base,egarch_standardized_residual,0.0
60,1,hist_gradient_boosting,base,hmm_state_duration,0.0
60,1,hist_gradient_boosting,base,hmm_prob_state_0,-0.00012630949700742633
60,1,hist_gradient_boosting,base,vol_of_vol_10,-0.0001308130779977823
60,1,hist_gradient_boosting,base,sma_distance_100,-0.0003318060504342024
60,1,hist_gradient_boosting,base,hmm_prob_state_2,-0.0007771159957909446
60,1,hist_gradient_boosting,base,upside_vol_60,-0.002154325913804822
60,1,hist_gradient_boosting,base,vol_of_vol_20,-0.002229399212647032
60,1,hist_gradient_boosting,base,log_volume,-0.0032939007737124992
60,1,hist_gradient_boosting,base,downside_vol_60,-0.00784186985880131
60,1,hist_gradient_boosting,base,upside_vol_40,-0.009977063117671658
60,1,hist_gradient_boosting,base,vol_of_vol_40,-0.015945241373574115
60,1,hist_gradient_boosting,base,upside_vol_20,-0.027403211428687457
60,2,ebm,base,sma_slope_200,0.2733279191772954
60,2,ebm,base,ma_cross_100,0.21360656982728446
60,2,ebm,base,vol_of_vol_40,0.12733350765038998
60,2,ebm,base,egarch_volatility_percentile,0.11317297695722604
60,2,ebm,base,ma_cross_20,0.1105084710220314
60,2,ebm,base,sma_distance_200,0.09889432576180639
60,2,ebm,base,sma_slope_100,0.09770799729717482
60,2,ebm,base,drawdown_from_high_60,0.09325209504937006
60,2,ebm,base,vol_of_vol_60,0.09313732401628233
60,2,ebm,base,ma_cross_200,0.09246140351737066
60,2,ebm,base,ema_distance_200,0.09043989429829932
60,2,ebm,base,parkinson_volatility,0.08888464837510386
60,2,ebm,base,log_volume,0.08542906307084383
60,2,ebm,base,macd_signal,0.07080852442876177
60,2,ebm,base,drawdown_from_high_40,0.0693272435270083
60,2,ebm,base,hl_range,0.06513775836891365
60,2,ebm,base,quarter,0.0630362291818546
60,2,ebm,base,downside_vol_60,0.05957354381513543
60,2,ebm,base,hmm_state_duration,0.05856591598353516
60,2,ebm,base,sma_distance_100,0.05660788117893915
60,2,ebm,base,vol_of_vol_5,0.052556501128216346
60,2,ebm,base,macd,0.0522804136946135
60,2,ebm,base,drawdown_from_high_20,0.04916997560584191
60,2,ebm,base,vol_of_vol_10,0.04648771885867672
60,2,ebm,base,downside_vol_20,0.04519506241792775
60,2,ebm,base,volume_change,0.04362868580361558
60,2,ebm,base,volatility_60,0.04315616705285559
60,2,ebm,base,upside_vol_40,0.04280288918374423
60,2,ebm,base,upside_vol_20,0.04212805767325309
60,2,ebm,base,vol_of_vol_20,0.04178939273067814
60,2,ebm,base,up_ratio_60,0.0414154145687837
60,2,ebm,base,log_return_40,0.040276912793933244
60,2,ebm,base,macd_hist,0.03938884892425492
60,2,ebm,base,month,0.03927968198838795
60,2,ebm,base,volume_zscore,0.03838856000883619
60,2,ebm,base,upside_vol_10,0.03835395345851864
60,2,ebm,base,distance_from_low_60,0.03765186590516487
60,2,ebm,base,volume_ratio_20,0.03761438785769354
60,2,ebm,base,lower_shadow,0.036683670585211
60,2,ebm,base,log_return_20,0.036319364259651134
60,2,ebm,base,close_position_hl,0.03594198746687691
60,2,ebm,base,ema_slope_20,0.03589081361523212
60,2,ebm,base,upper_shadow,0.03548747931178692
60,2,ebm,base,upside_vol_60,0.03539947280789956
60,2,ebm,base,up_ratio_10,0.03539007781338948
60,2,ebm,base,bollinger_bandwidth,0.03472433536273935
60,2,ebm,base,upside_vol_5,0.034104994180458925
60,2,ebm,base,candle_body,0.03325667969511515
60,2,ebm,base,day_of_week,0.03306682860738066
60,2,ebm,base,hmm_expected_return,0.03259895807124911
60,2,ebm,base,obv_zscore,0.03194613378170508
60,2,ebm,base,distance_from_low_5,0.031758473255349626
60,2,ebm,base,distance_from_low_40,0.031566994342867416
60,2,ebm,base,ema_slope_10,0.03135140163743894
60,2,ebm,base,downside_vol_10,0.03016542084462743
60,2,ebm,base,up_ratio_40,0.028977948091545004
60,2,ebm,base,log_return_60,0.02873027161987632
60,2,ebm,base,sma_distance_50,0.02845151600428308
60,2,ebm,base,distance_from_low_10,0.027713295190477893
60,2,ebm,base,sma_distance_20,0.026813341791007184
60,2,ebm,base,up_ratio_20,0.026705829357860342
60,2,ebm,base,up_ratio_5,0.02652206849016789
60,2,ebm,base,volatility_20,0.026515317905780506
60,2,ebm,base,hmm_prob_state_3,0.026396554025461535
60,2,ebm,base,volatility_10,0.025656281162038025
60,2,ebm,base,atr_14,0.02530443880974201
60,2,ebm,base,ewma_volatility,0.02490935654488886
