model,horizon,fold,threshold,recall,precision,f1,specificity,false_positive_rate,false_negative_rate,pr_auc,roc_auc,brier,log_loss,ece,alert_days,alert_fraction,mean_forward_return_when_alert,mean_future_mae_when_alert,false_negative_loss,false_positive_opportunity_cost,expected_cost,tp,fp,fn,tn
multiclass_probability_sum,20,0,0.05,1.0,0.2976939203354298,0.4588045234248789,0.0,1.0,0.0,0.4610402290806047,0.6287365986966575,0.23980196755795977,0.6725286639907615,0.2031989699167176,477,1.0,0.007318034101471334,-0.029043132783113844,0.0,11.265340152820452,0.023617065309896126,142,335,0,0
multiclass_probability_sum,20,0,0.06,1.0,0.2976939203354298,0.4588045234248789,0.0,1.0,0.0,0.4610402290806047,0.6287365986966575,0.23980196755795977,0.6725286639907615,0.2031989699167176,477,1.0,0.007318034101471334,-0.029043132783113844,0.0,11.265340152820452,0.023617065309896126,142,335,0,0
multiclass_probability_sum,20,0,0.07,1.0,0.2976939203354298,0.4588045234248789,0.0,1.0,0.0,0.4610402290806047,0.6287365986966575,0.23980196755795977,0.6725286639907615,0.2031989699167176,477,1.0,0.007318034101471334,-0.029043132783113844,0.0,11.265340152820452,0.023617065309896126,142,335,0,0
multiclass_probability_sum,20,0,0.08,1.0,0.2976939203354298,0.4588045234248789,0.0,1.0,0.0,0.4610402290806047,0.6287365986966575,0.23980196755795977,0.6725286639907615,0.2031989699167176,477,1.0,0.007318034101471334,-0.029043132783113844,0.0,11.265340152820452,0.023617065309896126,142,335,0,0
multiclass_probability_sum,20,0,0.09,1.0,0.2976939203354298,0.4588045234248789,0.0,1.0,0.0,0.4610402290806047,0.6287365986966575,0.23980196755795977,0.6725286639907615,0.2031989699167176,477,1.0,0.007318034101471334,-0.029043132783113844,0.0,11.265340152820452,0.023617065309896126,142,335,0,0
multiclass_probability_sum,20,0,0.1,1.0,0.2976939203354298,0.4588045234248789,0.0,1.0,0.0,0.4610402290806047,0.6287365986966575,0.23980196755795977,0.6725286639907615,0.2031989699167176,477,1.0,0.007318034101471334,-0.029043132783113844,0.0,11.265340152820452,0.023617065309896126,142,335,0,0
multiclass_probability_sum,20,0,0.11,1.0,0.2976939203354298,0.4588045234248789,0.0,1.0,0.0,0.4610402290806047,0.6287365986966575,0.23980196755795977,0.6725286639907615,0.2031989699167176,477,1.0,0.007318034101471334,-0.029043132783113844,0.0,11.265340152820452,0.023617065309896126,142,335,0,0
multiclass_probability_sum,20,0,0.12,1.0,0.2976939203354298,0.4588045234248789,0.0,1.0,0.0,0.4610402290806047,0.6287365986966575,0.23980196755795977,0.6725286639907615,0.2031989699167176,477,1.0,0.007318034101471334,-0.029043132783113844,0.0,11.265340152820452,0.023617065309896126,142,335,0,0
multiclass_probability_sum,20,0,0.13,1.0,0.2976939203354298,0.4588045234248789,0.0,1.0,0.0,0.4610402290806047,0.6287365986966575,0.23980196755795977,0.6725286639907615,0.2031989699167176,477,1.0,0.007318034101471334,-0.029043132783113844,0.0,11.265340152820452,0.023617065309896126,142,335,0,0
multiclass_probability_sum,20,0,0.14,1.0,0.2976939203354298,0.4588045234248789,0.0,1.0,0.0,0.4610402290806047,0.6287365986966575,0.23980196755795977,0.6725286639907615,0.2031989699167176,477,1.0,0.007318034101471334,-0.029043132783113844,0.0,11.265340152820452,0.023617065309896126,142,335,0,0
multiclass_probability_sum,20,0,0.15,1.0,0.2976939203354298,0.4588045234248789,0.0,1.0,0.0,0.4610402290806047,0.6287365986966575,0.23980196755795977,0.6725286639907615,0.2031989699167176,477,1.0,0.007318034101471334,-0.029043132783113844,0.0,11.265340152820452,0.023617065309896126,142,335,0,0
multiclass_probability_sum,20,0,0.16,1.0,0.2976939203354298,0.4588045234248789,0.0,1.0,0.0,0.4610402290806047,0.6287365986966575,0.23980196755795977,0.6725286639907615,0.2031989699167176,477,1.0,0.007318034101471334,-0.029043132783113844,0.0,11.265340152820452,0.023617065309896126,142,335,0,0
multiclass_probability_sum,20,0,0.17,1.0,0.2976939203354298,0.4588045234248789,0.0,1.0,0.0,0.4610402290806047,0.6287365986966575,0.23980196755795977,0.6725286639907615,0.2031989699167176,477,1.0,0.007318034101471334,-0.029043132783113844,0.0,11.265340152820452,0.023617065309896126,142,335,0,0
multiclass_probability_sum,20,0,0.18,1.0,0.2976939203354298,0.4588045234248789,0.0,1.0,0.0,0.4610402290806047,0.6287365986966575,0.23980196755795977,0.6725286639907615,0.2031989699167176,477,1.0,0.007318034101471334,-0.029043132783113844,0.0,11.265340152820452,0.023617065309896126,142,335,0,0
multiclass_probability_sum,20,0,0.19,1.0,0.2976939203354298,0.4588045234248789,0.0,1.0,0.0,0.4610402290806047,0.6287365986966575,0.23980196755795977,0.6725286639907615,0.2031989699167176,477,1.0,0.007318034101471334,-0.029043132783113844,0.0,11.265340152820452,0.023617065309896126,142,335,0,0
multiclass_probability_sum,20,0,0.2,1.0,0.2976939203354298,0.4588045234248789,0.0,1.0,0.0,0.4610402290806047,0.6287365986966575,0.23980196755795977,0.6725286639907615,0.2031989699167176,477,1.0,0.007318034101471334,-0.029043132783113844,0.0,11.265340152820452,0.023617065309896126,142,335,0,0
multiclass_probability_sum,20,0,0.21,1.0,0.2976939203354298,0.4588045234248789,0.0,1.0,0.0,0.4610402290806047,0.6287365986966575,0.23980196755795977,0.6725286639907615,0.2031989699167176,477,1.0,0.007318034101471334,-0.029043132783113844,0.0,11.265340152820452,0.023617065309896126,142,335,0,0
multiclass_probability_sum,20,0,0.22,1.0,0.2976939203354298,0.4588045234248789,0.0,1.0,0.0,0.4610402290806047,0.6287365986966575,0.23980196755795977,0.6725286639907615,0.2031989699167176,477,1.0,0.007318034101471334,-0.029043132783113844,0.0,11.265340152820452,0.023617065309896126,142,335,0,0
multiclass_probability_sum,20,0,0.23,1.0,0.2976939203354298,0.4588045234248789,0.0,1.0,0.0,0.4610402290806047,0.6287365986966575,0.23980196755795977,0.6725286639907615,0.2031989699167176,477,1.0,0.007318034101471334,-0.029043132783113844,0.0,11.265340152820452,0.023617065309896126,142,335,0,0
multiclass_probability_sum,20,0,0.24,1.0,0.2976939203354298,0.4588045234248789,0.0,1.0,0.0,0.4610402290806047,0.6287365986966575,0.23980196755795977,0.6725286639907615,0.2031989699167176,477,1.0,0.007318034101471334,-0.029043132783113844,0.0,11.265340152820452,0.023617065309896126,142,335,0,0
multiclass_probability_sum,20,0,0.25,1.0,0.2976939203354298,0.4588045234248789,0.0,1.0,0.0,0.4610402290806047,0.6287365986966575,0.23980196755795977,0.6725286639907615,0.2031989699167176,477,1.0,0.007318034101471334,-0.029043132783113844,0.0,11.265340152820452,0.023617065309896126,142,335,0,0
multiclass_probability_sum,20,0,0.26,1.0,0.2976939203354298,0.4588045234248789,0.0,1.0,0.0,0.4610402290806047,0.6287365986966575,0.23980196755795977,0.6725286639907615,0.2031989699167176,477,1.0,0.007318034101471334,-0.029043132783113844,0.0,11.265340152820452,0.023617065309896126,142,335,0,0
