date,horizon,fold,evaluation_scope,actual_class,predicted_class,raw_prob_bull,prob_bull,raw_prob_sideway,prob_sideway,raw_prob_bear,prob_bear,raw_prob_stress,prob_stress,raw_baseline_risk_off_probability,baseline_risk_off_probability,raw_candidate_risk_off_probability,candidate_risk_off_probability,baseline_risk_off_threshold,candidate_risk_off_threshold,baseline_risk_off_alert,candidate_risk_off_alert,baseline_temperature,candidate_temperature,actual_risk_off,forward_return,future_mae
2015-12-22,40,0,nested_purged_development_oos,Sideway,Stress,0.11689380931716498,0.17061186113099888,0.08726709047887836,0.1436607188650045,0.23134273435121283,0.2549177146239082,0.5644963658527439,0.4308097053800884,0.7958391002039567,0.6857274200039967,0.8537081306403552,0.642905022188691,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.0029795771300895725,-0.08177458524917523
2015-12-23,40,0,nested_purged_development_oos,Sideway,Stress,0.09125140381222903,0.151276133427923,0.07727607047315836,0.13718386934189603,0.19817717307525667,0.23872414239684037,0.633295352639356,0.4728158548333406,0.8314725257146127,0.711539997230181,0.8681915791158282,0.6521162105378521,0.4,0.29,1,1,1.6999999999999997,3.0,0,-0.0025729991392980686,-0.07809518395327551
2015-12-24,40,0,nested_purged_development_oos,Sideway,Stress,0.09969839309057653,0.1555455126426919,0.10523957698648212,0.16057416923771173,0.22033928941709616,0.24799786894764242,0.5747227405058452,0.4358824491719539,0.7950620299229413,0.6838803181195963,0.8759934017751274,0.657387729397524,0.4,0.29,1,1,1.6999999999999997,3.0,0,-0.00010598085289172658,-0.0814567100654863
2015-12-25,40,0,nested_purged_development_oos,Stress,Stress,0.09826171260782303,0.15608583398008344,0.08865723291563823,0.14692203205554238,0.20659719634194643,0.24166324541012704,0.6064838581345923,0.45532888855424725,0.8130810544765387,0.6969921339643743,0.9105234518372329,0.6842446229193208,0.4,0.29,1,1,1.6999999999999997,3.0,1,-0.01472911352625854,-0.08410258757039588
2015-12-28,40,0,nested_purged_development_oos,Stress,Stress,0.1090691528744865,0.16668245748949478,0.08485062409426636,0.14379528971116193,0.1792814786077573,0.2232804858957544,0.6267987444234898,0.4662417669035888,0.8060802230312472,0.6895222527993432,0.8930827439319501,0.6698576574686466,0.4,0.29,1,1,1.6999999999999997,3.0,1,-0.014742281737203431,-0.08802323044340647
2015-12-29,40,0,nested_purged_development_oos,Stress,Stress,0.21726008512230585,0.24083093448721007,0.14129456964389753,0.1869811705128179,0.11808819716237422,0.16825314112661086,0.5233571480714223,0.40393475387336114,0.6414453452337965,0.572187894999972,0.8060521213526167,0.616531747456225,0.4,0.29,1,1,1.6999999999999997,3.0,1,-0.01065890576722002,-0.09917332982095152
2015-12-30,40,0,nested_purged_development_oos,Stress,Stress,0.22776221883637063,0.2444043505683294,0.14934343079403706,0.19067247947799174,0.14359849693282006,0.18632310049871384,0.4792958534367723,0.3786000694549651,0.6228943503695923,0.564923169953679,0.8865879874686565,0.6649542204462999,0.4,0.29,1,1,1.6999999999999997,3.0,1,-0.015759040390795703,-0.10464170138285281
2015-12-31,40,0,nested_purged_development_oos,Stress,Stress,0.1878661390740265,0.2256761583974001,0.11247899400343014,0.16689385075510849,0.11099568398019814,0.16559566506852727,0.5886591829423452,0.44183432577896414,0.6996548669225433,0.6074299908474914,0.844943143468424,0.6376454274215073,0.4,0.29,1,1,1.6999999999999997,3.0,1,-0.009334835457074296,-0.10391661330467887
2016-01-04,40,0,nested_purged_development_oos,Stress,Stress,0.11264566968420582,0.1711722185850691,0.13363418896139595,0.1892701606729116,0.09687420350393171,0.15663908183257277,0.6568459378504666,0.4829185389094466,0.7537201413543984,0.6395576207420194,0.8634354584837325,0.6490138452319545,0.4,0.29,1,1,1.6999999999999997,3.0,1,0.003111395597204873,-0.09590575065567601
2016-01-05,40,0,nested_purged_development_oos,Stress,Stress,0.07403929347309787,0.13788255440303857,0.09413284265356059,0.1587997647310477,0.11601138946456159,0.1795716482973708,0.7158164744087799,0.5237460325685429,0.8318278638733415,0.7033176808659137,0.8764916933930633,0.6577326243865969,0.4,0.29,1,1,1.6999999999999997,3.0,1,0.008334473614973218,-0.0880934157325988
2016-01-06,40,0,nested_purged_development_oos,Stress,Stress,0.18548870707307533,0.21986959708714393,0.1641514233204799,0.2046189604467527,0.11346692470388806,0.16466732174636664,0.5368929449025567,0.41084412071973675,0.6503598696064448,0.5755114424661034,0.8709952946290599,0.6539835539425922,0.4,0.29,1,1,1.6999999999999997,3.0,1,-0.004990065140587461,-0.09618425855143453
2016-01-07,40,0,nested_purged_development_oos,Sideway,Stress,0.119438572795406,0.1747076420839209,0.11611487000791737,0.17183120696226117,0.13838697970320715,0.1905153256759366,0.6260595774934695,0.4629458252778814,0.7644465571966766,0.653461150953818,0.8801521500088656,0.6602983223997041,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.018488702104989284,-0.08002501998505156
2016-01-08,40,0,nested_purged_development_oos,Bull,Stress,0.10405926166218733,0.1674663591934343,0.07140915871840454,0.13419468941811571,0.12080701895008746,0.1828318896196809,0.7037245606693207,0.515507061768769,0.8245315796194082,0.6983389513884499,0.8547099069969121,0.6435203692028044,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.03026670614347985,-0.07058838906020114
2016-01-11,40,0,nested_purged_development_oos,Bull,Stress,0.07859606679356013,0.1432235145827779,0.07269553976764631,0.1367972099997993,0.1321012259910465,0.1943859787511531,0.7166071674477471,0.5255932966662696,0.8487083934387936,0.7199792754174228,0.8783008498693646,0.6589935580440148,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.035413305669540776,-0.0666882839304991
2016-01-12,40,0,nested_purged_development_oos,Sideway,Stress,0.11900357182001192,0.17568595081185642,0.1089571495869364,0.16680348256083843,0.1274042914604336,0.18287862644414718,0.6446349871326181,0.47463194018315796,0.7720392785930518,0.6575105666273051,0.8635548685515333,0.6490907642719869,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.017183942121456703,-0.07807746178372707
2016-01-13,40,0,nested_purged_development_oos,Bull,Stress,0.10847073100696793,0.16570796718666952,0.07232892454197777,0.1305610544370676,0.21860457686561133,0.2502481355621387,0.600595767585443,0.4534828428141242,0.8192003444510543,0.7037309783762629,0.8562547350330661,0.6444752898399464,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.029366296468159216,-0.07115960344177402
2016-01-14,40,0,nested_purged_development_oos,Bull,Stress,0.1609930231881501,0.2069568061144226,0.08284443322176682,0.14000647156426002,0.15941263358344732,0.20575932460892063,0.5967499100066358,0.44727739771239666,0.7561625435900832,0.6530367223213173,0.8741660690644415,0.6561316211474775,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.04633917726773216,-0.057974573201254334
2016-01-15,40,0,nested_purged_development_oos,Bull,Stress,0.2888807642090119,0.28714869022519035,0.10729747191360221,0.160357656785324,0.10080697865645005,0.1545785315804843,0.5030147852209358,0.3979151214090013,0.6038217638773858,0.5524936529894856,0.6789276672968519,0.5620819962976064,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.05861212981173009,-0.03974530564831408
2016-01-18,40,0,nested_purged_development_oos,Bull,Bull,0.42756386107406325,0.3580485323581793,0.24054124259155146,0.25526659885636116,0.05913273716846441,0.1118268292048283,0.27276215916592095,0.27485803958063126,0.33189489633438535,0.38668486878545955,0.4381610969599256,0.47929280790536605,0.4,0.29,0,1,1.6999999999999997,3.0,0,0.08360652047606128,-0.008566711108059183
2016-01-19,40,0,nested_purged_development_oos,Bull,Sideway,0.3439415804784355,0.3132869093025247,0.36258119577281367,0.3231654702027302,0.06426814435432057,0.11679368275904993,0.2292090793944303,0.24675393773569518,0.29347722374875085,0.3635476204947451,0.5381741872534064,0.5127467778371458,0.4,0.29,0,1,1.6999999999999997,3.0,0,0.06352661451777582,-0.02626728810397076
2016-01-20,40,0,nested_purged_development_oos,Bull,Stress,0.2613520367497559,0.26282792352017276,0.2946727876264441,0.282050505176897,0.09142964012556486,0.14169499704838492,0.35254553549823514,0.3134265742545453,0.4439751756238,0.4551215713029302,0.7288979024684091,0.5816813660239962,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.0820457215718172,-0.014382167775754816
2016-01-21,40,0,nested_purged_development_oos,Bull,Stress,0.3414212652353219,0.3118320157752413,0.24517209350709182,0.2566380090642494,0.06209315384506507,0.11441458235253009,0.3513134874125213,0.3171153928079793,0.41340664125758636,0.4315299751605094,0.6286640271489348,0.5437618835719137,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.08935590932480168,0.00068957593814027
2016-01-22,40,0,nested_purged_development_oos,Bull,Sideway,0.28409993420045837,0.2808749376706166,0.3651520282160468,0.32556083686281434,0.05337120691364841,0.10504070565737225,0.29737683066984644,0.2885235198091968,0.3507480375834948,0.3935642254665691,0.4550746616100718,0.48498890455397325,0.4,0.29,0,1,1.6999999999999997,3.0,0,0.09115158940445303,0.026846108747067846
2016-01-25,40,0,nested_purged_development_oos,Bull,Sideway,0.255498678519353,0.27266626066835337,0.5618574349209374,0.4334585395761318,0.06189746596148625,0.11842561378899213,0.12074642059822334,0.17544958596652266,0.1826438865597096,0.2938751997555148,0.14920054148406617,0.3588647070338791,0.4,0.29,0,1,1.6999999999999997,3.0,0,0.05970988190824355,-0.010938188403471315
2016-01-26,40,0,nested_purged_development_oos,Bull,Sideway,0.17831742838530293,0.2171904234029058,0.5681758350360596,0.4294306172502618,0.09970610718977788,0.15428642358623457,0.1538006293888596,0.19909253576059777,0.2535067365786375,0.35337895934683233,0.4237879799537118,0.47441882206776226,0.4,0.29,0,1,1.6999999999999997,3.0,0,0.055257679551395746,-0.002383214369725189
2016-01-27,40,0,nested_purged_development_oos,Bull,Sideway,0.17435541197931836,0.21365724655034532,0.5544443779712636,0.4219493330201955,0.09464503069381872,0.14915460855461646,0.17655517935559945,0.21523881187484276,0.2712002100494182,0.3643934204294592,0.2780780587655069,0.4211620086562242,0.4,0.29,0,1,1.6999999999999997,3.0,0,0.048940199112061655,-0.011564893430250446
2016-01-28,40,0,nested_purged_development_oos,Sideway,Sideway,0.14977419548279006,0.19462372374817744,0.5380144104506525,0.4129298843910851,0.1003610603591113,0.15378652201233045,0.21185033370744616,0.238659869848407,0.31221139406655746,0.3924463918607375,0.3501290537995904,0.4486424340112171,0.4,0.29,0,1,1.6999999999999997,3.0,0,0.039525809403534416,-0.005613815025746293
2016-01-29,40,0,nested_purged_development_oos,Sideway,Sideway,0.16937204912042583,0.2126506882524172,0.5933435718745258,0.4445698721885235,0.0918080533079284,0.14832664288293557,0.14547632569712002,0.19445279667612383,0.23728437900504842,0.34277943955905943,0.34273577176458986,0.4459514813099737,0.4,0.29,0,1,1.6999999999999997,3.0,0,0.02388486985165872,-0.016271043998983156
2016-02-01,40,0,nested_purged_development_oos,Sideway,Sideway,0.10985726541552311,0.1606267061221052,0.5110245603646515,0.3967631015660518,0.20090283770299228,0.2291014945518615,0.17821533651683305,0.21350869775998135,0.3791181742198253,0.44261019231184284,0.46676506453472993,0.4889071497532346,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.027838861584036218,-0.007632278161163715
