date,strategy,drawdown
2015-05-19,baseline_no_overlay,-0.024279408891447862
2015-05-20,baseline_no_overlay,-0.015831803735614103
2015-05-21,baseline_no_overlay,-0.014122222454221789
2015-05-22,baseline_no_overlay,-0.007631876520252101
2015-05-25,baseline_no_overlay,-0.00674682802759774
2015-05-26,baseline_no_overlay,-0.0034117789441858726
2015-05-27,baseline_no_overlay,-0.004034131741862845
2015-05-28,baseline_no_overlay,0.0
2015-05-29,baseline_no_overlay,-0.0029335054751845613
2015-06-01,baseline_no_overlay,0.0
2015-06-02,baseline_no_overlay,-0.004081400314525752
2015-06-03,baseline_no_overlay,-0.005876269187372607
2015-06-04,baseline_no_overlay,-0.005235233044347143
2015-06-05,baseline_no_overlay,0.0
2015-06-08,baseline_no_overlay,0.0
2015-06-09,baseline_no_overlay,-0.0037494091448403433
2015-06-10,baseline_no_overlay,-0.004021221763088723
2015-06-11,baseline_no_overlay,0.0
2015-06-12,baseline_no_overlay,0.0
2015-06-15,baseline_no_overlay,0.0
2015-06-16,baseline_no_overlay,-0.004544483722788262
2015-06-17,baseline_no_overlay,-0.0055366144437548614
2015-06-18,baseline_no_overlay,-0.004658620213642273
2015-06-19,baseline_no_overlay,-0.0019382172737625325
2015-06-22,baseline_no_overlay,0.0
2015-06-23,baseline_no_overlay,-0.0007009171461362929
2015-06-24,baseline_no_overlay,-0.0026673177011697913
2015-06-25,baseline_no_overlay,-0.003932057771316
2015-06-26,baseline_no_overlay,-0.007665769202514716
2015-06-29,baseline_no_overlay,-0.0022017701193262074
2015-06-30,baseline_no_overlay,-0.001425791791546005
2015-07-01,baseline_no_overlay,-0.00241263941202019
2015-07-02,baseline_no_overlay,0.0
2015-07-03,baseline_no_overlay,0.0
2015-07-06,baseline_no_overlay,0.0
2015-07-07,baseline_no_overlay,0.0
2015-07-08,baseline_no_overlay,-0.004814096062392026
2015-07-09,baseline_no_overlay,-0.0055176156748975025
2015-07-10,baseline_no_overlay,-0.002237614923518483
2015-07-13,baseline_no_overlay,0.0
2015-07-14,baseline_no_overlay,0.0
2015-07-15,baseline_no_overlay,-0.00545286063733319
2015-07-16,baseline_no_overlay,-0.00793057121599039
2015-07-17,baseline_no_overlay,-0.006917741049710546
2015-07-20,baseline_no_overlay,-0.011619497202864482
2015-07-21,baseline_no_overlay,-0.013951322206507077
2015-07-22,baseline_no_overlay,-0.006516937732474193
2015-07-23,baseline_no_overlay,-0.00519706646302831
2015-07-24,baseline_no_overlay,-0.005667971341007716
2015-07-27,baseline_no_overlay,-0.003205071342424981
2015-07-28,baseline_no_overlay,-0.005737148851737817
2015-07-29,baseline_no_overlay,-0.009708975136818565
2015-07-30,baseline_no_overlay,-0.008675215365975819
2015-07-31,baseline_no_overlay,-0.012036665338941543
2015-08-03,baseline_no_overlay,-0.018718637649032033
2015-08-04,baseline_no_overlay,-0.023598866186353762
2015-08-05,baseline_no_overlay,-0.020180580821512306
2015-08-06,baseline_no_overlay,-0.023705010569882834
2015-08-07,baseline_no_overlay,-0.022330819255741097
2015-08-10,baseline_no_overlay,-0.016326290586636594
2015-08-11,baseline_no_overlay,-0.01733366613348597
2015-08-12,baseline_no_overlay,-0.02268556715076775
2015-08-13,baseline_no_overlay,-0.028247878737204357
2015-08-14,baseline_no_overlay,-0.03115983105338327
2015-08-17,baseline_no_overlay,-0.04013381123786852
2015-08-18,baseline_no_overlay,-0.036086848890282686
2015-08-19,baseline_no_overlay,-0.03763820158426323
2015-08-20,baseline_no_overlay,-0.04425630776529965
2015-08-21,baseline_no_overlay,-0.0504339808448121
2015-08-24,baseline_no_overlay,-0.06774439656594244
2015-08-25,baseline_no_overlay,-0.06578195071131654
2015-08-26,baseline_no_overlay,-0.055103358388057466
2015-08-27,baseline_no_overlay,-0.04799822471073889
2015-08-28,baseline_no_overlay,-0.037681910041640676
2015-08-31,baseline_no_overlay,-0.04210450844592095
2015-09-01,baseline_no_overlay,-0.04384777417507879
2015-09-03,baseline_no_overlay,-0.04993094269973131
2015-09-04,baseline_no_overlay,-0.048273577045337523
2015-09-07,baseline_no_overlay,-0.04957004514538954
2015-09-08,baseline_no_overlay,-0.04146790424177149
2015-09-09,baseline_no_overlay,-0.03758484602481593
2015-09-10,baseline_no_overlay,-0.037773814983523724
2015-09-11,baseline_no_overlay,-0.04163734151586407
2015-09-14,baseline_no_overlay,-0.04469064687583735
2015-09-15,baseline_no_overlay,-0.04396033529790666
2015-09-16,baseline_no_overlay,-0.043383244162080614
2015-09-17,baseline_no_overlay,-0.044511464524559896
2015-09-18,baseline_no_overlay,-0.04223321300301264
2015-09-21,baseline_no_overlay,-0.038427079875185344
2015-09-22,baseline_no_overlay,-0.03769412852218179
2015-09-23,baseline_no_overlay,-0.03804333171977048
2015-09-24,baseline_no_overlay,-0.03961876067248482
2015-09-25,baseline_no_overlay,-0.03957466171180313
2015-09-28,baseline_no_overlay,-0.04322946359064628
2015-09-29,baseline_no_overlay,-0.045499966042433004
2015-09-30,baseline_no_overlay,-0.044718537974118955
2015-10-01,baseline_no_overlay,-0.04420600647527495
2015-10-02,baseline_no_overlay,-0.04503042965112036
2015-10-05,baseline_no_overlay,-0.04071987354402673
2015-10-06,baseline_no_overlay,-0.03370084178320121
2015-10-07,baseline_no_overlay,-0.03485122464796209
2015-10-08,baseline_no_overlay,-0.030319342489976142
2015-10-09,baseline_no_overlay,-0.029531816216560647
2015-10-12,baseline_no_overlay,-0.026976582429066642
2015-10-13,baseline_no_overlay,-0.02782970030666887
2015-10-14,baseline_no_overlay,-0.028389209671444093
2015-10-15,baseline_no_overlay,-0.02691568266227673
2015-10-16,baseline_no_overlay,-0.02653600115282817
2015-10-19,baseline_no_overlay,-0.025563638266655753
2015-10-20,baseline_no_overlay,-0.028285865437827518
2015-10-21,baseline_no_overlay,-0.028441747783472304
2015-10-22,baseline_no_overlay,-0.02559860498999611
2015-10-23,baseline_no_overlay,-0.02137808743132985
2015-10-26,baseline_no_overlay,-0.02336427040159328
2015-10-27,baseline_no_overlay,-0.023491494157026116
2015-10-28,baseline_no_overlay,-0.02487965985959606
2015-10-29,baseline_no_overlay,-0.01960125719094996
2015-10-30,baseline_no_overlay,-0.01813730841305705
2015-11-02,baseline_no_overlay,-0.021321742963137047
2015-11-03,baseline_no_overlay,-0.015656011457300223
2015-11-04,baseline_no_overlay,-0.01653430692116964
2015-11-05,baseline_no_overlay,-0.013453124540784733
2015-11-06,baseline_no_overlay,-0.015618274099324259
2015-11-09,baseline_no_overlay,-0.01679735365870816
2015-11-10,baseline_no_overlay,-0.020286239009329243
2015-11-11,baseline_no_overlay,-0.021362407218383006
2015-11-12,baseline_no_overlay,-0.020081036125213503
2015-11-13,baseline_no_overlay,-0.016201294611976502
2015-11-16,baseline_no_overlay,-0.017609525932202663
2015-11-17,baseline_no_overlay,-0.020258203892805526
2015-11-18,baseline_no_overlay,-0.021331461417085307
2015-11-19,baseline_no_overlay,-0.022287047420139094
2015-11-20,baseline_no_overlay,-0.02061932246331777
2015-11-23,baseline_no_overlay,-0.02360120690110301
2015-11-24,baseline_no_overlay,-0.02743189365743226
2015-11-25,baseline_no_overlay,-0.026281185435157117
2015-11-26,baseline_no_overlay,-0.029744602812620147
2015-11-27,baseline_no_overlay,-0.034054585309077234
2015-11-30,baseline_no_overlay,-0.03934761208875437
2015-12-01,baseline_no_overlay,-0.04113141523787034
2015-12-02,baseline_no_overlay,-0.03848944905458329
2015-12-03,baseline_no_overlay,-0.038538311543673376
2015-12-04,baseline_no_overlay,-0.04032599682935323
2015-12-07,baseline_no_overlay,-0.04536937609024183
2015-12-08,baseline_no_overlay,-0.039035828699356845
2015-12-09,baseline_no_overlay,-0.045696242994643255
2015-12-10,baseline_no_overlay,-0.04831220748680576
2015-12-11,baseline_no_overlay,-0.04688408427683255
2015-12-14,baseline_no_overlay,-0.0476621692691549
2015-12-15,baseline_no_overlay,-0.04411490928523498
2015-12-16,baseline_no_overlay,-0.041296878160186234
2015-12-17,baseline_no_overlay,-0.03838570485769566
2015-12-18,baseline_no_overlay,-0.04464613132244377
2015-12-21,baseline_no_overlay,-0.04545271371223558
2015-12-22,baseline_no_overlay,-0.04581816813299833
2015-12-23,baseline_no_overlay,-0.047074459533675284
2015-12-24,baseline_no_overlay,-0.04601419578263055
2015-12-25,baseline_no_overlay,-0.04515103587313751
2015-12-28,baseline_no_overlay,-0.0438708781344711
2015-12-29,baseline_no_overlay,-0.04009016670450771
2015-12-30,baseline_no_overlay,-0.037926501069942
2015-12-31,baseline_no_overlay,-0.03822656555973736
2016-01-04,baseline_no_overlay,-0.04147994110473818
2016-01-05,baseline_no_overlay,-0.04443562221218722
2016-01-06,baseline_no_overlay,-0.04166607330743699
2016-01-07,baseline_no_overlay,-0.04816868824225107
2016-01-08,baseline_no_overlay,-0.05141633510824961
2016-01-11,baseline_no_overlay,-0.05266941597152741
2016-01-12,baseline_no_overlay,-0.0490188283982117
2016-01-13,baseline_no_overlay,-0.0516986262890774
2016-01-14,baseline_no_overlay,-0.056054237161341725
2016-01-15,baseline_no_overlay,-0.061790242907200366
2016-01-18,baseline_no_overlay,-0.07194492086345428
2016-01-19,baseline_no_overlay,-0.0650169500587452
2016-01-20,baseline_no_overlay,-0.0699588699928626
2016-01-21,baseline_no_overlay,-0.07519893555732504
2016-01-22,baseline_no_overlay,-0.07495241352381499
2016-01-25,baseline_no_overlay,-0.0604658824415053
2016-01-26,baseline_no_overlay,-0.06425169477035964
2016-01-27,baseline_no_overlay,-0.06043134412492146
2016-01-28,baseline_no_overlay,-0.06309798262406396
2016-01-29,baseline_no_overlay,-0.05863058911206864
2016-02-01,baseline_no_overlay,-0.06262685679593172
2016-02-02,baseline_no_overlay,-0.06598763736880342
2016-02-03,baseline_no_overlay,-0.06410563346973563
2016-02-04,baseline_no_overlay,-0.061757271036260164
2016-02-05,baseline_no_overlay,-0.05973961814625994
2016-02-15,baseline_no_overlay,-0.060482439760430884
2016-02-16,baseline_no_overlay,-0.05718124239490585
2016-02-17,baseline_no_overlay,-0.057960089834002915
2016-02-18,baseline_no_overlay,-0.05407342131196913
2016-02-19,baseline_no_overlay,-0.05290378227515968
2016-02-22,baseline_no_overlay,-0.047625759957150016
2016-02-23,baseline_no_overlay,-0.047176238525933556
2016-02-24,baseline_no_overlay,-0.04203211622100045
2016-02-25,baseline_no_overlay,-0.046336002734520876
2016-02-26,baseline_no_overlay,-0.044099716422133395
2016-02-29,baseline_no_overlay,-0.04935145670307228
2016-03-01,baseline_no_overlay,-0.047853140901587765
2016-03-02,baseline_no_overlay,-0.04158775736920317
2016-03-03,baseline_no_overlay,-0.041444694024738715
2016-03-04,baseline_no_overlay,-0.03923178525812743
2016-03-07,baseline_no_overlay,-0.03741454016887691
2016-03-08,baseline_no_overlay,-0.03846493721593247
2016-03-09,baseline_no_overlay,-0.04046901051512486
2016-03-10,baseline_no_overlay,-0.03783588649783087
2016-03-11,baseline_no_overlay,-0.036913089682484856
2016-03-14,baseline_no_overlay,-0.03642787283105364
2016-03-15,baseline_no_overlay,-0.039111588605982184
2016-03-16,baseline_no_overlay,-0.03722512457800442
2016-03-17,baseline_no_overlay,-0.035789214283916126
2016-03-18,baseline_no_overlay,-0.03805270490931745
2016-03-21,baseline_no_overlay,-0.040315657376364
2016-03-22,baseline_no_overlay,-0.04115289051066073
2016-03-23,baseline_no_overlay,-0.03877304295851369
2016-03-24,baseline_no_overlay,-0.04156554501412302
2016-03-25,baseline_no_overlay,-0.040818492418792096
2016-03-28,baseline_no_overlay,-0.038446724948784206
2016-03-29,baseline_no_overlay,-0.044063163895673996
2016-03-30,baseline_no_overlay,-0.04307804581341479
2016-03-31,baseline_no_overlay,-0.04857330496725065
2016-04-01,baseline_no_overlay,-0.05031986035756497
2016-04-04,baseline_no_overlay,-0.05197097501247672
2016-04-05,baseline_no_overlay,-0.0495601271958368
2016-04-06,baseline_no_overlay,-0.04508483948177777
2016-04-07,baseline_no_overlay,-0.04269726855700107
2016-04-08,baseline_no_overlay,-0.04222791363086997
2016-04-11,baseline_no_overlay,-0.03777696697077604
2016-04-12,baseline_no_overlay,-0.03741252984013921
2016-04-13,baseline_no_overlay,-0.03863088267138681
2016-04-14,baseline_no_overlay,-0.037737076647100354
2016-04-15,baseline_no_overlay,-0.03750972726109281
2016-04-19,baseline_no_overlay,-0.044817305729393464
2016-04-20,baseline_no_overlay,-0.04498033369700882
2016-04-21,baseline_no_overlay,-0.04051291512368338
2016-04-22,baseline_no_overlay,-0.03001397489183777
2016-04-25,baseline_no_overlay,-0.03063797747655772
2016-04-26,baseline_no_overlay,-0.026298516506810143
2016-04-27,baseline_no_overlay,-0.029615271128797693
2016-04-28,baseline_no_overlay,-0.031191276145795754
2016-04-29,baseline_no_overlay,-0.026782033700991303
2016-05-04,baseline_no_overlay,-0.026319106500349965
2016-05-05,baseline_no_overlay,-0.024678022335176353
2016-05-06,baseline_no_overlay,-0.02145645302845023
2016-05-09,baseline_no_overlay,-0.023185758947811164
2016-05-10,baseline_no_overlay,-0.02245559728619173
2016-05-11,baseline_no_overlay,-0.016594282582724662
2016-05-12,baseline_no_overlay,-0.0179966558808905
2016-05-13,baseline_no_overlay,-0.01886554013927777
2016-05-16,baseline_no_overlay,-0.015741937307643283
2016-05-17,baseline_no_overlay,-0.00954753841182765
2016-05-18,baseline_no_overlay,-0.01120791524648257
2016-05-19,baseline_no_overlay,-0.013278127419342756
2016-05-20,baseline_no_overlay,-0.015947809148301073
2016-05-23,baseline_no_overlay,-0.018202086614134028
2016-05-24,baseline_no_overlay,-0.01785188560089168
2016-05-25,baseline_no_overlay,-0.01768248475685763
2016-05-26,baseline_no_overlay,-0.02235364942782747
2016-05-27,baseline_no_overlay,-0.02010384916189789
2016-05-30,baseline_no_overlay,-0.016149273088974292
2016-05-31,baseline_no_overlay,-0.013582114960369318
2016-06-01,baseline_no_overlay,-0.012643772109171114
2016-06-02,baseline_no_overlay,-0.010172296268136982
2016-06-03,baseline_no_overlay,-0.01121299337871573
2016-06-06,baseline_no_overlay,-0.012396598874007125
2016-06-07,baseline_no_overlay,-0.009541459130276486
2016-06-08,baseline_no_overlay,-0.0073907216674494736
2016-06-09,baseline_no_overlay,-0.005173071227030035
2016-06-10,baseline_no_overlay,-0.006213180262183315
2016-06-13,baseline_no_overlay,-0.010236361567995012
2016-06-14,baseline_no_overlay,-0.009220103767684007
2016-06-15,baseline_no_overlay,-0.008265587865047497
2016-06-16,baseline_no_overlay,-0.009426217776778434
2016-06-17,baseline_no_overlay,-0.012627249812618646
2016-06-20,baseline_no_overlay,-0.008930756201939727
2016-06-21,baseline_no_overlay,-0.008040033075791486
2016-06-22,baseline_no_overlay,-0.008986709497286305
2016-06-23,baseline_no_overlay,-0.005736335953424598
2016-06-24,baseline_no_overlay,-0.013232181327385018
2016-06-27,baseline_no_overlay,-0.01297468196153162
2016-06-28,baseline_no_overlay,-0.012411447245095908
2016-06-29,baseline_no_overlay,-0.007487929233472745
2016-06-30,baseline_no_overlay,-0.006098919127490721
2016-07-01,baseline_no_overlay,-0.0008616820677188608
2016-07-04,baseline_no_overlay,0.0
2016-07-05,baseline_no_overlay,0.0
2016-07-06,baseline_no_overlay,-0.000958391247859125
2016-07-07,baseline_no_overlay,0.0
2016-07-08,baseline_no_overlay,-0.0015844661052094589
2016-07-11,baseline_no_overlay,-0.005548469225012398
2016-07-12,baseline_no_overlay,-0.0019613362431494252
2016-07-13,baseline_no_overlay,0.0
2016-07-14,baseline_no_overlay,-0.005339923064460295
2016-07-15,baseline_no_overlay,-0.006504369680887412
2016-07-18,baseline_no_overlay,-0.0018417349422298335
2016-07-19,baseline_no_overlay,-0.005453031759819593
2016-07-20,baseline_no_overlay,-0.009508289933433556
2016-07-21,baseline_no_overlay,-0.009876540266427591
2016-07-22,baseline_no_overlay,-0.015123333986359677
2016-07-25,baseline_no_overlay,-0.015435038546890989
2016-07-26,baseline_no_overlay,-0.015834838472475354
2016-07-27,baseline_no_overlay,-0.011918805417582945
2016-07-28,baseline_no_overlay,-0.011369918246102007
2016-07-29,baseline_no_overlay,-0.014084456539591228
2016-08-01,baseline_no_overlay,-0.016066861120584197
2016-08-02,baseline_no_overlay,-0.023446787202838437
2016-08-03,baseline_no_overlay,-0.025870685020925488
2016-08-04,baseline_no_overlay,-0.025701190489872072
2016-08-05,baseline_no_overlay,-0.02819145816811708
2016-08-08,baseline_no_overlay,-0.027098170533830235
2016-08-09,baseline_no_overlay,-0.022615790932521862
2016-08-10,baseline_no_overlay,-0.01595962151381225
2016-08-11,baseline_no_overlay,-0.008512336092843187
2016-08-12,baseline_no_overlay,-0.011565046606086926
2016-08-15,baseline_no_overlay,-0.009315857378756176
2016-08-16,baseline_no_overlay,-0.010272337786858654
2016-08-17,baseline_no_overlay,-0.008866476828698122
2016-08-18,baseline_no_overlay,-0.0088047166141203
2016-08-19,baseline_no_overlay,-0.007814563126212093
2016-08-22,baseline_no_overlay,-0.010717024653261298
2016-08-23,baseline_no_overlay,-0.009984162689351872
2016-08-24,baseline_no_overlay,-0.00905002913578723
2016-08-25,baseline_no_overlay,-0.010379690426736365
2016-08-26,baseline_no_overlay,-0.005482802176425494
2016-08-29,baseline_no_overlay,-0.004540866581393299
2016-08-30,baseline_no_overlay,-0.0026685140656826922
2016-08-31,baseline_no_overlay,-0.0014334428580632386
2016-09-01,baseline_no_overlay,-0.004761675002967647
2016-09-05,baseline_no_overlay,-0.007582182252770409
2016-09-06,baseline_no_overlay,-0.007979769736760622
2016-09-07,baseline_no_overlay,-0.009251423481157706
2016-09-08,baseline_no_overlay,-0.006796777082006544
2016-09-09,baseline_no_overlay,-0.006376444406682502
2016-09-12,baseline_no_overlay,-0.010061096593686814
2016-09-13,baseline_no_overlay,-0.010089283587823905
2016-09-14,baseline_no_overlay,-0.011696640598109598
2016-09-15,baseline_no_overlay,-0.011940673590883022
2016-09-16,baseline_no_overlay,-0.014303747253609278
2016-09-19,baseline_no_overlay,-0.011229026751566895
2016-09-20,baseline_no_overlay,-0.008354004430608408
2016-09-21,baseline_no_overlay,-0.005518912313128066
2016-09-22,baseline_no_overlay,-0.003787200685351655
2016-09-23,baseline_no_overlay,-0.0021919646297298145
2016-09-26,baseline_no_overlay,-0.00039170507126251586
2016-09-27,baseline_no_overlay,0.0
2016-09-28,baseline_no_overlay,0.0
2016-09-29,baseline_no_overlay,0.0
2016-09-30,baseline_no_overlay,-0.0016612857895104138
2016-10-03,baseline_no_overlay,-0.003271716299279026
2016-10-04,baseline_no_overlay,-0.002670598507862554
2016-10-05,baseline_no_overlay,-0.0010589684361114182
2016-10-06,baseline_no_overlay,-0.0008992772047459185
2016-10-07,baseline_no_overlay,-0.0028301348397614667
2016-10-10,baseline_no_overlay,-0.008183967315939955
2016-10-11,baseline_no_overlay,-0.003895491691362385
2016-10-12,baseline_no_overlay,-0.003896739761122592
2016-10-13,baseline_no_overlay,-0.0023644982918830104
2016-10-14,baseline_no_overlay,-0.0013420744030081533
2016-10-17,baseline_no_overlay,-0.0047200929567398076
2016-10-18,baseline_no_overlay,-0.00417318944380074
2016-10-19,baseline_no_overlay,-0.00043005113996164024
2016-10-20,baseline_no_overlay,-0.0019471891262919927
2016-10-21,baseline_no_overlay,-0.0028362974883842096
2016-10-24,baseline_no_overlay,-0.0064760096032711045
2016-10-25,baseline_no_overlay,-0.007452948850296681
2016-10-26,baseline_no_overlay,-0.008832024392294247
2016-10-27,baseline_no_overlay,-0.007178355257794311
2016-10-28,baseline_no_overlay,-0.004299325515041419
2016-10-31,baseline_no_overlay,-0.008004534032642563
2016-11-01,baseline_no_overlay,-0.007665213214369637
2016-11-02,baseline_no_overlay,-0.010914943196089988
2016-11-03,baseline_no_overlay,-0.012861618414768627
2016-11-04,baseline_no_overlay,-0.013324376818967365
2016-11-07,baseline_no_overlay,-0.009457399692129997
2016-11-08,baseline_no_overlay,-0.008090790058444486
2016-11-09,baseline_no_overlay,-0.011781171584553274
2016-11-10,baseline_no_overlay,-0.0075208019297844375
2016-11-11,baseline_no_overlay,-0.00693914867123846
2016-11-14,baseline_no_overlay,-0.010770229444801882
2016-11-15,baseline_no_overlay,-0.010125273425748649
2016-11-16,baseline_no_overlay,-0.009946054064923326
2016-11-17,baseline_no_overlay,-0.0099653665789875
2016-11-18,baseline_no_overlay,-0.010754686681134662
2016-11-21,baseline_no_overlay,-0.010208597840106748
2016-11-22,baseline_no_overlay,-0.00581178377558389
2016-11-23,baseline_no_overlay,-0.00504241769487801
2016-11-24,baseline_no_overlay,-0.00821619603791146
2016-11-25,baseline_no_overlay,-0.009579812521516629
2016-11-28,baseline_no_overlay,-0.015602848903570887
2016-11-29,baseline_no_overlay,-0.019511914090484472
2016-11-30,baseline_no_overlay,-0.016124973341859472
2016-12-01,baseline_no_overlay,-0.01529916456100644
2016-12-02,baseline_no_overlay,-0.016218550429364043
2016-12-05,baseline_no_overlay,-0.01909178501638531
2016-12-06,baseline_no_overlay,-0.023769648838641744
2016-12-07,baseline_no_overlay,-0.022675629268207986
2016-12-08,baseline_no_overlay,-0.01981976072932179
2016-12-09,baseline_no_overlay,-0.0174814866266344
2016-12-12,baseline_no_overlay,-0.01953106841412522
2016-12-13,baseline_no_overlay,-0.0224289329546965
2016-12-14,baseline_no_overlay,-0.017108986246023306
2016-12-15,baseline_no_overlay,-0.0166937844433942
2016-12-16,baseline_no_overlay,-0.010808074488587005
2016-12-19,baseline_no_overlay,-0.01141282767785945
2016-12-20,baseline_no_overlay,-0.018711968411599833
2016-12-21,baseline_no_overlay,-0.0160679977666508
2016-12-22,baseline_no_overlay,-0.017903528893414067
2016-12-23,baseline_no_overlay,-0.01781969285199858
2016-12-26,baseline_no_overlay,-0.019023111621878197
2016-12-27,baseline_no_overlay,-0.01827421110045635
2016-12-28,baseline_no_overlay,-0.018477303352162577
2016-12-29,baseline_no_overlay,-0.01786780674517785
2016-12-30,baseline_no_overlay,-0.017809900330483797
2017-01-03,baseline_no_overlay,-0.01388489618065436
2017-01-04,baseline_no_overlay,-0.012142865332363972
2017-01-05,baseline_no_overlay,-0.011427875636929707
2017-01-06,baseline_no_overlay,-0.008785089618321917
2017-01-09,baseline_no_overlay,-0.006895794895754537
2017-01-10,baseline_no_overlay,-0.00791648045222404
2017-01-11,baseline_no_overlay,-0.003906407202448725
2017-01-12,baseline_no_overlay,-0.0040402661473968315
2017-01-13,baseline_no_overlay,-0.005228129783575786
2017-01-16,baseline_no_overlay,-0.009537013045674114
2017-01-17,baseline_no_overlay,-0.005978983259140036
2017-01-18,baseline_no_overlay,-0.006836860527008937
2017-01-19,baseline_no_overlay,-0.0073873776955660775
2017-01-20,baseline_no_overlay,-0.005209365434187929
2017-01-23,baseline_no_overlay,-0.0047154229238191014
2017-01-24,baseline_no_overlay,-0.002248070560554427
2017-01-25,baseline_no_overlay,0.0
2017-02-02,baseline_no_overlay,0.0
2017-02-03,baseline_no_overlay,-0.001807013689121395
2017-02-06,baseline_no_overlay,-0.0020229745356071804
2017-02-07,baseline_no_overlay,-0.0009017876846574291
2017-02-08,baseline_no_overlay,-0.0008366235868824123
2017-02-09,baseline_no_overlay,-0.001704830092469134
2017-02-10,baseline_no_overlay,-3.9086467159221705e-05
2017-02-13,baseline_no_overlay,0.0
2017-02-14,baseline_no_overlay,0.0
2017-02-15,baseline_no_overlay,0.0
2017-02-16,baseline_no_overlay,-0.0013793092218751246
2017-02-17,baseline_no_overlay,-0.0022625196366674594
2017-02-20,baseline_no_overlay,-0.0007120880144643182
2017-02-21,baseline_no_overlay,0.0
2017-02-22,baseline_no_overlay,0.0
2017-02-23,baseline_no_overlay,-0.00024384795506782186
2017-02-24,baseline_no_overlay,-0.0017526094181481433
2017-02-27,baseline_no_overlay,-0.00011484831942343288
2017-02-28,baseline_no_overlay,-0.004181515922065726
2017-03-01,baseline_no_overlay,-0.004905746387957155
2017-03-02,baseline_no_overlay,-0.006091920313837096
2017-03-03,baseline_no_overlay,-0.003605292358703549
2017-03-06,baseline_no_overlay,-0.001596715651851599
2017-03-07,baseline_no_overlay,-0.0014765769521447591
2017-03-08,baseline_no_overlay,-0.0014626365454774026
2017-03-09,baseline_no_overlay,-0.0019327629583155703
2017-03-10,baseline_no_overlay,-0.003987945118855696
2017-03-13,baseline_no_overlay,-0.005076146272619431
2017-03-14,baseline_no_overlay,-0.0026443998251441947
2017-03-15,baseline_no_overlay,-0.0037176270984385917
2017-03-16,baseline_no_overlay,-0.002597368484159479
2017-03-17,baseline_no_overlay,-0.0056441206741219
2017-03-20,baseline_no_overlay,-0.0027865911045354963
2017-03-21,baseline_no_overlay,-0.0020701538756685567
2017-03-22,baseline_no_overlay,-0.004349105885999904
2017-03-23,baseline_no_overlay,-0.00012770559707220297
2017-03-24,baseline_no_overlay,0.0
2017-03-27,baseline_no_overlay,0.0
2017-03-28,baseline_no_overlay,-0.003104955778549634
2017-03-29,baseline_no_overlay,-0.002359579266638989
2017-03-30,baseline_no_overlay,-7.736742366737381e-05
2017-03-31,baseline_no_overlay,-0.0011348871441995145
2017-04-03,baseline_no_overlay,-0.0011083817670358709
2017-04-04,baseline_no_overlay,0.0
2017-04-05,baseline_no_overlay,-0.0006540408942807829
2017-04-07,baseline_no_overlay,0.0
2017-04-10,baseline_no_overlay,0.0
2017-04-11,baseline_no_overlay,0.0
2017-04-12,baseline_no_overlay,-0.0038830731214992698
2017-04-13,baseline_no_overlay,-0.004693644290601373
2017-04-14,baseline_no_overlay,-0.008401872870216542
2017-04-17,baseline_no_overlay,-0.013205047780392443
2017-04-18,baseline_no_overlay,-0.010717694524353338
2017-04-19,baseline_no_overlay,-0.009547559206076639
