date,horizon,fold,model,actual_risk_off,probability,threshold,alert,forward_return,future_mae
2020-02-11,20,2,multiclass_probability_sum,1,0.3904592557709368,0.46,0,-0.10977226211459891,-0.11217514673090936
2020-07-09,20,2,multiclass_probability_sum,1,0.3902794081596356,0.46,0,-0.04244155751622403,-0.10999081242133117
2020-02-10,20,2,multiclass_probability_sum,1,0.36626997051883947,0.46,0,-0.10795084539177008,-0.10795084539177008
2020-07-10,20,2,multiclass_probability_sum,1,0.4349651124673696,0.46,0,-0.03474457163754822,-0.10398279512732322
2021-01-26,20,2,multiclass_probability_sum,1,0.2954239517334822,0.46,0,0.04348155372371964,-0.10396101737228385
2021-01-20,20,2,multiclass_probability_sum,1,0.4206371007504187,0.46,0,0.023800591389375528,-0.10269274170465785
2020-01-22,20,2,multiclass_probability_sum,1,0.2745473794537485,0.46,0,-0.10127167395974397,-0.10127167395974397
2020-07-07,20,2,multiclass_probability_sum,1,0.3591202335303817,0.46,0,-0.042407551268993024,-0.0950009922413921
2020-07-06,20,2,multiclass_probability_sum,1,0.401038718774007,0.46,0,-0.055521744444164155,-0.09238006274700784
2020-01-21,20,2,multiclass_probability_sum,1,0.28030208195489414,0.46,0,-0.08094964138289742,-0.08793253251012165
2020-06-10,20,2,multiclass_probability_sum,1,0.44800856626879276,0.46,0,-0.040243458200965504,-0.08687805254439529
2020-01-20,20,2,multiclass_probability_sum,1,0.28708170391585275,0.46,0,-0.08005462917217106,-0.08005462917217106
2020-07-03,20,2,multiclass_probability_sum,1,0.39613596785178845,0.46,0,-0.05982342447376609,-0.07652036949636067
2019-11-05,20,2,multiclass_probability_sum,1,0.4363979378900789,0.46,0,-0.07173777313257965,-0.07173777313257965
2020-07-01,20,2,multiclass_probability_sum,1,0.3106811249223633,0.46,0,-0.06445237484451533,-0.07164779170507486
2020-06-05,20,2,multiclass_probability_sum,1,0.45603762976117,0.46,0,-0.044544602437262416,-0.07144851599982781
2019-11-07,20,2,multiclass_probability_sum,1,0.44664883948919026,0.46,0,-0.06116735571280441,-0.07143509343861161
2020-07-02,20,2,multiclass_probability_sum,1,0.3728920828585408,0.46,0,-0.0502079878193247,-0.07033096400139868
2019-11-08,20,2,multiclass_probability_sum,1,0.4514443296170523,0.46,0,-0.05936134903933681,-0.06993009931133606
2020-01-30,20,2,multiclass_probability_sum,1,0.45814393187936486,0.46,0,-0.06583576270024019,-0.06858875845930046
2020-06-03,20,2,multiclass_probability_sum,1,0.41303320628652773,0.46,0,-0.04370252331267277,-0.06573385908395246
2020-02-07,20,2,multiclass_probability_sum,1,0.3845958087267175,0.46,0,-0.05383929673474806,-0.06426997716507049
2019-11-04,20,2,multiclass_probability_sum,1,0.43764196352295703,0.46,0,-0.06372314987852101,-0.06372314987852101
2020-02-06,20,2,multiclass_probability_sum,1,0.3781901489348902,0.46,0,-0.04939181122966478,-0.06191802401387862
2020-06-02,20,2,multiclass_probability_sum,1,0.4440928071455277,0.46,0,-0.058478578022697215,-0.058478578022697215
2020-06-01,20,2,multiclass_probability_sum,1,0.29000623173151546,0.46,0,-0.05775508155894278,-0.05775508155894278
2020-01-17,20,2,multiclass_probability_sum,1,0.30982954259463286,0.46,0,-0.04798912445981898,-0.05571374597932573
2020-06-29,20,2,multiclass_probability_sum,1,0.4365844738448921,0.46,0,-0.054754064168736356,-0.054754064168736356
