date,horizon,fold,model,actual_risk_off,probability,threshold,alert,forward_return,future_mae,baseline_exposure
2015-06-03,20,0,multiclass_probability_sum,0,0.5359116394797783,0.42,1,0.040716336535054735,0.0019175123960645543,
2015-06-04,20,0,multiclass_probability_sum,0,0.5014163036499826,0.42,1,0.0625219547074503,0.00894073789413983,
2015-06-05,20,0,multiclass_probability_sum,0,0.48083066207086944,0.42,1,0.06424980335071204,-0.006891371432329399,
2015-06-08,20,0,multiclass_probability_sum,0,0.4904585441336424,0.42,1,0.07536863066995762,-0.00993135995538701,
2015-06-09,20,0,multiclass_probability_sum,0,0.5470463227823607,0.42,1,0.09270042239946034,-0.0006442794305941986,
2015-06-10,20,0,multiclass_probability_sum,0,0.5235414485786889,0.42,1,0.08201575758496471,0.008274330146705276,
2015-06-11,20,0,multiclass_probability_sum,0,0.4937147621839091,0.42,1,0.06826403985209158,-0.003758884348586255,
2015-06-12,20,0,multiclass_probability_sum,0,0.549524861951086,0.42,1,0.0736690546300657,-0.006646029972304318,
2015-06-15,20,0,multiclass_probability_sum,0,0.4906951546240107,0.42,1,0.07800502026804985,-0.0130606395950348,
2015-06-16,20,0,multiclass_probability_sum,0,0.5597371040246146,0.42,1,0.09578783382746192,-0.002553442494335375,
2015-06-17,20,0,multiclass_probability_sum,0,0.5597215231843926,0.42,1,0.08605359355836519,0.002553442494335435,
2015-06-18,20,0,multiclass_probability_sum,0,0.5440690044822329,0.42,1,0.07715566846529119,0.0024094323677694394,
2015-06-19,20,0,multiclass_probability_sum,0,0.5416824546964542,0.42,1,0.07244395314644016,-0.0050580929992238245,
2015-06-22,20,0,multiclass_probability_sum,0,0.528127749176416,0.42,1,0.04357607627998938,-0.020973188246368908,
2015-06-23,20,0,multiclass_probability_sum,0,0.5350902219865675,0.42,1,0.03892429741409462,-0.019271633693554696,
2015-06-24,20,0,multiclass_probability_sum,0,0.5662011383280836,0.42,1,0.06532526116799679,-0.014115632447914209,
2015-06-25,20,0,multiclass_probability_sum,0,0.579304718777514,0.42,1,0.07219527585520004,-0.010669138768887445,
2015-06-26,20,0,multiclass_probability_sum,0,0.5990392646895988,0.42,1,0.08167701986585035,0.01662088123604028,
2015-06-29,20,0,multiclass_probability_sum,0,0.5567246457189248,0.42,1,0.07126489768953959,-0.0004225649756519002,
2015-06-30,20,0,multiclass_probability_sum,0,0.5526983102335263,0.42,1,0.06277172224857598,-0.002617029056843245,
2015-07-01,20,0,multiclass_probability_sum,0,0.5105522817033235,0.42,1,0.054609851081082746,0.02372313056846002,
2015-07-02,20,0,multiclass_probability_sum,0,0.5387139476395344,0.42,1,0.033875685951259484,0.017559957969731185,
2015-07-03,20,0,multiclass_probability_sum,0,0.5315700055929847,0.42,1,0.007482923667081152,0.0002919613334176135,
2015-07-06,20,0,multiclass_probability_sum,1,0.5159240559674169,0.42,1,-0.025513860761669144,-0.025513860761669144,
2015-07-07,20,0,multiclass_probability_sum,1,0.5159544711565018,0.42,1,-0.047952778666265676,-0.047952778666265676,
2015-07-08,20,0,multiclass_probability_sum,1,0.5519024814727068,0.42,1,-0.026158776666710782,-0.036623834421175804,
2015-07-09,20,0,multiclass_probability_sum,1,0.5427474303162303,0.42,1,-0.03443936346006897,-0.034905331183594124,
2015-07-10,20,0,multiclass_probability_sum,1,0.5105651862700218,0.42,1,-0.03821624394605351,-0.0431974915852865,
2015-07-13,20,0,multiclass_probability_sum,1,0.5135246745990072,0.42,1,-0.03128583918995036,-0.05394806684600105,
2015-07-14,20,0,multiclass_probability_sum,1,0.5070464178025369,0.42,1,-0.040972704963697724,-0.06122368330471366,
2015-07-15,20,0,multiclass_probability_sum,1,0.5700681811534577,0.42,1,-0.04316005087346898,-0.04893600054128154,
2015-07-16,20,0,multiclass_probability_sum,1,0.5677933683868103,0.42,1,-0.05347010424683656,-0.05347010424683656,
2015-07-17,20,0,multiclass_probability_sum,1,0.582663342875117,0.42,1,-0.0650657321874816,-0.0650657321874816,
2015-07-20,20,0,multiclass_probability_sum,1,0.5629950900674523,0.42,1,-0.0794426041477409,-0.0794426041477409,
2015-07-21,20,0,multiclass_probability_sum,1,0.5717312383050247,0.42,1,-0.06082939132474048,-0.07308927072903179,
2015-07-22,20,0,multiclass_probability_sum,1,0.5578783970677996,0.42,1,-0.08621929431192389,-0.0943342332372934,
2015-07-23,20,0,multiclass_probability_sum,1,0.5658141064936204,0.42,1,-0.10909279980743014,-0.10909279980743014,
2015-07-24,20,0,multiclass_probability_sum,1,0.5792659186245941,0.42,1,-0.126410104967004,-0.126410104967004,
2015-07-27,20,0,multiclass_probability_sum,1,0.5588121665284645,0.42,1,-0.18728143368907915,-0.18728143368907915,
2015-07-28,20,0,multiclass_probability_sum,1,0.5748117802401577,0.42,1,-0.17521116473876483,-0.18098272232930696,
2015-07-29,20,0,multiclass_probability_sum,1,0.5882540477765797,0.42,1,-0.1348540442529243,-0.17020382210497048,
2015-07-30,20,0,multiclass_probability_sum,1,0.5591374208108446,0.42,1,-0.11983399070813011,-0.17319278754360717,
2015-07-31,20,0,multiclass_probability_sum,1,0.5777347910330786,0.42,1,-0.08426618264168853,-0.16435998322915996,
2015-08-03,20,0,multiclass_probability_sum,1,0.5867025322697125,0.42,1,-0.07620657168915398,-0.14552201464271294,
2015-08-04,20,0,multiclass_probability_sum,1,0.5927629498942772,0.42,1,-0.06614222109634557,-0.1311278079428262,
2015-08-05,20,0,multiclass_probability_sum,1,0.5747956994920631,0.42,1,-0.09095452166608618,-0.14159286569729135,
2015-08-06,20,0,multiclass_probability_sum,1,0.6134653748468426,0.42,1,-0.07643741943185509,-0.13159377566635141,
2015-08-07,20,0,multiclass_probability_sum,1,0.5871359229365588,0.42,1,-0.08433478831087342,-0.13610905558205916,
2015-08-10,20,0,multiclass_probability_sum,1,0.5409234413335371,0.42,1,-0.08099239339896185,-0.15379003559887694,
2015-08-11,20,0,multiclass_probability_sum,1,0.5506536309176786,0.42,1,-0.06871327829322418,-0.15137878628384213,
2015-08-12,20,0,multiclass_probability_sum,1,0.6081405749607609,0.42,1,-0.05471010849054734,-0.13690375761063883,
2015-08-13,20,0,multiclass_probability_sum,1,0.5998209201730615,0.42,1,-0.04741628926516265,-0.12024922163853247,
2015-08-14,20,0,multiclass_probability_sum,1,0.5910893493703782,0.42,1,-0.04667282088489944,-0.11140940374602974,
2015-08-17,20,0,multiclass_probability_sum,1,0.5816359945279962,0.42,1,-0.01738837566779263,-0.08407975016646485,
2015-08-18,20,0,multiclass_probability_sum,1,0.530004401381711,0.42,1,-0.028122620573576628,-0.09633962957075615,
2015-08-19,20,0,multiclass_probability_sum,1,0.5647259665587422,0.42,1,-0.02690682359548217,-0.09219468909183431,
2015-08-20,20,0,multiclass_probability_sum,0,0.5742485945952531,0.42,1,-0.0007767402018147466,-0.0727447046045047,
2015-08-21,20,0,multiclass_probability_sum,0,0.581443280669707,0.42,1,0.02804104250545182,-0.05424000468669373,
2015-08-24,20,0,multiclass_probability_sum,0,0.5584651920187143,0.42,1,0.08416698355946303,0.005771557590542049,
2015-08-25,20,0,multiclass_probability_sum,0,0.5101091750066312,0.42,1,0.07755767110283371,0.02957822026150403,
2015-08-26,20,0,multiclass_probability_sum,0,0.46133326860556434,0.42,1,0.04365737091789741,0.015288566179158872,
2015-08-27,20,0,multiclass_probability_sum,0,0.47183067027696424,0.42,1,0.025876296141725513,-0.0027204528042719524,
2015-08-28,20,0,multiclass_probability_sum,0,0.4173074439720827,0.42,0,-0.010548193773933724,-0.02945545655626623,
2015-08-31,20,0,multiclass_probability_sum,0,0.4347993799817701,0.42,1,-0.006323626237938984,-0.018677098922353728,
2015-09-01,20,0,multiclass_probability_sum,0,0.3833393722857571,0.42,0,0.0005866927587284977,-0.014347242815275434,
2015-09-03,20,0,multiclass_probability_sum,0,0.4691674117183805,0.42,1,0.01653225945046751,0.0011359232399807786,
2015-09-04,20,0,multiclass_probability_sum,0,0.4590704917576848,0.42,1,0.009829230611984445,-0.0033820889633103977,
2015-09-07,20,0,multiclass_probability_sum,0,0.45003169278523103,0.42,1,0.02679438116285616,0.011217549444434127,
2015-09-08,20,0,multiclass_probability_sum,0,0.4883833128407283,0.42,1,0.025384417143603167,-0.009805825484295089,
2015-09-09,20,0,multiclass_probability_sum,0,0.4769271943791191,0.42,1,0.012553228887400762,-0.019673691274998076,
2015-09-10,20,0,multiclass_probability_sum,0,0.46467030369983975,0.42,1,0.0253886010104197,-0.019201832404471576,
2015-09-11,20,0,multiclass_probability_sum,0,0.5164598246800456,0.42,1,0.03686031615769591,-0.009841115657749972,
2015-09-14,20,0,multiclass_probability_sum,0,0.49396272336563385,0.42,1,0.051871244282046376,-0.0017447661455104219,
2015-09-15,20,0,multiclass_probability_sum,0,0.47555062977509827,0.42,1,0.047786166279173106,-0.0036995577830523387,
2015-09-16,20,0,multiclass_probability_sum,0,0.4662896399362898,0.42,1,0.04480391662838672,-0.005225192281559618,
2015-09-17,20,0,multiclass_probability_sum,0,0.5202460583464737,0.42,1,0.05182650450273781,-0.0022960487807322507,
2015-09-18,20,0,multiclass_probability_sum,0,0.5024302581570967,0.42,1,0.046192448444561766,-0.008976147687070104,
2015-09-21,20,0,multiclass_probability_sum,0,0.4669670660353322,0.42,1,0.03855696886480358,-0.019289230476525678,
2015-09-22,20,0,multiclass_probability_sum,0,0.520223458563539,0.42,1,0.029650262093273726,-0.021175166843843202,
2015-09-23,20,0,multiclass_probability_sum,0,0.5095077866587652,0.42,1,0.030132292760435987,-0.020337411977756018,
2015-09-24,20,0,multiclass_probability_sum,0,0.5310440320158694,0.42,1,0.04262098912454547,-0.016015332054323705,
2015-09-25,20,0,multiclass_probability_sum,0,0.47102533950188363,0.42,1,0.053522652956415555,-0.01624327626158266,
2015-09-28,20,0,multiclass_probability_sum,0,0.5073935623956329,0.42,1,0.057996981717478024,-0.006553790097917691,
2015-09-29,20,0,multiclass_probability_sum,0,0.5450417604948957,0.42,1,0.06426674023585802,0.001993770130860757,
2015-09-30,20,0,multiclass_probability_sum,0,0.5334925120526072,0.42,1,0.058003278573675585,-0.0005866927587284017,
2015-10-01,20,0,multiclass_probability_sum,0,0.4814045578555931,0.42,1,0.0713206660379745,-0.0021850166351920987,
2015-10-02,20,0,multiclass_probability_sum,0,0.5553224747599181,0.42,1,0.07708486130461625,0.013583061587561502,
2015-10-05,20,0,multiclass_probability_sum,0,0.5274076408704748,0.42,1,0.055882746721357845,0.016650088443976654,
2015-10-06,20,0,multiclass_probability_sum,0,0.5042624294203776,0.42,1,0.05100854225977141,-0.0029633224654995118,
2015-10-07,20,0,multiclass_probability_sum,0,0.5212961580100784,0.42,1,0.05215563102820508,0.012363513252492566,
2015-10-08,20,0,multiclass_probability_sum,0,0.5148269636932461,0.42,1,0.04726494538498984,0.002110998400554626,
2015-10-09,20,0,multiclass_probability_sum,0,0.5245555648390732,0.42,1,0.040559383938260876,0.0033276770945002854,
2015-10-12,20,0,multiclass_probability_sum,0,0.5099130230973705,0.42,1,0.030864799938076396,-0.0035869015176105785,
2015-10-13,20,0,multiclass_probability_sum,0,0.5293780011113141,0.42,1,0.024129386296434248,-0.0014566151522792496,
2015-10-14,20,0,multiclass_probability_sum,0,0.5326458104308394,0.42,1,0.02270711130681889,0.00044059582824557266,
2015-10-15,20,0,multiclass_probability_sum,0,0.5187515571183,0.42,1,0.022004594085179602,-0.00365284854527818,
2015-10-16,20,0,multiclass_probability_sum,0,0.524396601604679,0.42,1,0.030310634848394878,-0.004698891393439938,
2015-10-19,20,0,multiclass_probability_sum,0,0.5081673906973151,0.42,1,0.024257307405232898,-0.007376494603137416,
2015-10-20,20,0,multiclass_probability_sum,0,0.5521058676796459,0.42,1,0.024426141196770747,-0.0003557241989252211,
2015-10-21,20,0,multiclass_probability_sum,0,0.5497750235983868,0.42,1,0.021951651406105353,0.00816661644067734,
2015-10-22,20,0,multiclass_probability_sum,0,0.5278442975714266,0.42,1,0.011395468264682152,0.0019474202843956288,
2015-10-23,20,0,multiclass_probability_sum,0,0.5516221286299328,0.42,1,0.004510039148567791,-0.009182187754733553,
2015-10-26,20,0,multiclass_probability_sum,0,0.5789352446911485,0.42,1,0.002302687485019895,-0.003967030352130916,
2015-10-27,20,0,multiclass_probability_sum,0,0.5604680091790756,0.42,1,-0.007733186231268349,-0.007733186231268349,
2015-10-28,20,0,multiclass_probability_sum,0,0.5607200400658661,0.42,1,-0.0009060859387966224,-0.004050187458675178,
2015-10-29,20,0,multiclass_probability_sum,1,0.4922413426988522,0.42,1,-0.02475870862793819,-0.02475870862793819,
2015-10-30,20,0,multiclass_probability_sum,1,0.5172570255350515,0.42,1,-0.041191140253986694,-0.041191140253986694,
2015-11-02,20,0,multiclass_probability_sum,1,0.5425743581400719,0.42,1,-0.05028441159593672,-0.05028441159593672,
2015-11-03,20,0,multiclass_probability_sum,1,0.4852148492548487,0.42,1,-0.06990291349463079,-0.06990291349463079,
2015-11-04,20,0,multiclass_probability_sum,1,0.49860025400627295,0.42,1,-0.06108124423142428,-0.06808667979756514,
2015-11-05,20,0,multiclass_probability_sum,1,0.4741692495693335,0.42,1,-0.068623709723738,-0.07555950740684234,
2015-11-06,20,0,multiclass_probability_sum,1,0.5362501383396224,0.42,1,-0.0688459099171374,-0.07096494436066803,
2015-11-09,20,0,multiclass_probability_sum,1,0.5332620458145558,0.42,1,-0.08016007392050324,-0.08016007392050324,
2015-11-10,20,0,multiclass_probability_sum,1,0.55786809752874,0.42,1,-0.05278395324663505,-0.0712943739135297,
2015-11-11,20,0,multiclass_probability_sum,1,0.5276424190015356,0.42,1,-0.06561609851656633,-0.0684154837716351,
2015-11-12,20,0,multiclass_probability_sum,1,0.47658637213917077,0.42,1,-0.07639447225016822,-0.07639447225016822,
2015-11-13,20,0,multiclass_probability_sum,1,0.5122129550267508,0.42,1,-0.08149565792924471,-0.08574655586154549,
2015-11-16,20,0,multiclass_probability_sum,1,0.5539483715911104,0.42,1,-0.08026980348842515,-0.08237083162808076,
2015-11-17,20,0,multiclass_probability_sum,1,0.5400774037009892,0.42,1,-0.06318968052291002,-0.07551889501540644,
2015-11-18,20,0,multiclass_probability_sum,1,0.5213638252342989,0.42,1,-0.05238081739512261,-0.07268868102581606,
2015-11-19,20,0,multiclass_probability_sum,1,0.49909392826404086,0.42,1,-0.042058428967525374,-0.07029911432507017,
2015-11-20,20,0,multiclass_probability_sum,1,0.49531582008348063,0.42,1,-0.06189722754978308,-0.07454329324808473,
2015-11-23,20,0,multiclass_probability_sum,1,0.5323101119928836,0.42,1,-0.05673006708033134,-0.06712078418193435,
2015-11-24,20,0,multiclass_probability_sum,1,0.5442966348395339,0.42,1,-0.04738082146804065,-0.0568008788861083,
2015-11-25,20,0,multiclass_probability_sum,1,0.5227526626581357,0.42,1,-0.05420432428381897,-0.059944980405986927,
2015-11-26,20,0,multiclass_probability_sum,1,0.5849241948446559,0.42,1,-0.04190588682322909,-0.05100806905760777,
2015-11-27,20,0,multiclass_probability_sum,1,0.6058064475337617,0.42,1,-0.026406756323720526,-0.038154816063008926,
2015-11-30,20,0,multiclass_probability_sum,0,0.5592198217708233,0.42,1,-0.005773789113063036,-0.02144249172536197,
2015-12-01,20,0,multiclass_probability_sum,0,0.4952285351076495,0.42,1,0.010255605715286508,-0.01656319627455752,
2015-12-02,20,0,multiclass_probability_sum,0,0.5646441873624128,0.42,1,0.008718541711046836,-0.023568631840698333,
2015-12-03,20,0,multiclass_probability_sum,0,0.5587055809968332,0.42,1,0.008063091515909364,-0.023498993957661904,
2015-12-04,20,0,multiclass_probability_sum,0,0.5681212026708361,0.42,1,0.004868992106480332,-0.018682230718088097,
2015-12-07,20,0,multiclass_probability_sum,0,0.5918594051849189,0.42,1,0.011150826574842438,-0.00458806132664873,
2015-12-08,20,0,multiclass_probability_sum,0,0.5100265983661039,0.42,1,0.0007312487267835177,-0.023098481993543286,
2015-12-09,20,0,multiclass_probability_sum,0,0.5864684751224096,0.42,1,0.00028304557222635435,-0.007387446581717515,
2015-12-10,20,0,multiclass_probability_sum,0,0.5763803968502024,0.42,1,-0.0017661387709064838,-0.0017661387709064838,
2015-12-11,20,0,multiclass_probability_sum,0,0.584339309626734,0.42,1,-0.00991714183290923,-0.00991714183290923,
2015-12-14,20,0,multiclass_probability_sum,0,0.5892881505667541,0.42,1,0.0036219058129638255,-0.007767272040264089,
2015-12-15,20,0,multiclass_probability_sum,0,0.6011555920919012,0.42,1,-0.013524138881829947,-0.017995458393104947,
2015-12-16,20,0,multiclass_probability_sum,1,0.579003456687541,0.42,1,-0.03468781826054663,-0.03468781826054663,
2015-12-17,20,0,multiclass_probability_sum,1,0.5315981206306599,0.42,1,-0.06084990754033838,-0.06084990754033838,
2015-12-18,20,0,multiclass_probability_sum,1,0.6358973817277642,0.42,1,-0.07643388242135007,-0.07643388242135007,
2015-12-21,20,0,multiclass_probability_sum,1,0.5883561684613114,0.42,1,-0.056477956828739836,-0.07417853382465145,
2015-12-22,20,0,multiclass_probability_sum,1,0.6094256181086072,0.42,1,-0.06739241747342047,-0.07320787414111614,
2015-12-23,20,0,multiclass_probability_sum,1,0.6253411649764732,0.42,1,-0.07809518395327551,-0.07809518395327551,
2015-12-24,20,0,multiclass_probability_sum,1,0.6231646104003634,0.42,1,-0.0807671341273461,-0.0814567100654863,
2015-12-25,20,0,multiclass_probability_sum,1,0.6192120455795667,0.42,1,-0.04562871448171663,-0.08410258757039588,
2015-12-28,20,0,multiclass_probability_sum,1,0.6039366021916661,0.42,1,-0.058104331388473325,-0.08802323044340647,
2015-12-29,20,0,multiclass_probability_sum,1,0.5294086178432444,0.42,1,-0.0600727517054931,-0.09917332982095152,
2015-12-30,20,0,multiclass_probability_sum,1,0.5496496007692303,0.42,1,-0.0714922016718985,-0.10464170138285281,
2015-12-31,20,0,multiclass_probability_sum,1,0.5249493091921509,0.42,1,-0.060109884620487795,-0.10391661330467887,
2016-01-04,20,0,multiclass_probability_sum,1,0.563552451934119,0.42,1,-0.06073778780930437,-0.09590575065567601,
2016-01-05,20,0,multiclass_probability_sum,1,0.5962107542176172,0.42,1,-0.06055773104739085,-0.0880934157325988,
2016-01-06,20,0,multiclass_probability_sum,1,0.5441063871980782,0.42,1,-0.06377650234250974,-0.09618425855143453,
2016-01-07,20,0,multiclass_probability_sum,1,0.59909200638705,0.42,1,-0.041919980464407994,-0.08002501998505156,
2016-01-08,20,0,multiclass_probability_sum,1,0.6187208216721649,0.42,1,-0.027699091633019108,-0.07058838906020114,
2016-01-11,20,0,multiclass_probability_sum,1,0.6091151560179588,0.42,1,-0.02556281741240266,-0.0666882839304991,
2016-01-12,20,0,multiclass_probability_sum,1,0.5566909179055768,0.42,1,-0.029148614519542017,-0.07807746178372707,
2016-01-13,20,0,multiclass_probability_sum,1,0.600591452260232,0.42,1,-0.024057073916522557,-0.07115960344177402,
2016-01-14,20,0,multiclass_probability_sum,0,0.6156107357428087,0.42,1,-0.0009769159182039105,-0.057974573201254334,
2016-01-15,20,0,multiclass_probability_sum,0,0.5987794372878921,0.42,1,0.020035854859824842,-0.03974530564831408,
2016-01-18,20,0,multiclass_probability_sum,0,0.48630871123157626,0.42,1,0.06319945031427683,-0.008566711108059183,
2016-01-19,20,0,multiclass_probability_sum,0,0.44580781754565163,0.42,1,0.04651492524224542,-0.02626728810397076,
2016-01-20,20,0,multiclass_probability_sum,0,0.513205110603385,0.42,1,0.0703719946035101,-0.014382167775754816,
2016-01-21,20,0,multiclass_probability_sum,0,0.5198764442593438,0.42,1,0.07552218481397742,0.00068957593814027,
2016-01-22,20,0,multiclass_probability_sum,0,0.4773512568095012,0.42,1,0.08066115327445439,0.026846108747067846,
2016-01-25,20,0,multiclass_probability_sum,0,0.399242420301243,0.42,0,0.030899600955458222,-0.010938188403471315,
2016-01-26,20,0,multiclass_probability_sum,0,0.42237215905457604,0.42,1,0.04336204965126984,-0.002383214369725189,
2016-01-27,20,0,multiclass_probability_sum,0,0.3896566401969846,0.42,0,0.049413845938273124,-0.011564893430250446,
2016-01-28,20,0,multiclass_probability_sum,0,0.41441349440709274,0.42,0,0.05573316128110276,-0.005613815025746293,
2016-01-29,20,0,multiclass_probability_sum,0,0.3648776355620756,0.42,0,0.05077504916341357,-0.016271043998983156,
2016-02-01,20,0,multiclass_probability_sum,0,0.36653099019805113,0.42,0,0.06384918340650912,-0.007632278161163715,
2016-02-02,20,0,multiclass_probability_sum,0,0.45317533332034776,0.42,1,0.0688922046623641,0.004872071523716711,
2016-02-03,20,0,multiclass_probability_sum,0,0.4357533584287342,0.42,1,0.05878643720192233,0.005697283311718674,
2016-02-04,20,0,multiclass_probability_sum,0,0.4280213580330774,0.42,1,0.060408682569397354,0.003020426997452773,
2016-02-05,20,0,multiclass_probability_sum,0,0.4427204231371028,0.42,1,0.05796579777649898,-0.0017638309090854916,
2016-02-15,20,0,multiclass_probability_sum,0,0.4337259015323617,0.42,1,0.06097612308194359,0.005977063007155127,
2016-02-16,20,0,multiclass_probability_sum,0,0.4230744441272005,0.42,1,0.046332556640998744,-0.0018263177389334687,
2016-02-17,20,0,multiclass_probability_sum,0,0.4617100975652729,0.42,1,0.05342337038468194,0.009895127757799053,
2016-02-18,20,0,multiclass_probability_sum,0,0.43619149079511826,0.42,1,0.04731609318593617,0.002783503225088398,
2016-02-19,20,0,multiclass_probability_sum,0,0.41314036293817086,0.42,0,0.03857627495190514,0.00959231353599846,
2016-02-22,20,0,multiclass_probability_sum,0,0.4022340243408241,0.42,0,0.0204070701617844,-0.0023926873781986518,
2016-02-23,20,0,multiclass_probability_sum,0,0.4169207070577253,0.42,0,0.017011689275530314,-0.003408739302078796,
2016-02-24,20,0,multiclass_probability_sum,0,0.40441120954817744,0.42,0,0.01167372696830717,-0.015380688335127457,
